"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
1,1.75,1,0.0292401773821287,7,-1374.99751329542
1,1.75,2,0.0292401773821287,8,-1460.99833341882
1,1.75,3,0.0292401773821287,8,-1467.07978890133
1,1.75,4,0.0292401773821287,8,-1464.54663279866
1,1.75,5,0.00440541340134864,7,-1435.8849548376
1,1.75,6,0.0292401773821287,8,-1403.8755316429
1,1.75,7,0.0113496726515367,8,-1418.78055064469
1,1.75,8,0.0292401773821287,9,-1409.19368028341
1,1.75,9,0.0292401773821287,8,-1432.08853437723
1,1.75,10,0.0292401773821287,7,-1435.6995865363
1,1.75,11,0.0292401773821287,8,-1356.82220271609
1,1.75,12,0.0113496726515367,7,-1477.35461018003
1,1.75,13,0.0292401773821287,8,-1500.06492265056
1,1.75,14,0.0292401773821287,8,-1342.59540224582
1,1.75,15,0.0292401773821287,8,-1472.2036827954
1,1.75,16,0.0113496726515367,7,-1412.96559701207
1,1.75,17,0.0113496726515367,8,-1467.89176304262
1,1.75,18,0.0292401773821287,4,-1527.73017378879
1,1.75,19,0.0292401773821287,8,-1439.24512878828
1,1.75,20,0.0113496726515367,8,-1274.32903580112
1,1.75,21,0.00440541340134864,8,-1405.67068615688
1,1.75,22,0.0292401773821287,8,-1471.84610075395
1,1.75,23,0.0292401773821287,7,-1411.46689651843
1,1.75,24,0.0113496726515367,4,-1348.62507877692
1,1.75,25,0.0292401773821287,7,-1362.79915077798
1,1.75,26,0.0113496726515367,4,-1425.93690393399
1,1.75,27,0.0113496726515367,4,-1428.60329214839
1,1.75,28,0.0292401773821287,4,-1513.72111334833
1,1.75,29,0.0292401773821287,4,-1480.58484791733
1,1.75,30,0.0292401773821287,4,-1538.71306975328
1,1.75,31,0.0292401773821287,7,-1452.98361433333
1,1.75,32,0.0753315095147334,7,-1476.24724184413
1,1.75,33,0.0113496726515367,4,-1311.85080396361
1,1.75,34,0.00440541340134864,4,-1368.73984583978
1,1.75,35,0.0113496726515367,4,-1452.35864111858
1,1.75,36,0.0113496726515367,7,-1394.35845912445
1,1.75,37,0.00440541340134864,8,-1485.62121924799
1,1.75,38,0.0292401773821287,7,-1416.39723259711
1,1.75,39,0.0113496726515367,4,-1324.98451271241
1,1.75,40,0.0292401773821287,8,-1402.52515058956
1,1.75,41,0.0113496726515367,8,-1402.42600745136
1,1.75,42,0.0292401773821287,7,-1410.56196429144
1,1.75,43,0.0292401773821287,7,-1413.39957014775
1,1.75,44,0.0292401773821287,7,-1366.26802951437
1,1.75,45,0.0292401773821287,7,-1450.77327440513
1,1.75,46,0.0113496726515367,8,-1436.25580120235
1,1.75,47,0.0292401773821287,8,-1318.05701665809
1,1.75,48,0.0113496726515367,7,-1344.86108084695
1,1.75,49,0.00440541340134864,4,-1445.17384325076
1,1.75,50,0.0292401773821287,8,-1349.10810923054
1,1.75,51,0.00440541340134864,7,-1422.54254239484
1,1.75,52,0.0292401773821287,7,-1439.98756928611
1,1.75,53,0.0113496726515367,7,-1426.86124274869
1,1.75,54,0.0292401773821287,7,-1449.03685881098
1,1.75,55,0.0113496726515367,7,-1421.34419004327
1,1.75,56,0.0292401773821287,7,-1372.01354214062
1,1.75,57,0.0292401773821287,8,-1319.99004684482
1,1.75,58,0.0292401773821287,7,-1429.3274566489
1,1.75,59,0.0292401773821287,7,-1403.55060746582
1,1.75,60,0.0292401773821287,8,-1515.39857357068
1,1.75,61,0.0292401773821287,4,-1482.93541238577
1,1.75,62,0.0292401773821287,8,-1417.49198831943
1,1.75,63,0.0292401773821287,7,-1409.95576129952
1,1.75,64,0.0113496726515367,7,-1368.56453405048
1,1.75,65,0.0292401773821287,8,-1383.57513406208
1,1.75,66,0.0292401773821287,7,-1427.90098640161
1,1.75,67,0.00440541340134864,7,-1452.91487597015
1,1.75,68,0.0292401773821287,8,-1481.80272518516
1,1.75,69,0.0292401773821287,8,-1429.38038796474
1,1.75,70,0.0292401773821287,7,-1452.95690968154
1,1.75,71,0.0292401773821287,4,-1487.44306149961
1,1.75,72,0.0292401773821287,8,-1447.07545453496
1,1.75,73,0.0292401773821287,8,-1410.927509914
1,1.75,74,0.0292401773821287,7,-1469.27307007701
1,1.75,75,0.0292401773821287,7,-1400.08790412081
1,1.75,76,0.0292401773821287,7,-1372.42272854177
1,1.75,77,0.0113496726515367,7,-1447.59352242759
1,1.75,78,0.0292401773821287,7,-1506.64439786372
1,1.75,79,0.0113496726515367,7,-1362.48790731531
1,1.75,80,0.0292401773821287,8,-1455.572220617
1,1.75,81,0.0292401773821287,8,-1431.39546243119
1,1.75,82,0.0292401773821287,8,-1409.6661922527
1,1.75,83,0.0292401773821287,8,-1403.87291599872
1,1.75,84,0.0113496726515367,8,-1471.24264774932
1,1.75,85,0.0292401773821287,8,-1447.87432888494
1,1.75,86,0.0113496726515367,7,-1422.27444150776
1,1.75,87,0.0292401773821287,8,-1444.00124250855
1,1.75,88,0.0292401773821287,7,-1455.0077584395
1,1.75,89,0.0292401773821287,8,-1516.62178246706
1,1.75,90,0.00440541340134864,7,-1368.98536681197
1,1.75,91,0.0753315095147334,7,-1534.20873300565
1,1.75,92,0.0113496726515367,8,-1448.87545501232
1,1.75,93,0.0113496726515367,7,-1480.32919968742
1,1.75,94,0.0292401773821287,8,-1429.95236245165
1,1.75,95,0.0292401773821287,7,-1531.73161978117
1,1.75,96,0.0113496726515367,8,-1410.03609521437
1,1.75,97,0.0292401773821287,8,-1322.97401507981
1,1.75,98,0.0292401773821287,7,-1381.5550926623
1,1.75,99,0.0113496726515367,7,-1335.69117715993
1,1.75,100,0.0113496726515367,8,-1410.04650374759
