"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
1,1.75,1,0,4,-4985.94678088542
1,1.75,2,0,4,-5617.73379686374
1,1.75,3,0,4,-5789.62667517593
1,1.75,4,0,4,-5172.23655716085
1,1.75,5,0,4,-5707.00432369659
1,1.75,6,0,4,-5461.47811086609
1,1.75,7,0,4,-5023.84858401848
1,1.75,8,0,4,-5015.56429915895
1,1.75,9,0,4,-5772.46513518122
1,1.75,10,0,4,-5202.30427976327
1,1.75,11,0,4,-5605.54002008532
1,1.75,12,0,4,-5463.17467744813
1,1.75,13,0,4,-5459.81945372917
1,1.75,14,0,4,-5436.04988270513
1,1.75,15,0,4,-5444.42547193147
1,1.75,16,0,4,-5299.28823809605
1,1.75,17,0,4,-5675.30934060934
1,1.75,18,0,4,-5709.97911733488
1,1.75,19,0,4,-5474.06324996196
1,1.75,20,0,4,-5466.7420926765
1,1.75,21,0,4,-5583.00912632723
1,1.75,22,0,4,-5487.27432224701
1,1.75,23,0,4,-5695.44936843908
1,1.75,24,0,4,-5554.75487131348
1,1.75,25,0,4,-5359.35916231483
1,1.75,26,0,4,-5620.53586375325
1,1.75,27,0,4,-5572.44704016986
1,1.75,28,0,4,-5928.70972655306
1,1.75,29,0,4,-5402.47481695378
1,1.75,30,0,4,-5372.0992872441
1,1.75,31,0,4,-5546.60083085895
1,1.75,32,0,4,-5363.10639135053
1,1.75,33,0,4,-5637.07573099401
1,1.75,34,0,4,-5616.76305181899
1,1.75,35,0,4,-5491.83840402768
1,1.75,36,0,4,-5352.45844578923
1,1.75,37,0,4,-5523.20966146806
1,1.75,38,0,4,-5612.36058851186
1,1.75,39,0,4,-5655.9335576776
1,1.75,40,0,4,-5401.89840791972
1,1.75,41,0,4,-5752.55957539848
1,1.75,42,0,4,-5695.90960883026
1,1.75,43,0,4,-5578.8532145333
1,1.75,44,0,4,-5615.59726944688
1,1.75,45,0,4,-5537.49302977217
1,1.75,46,0,4,-5604.39468603312
1,1.75,47,0,4,-5646.57775542694
1,1.75,48,0,4,-5631.89830587494
1,1.75,49,0,4,-5389.32892861479
1,1.75,50,0,4,-5375.08981988096
1,1.75,51,0,4,-5620.33420661611
1,1.75,52,0,4,-5541.47414028125
1,1.75,53,0,4,-5576.00299977591
1,1.75,54,0,4,-5614.99158101296
1,1.75,55,0,4,-5755.14310587752
1,1.75,56,0,4,-5413.888402914
1,1.75,57,0,4,-5490.58326730804
1,1.75,58,0,4,-5799.78744368244
1,1.75,59,0,4,-5461.75030869553
1,1.75,60,0,4,-5870.93180313715
1,1.75,61,0,4,-5631.79337392123
1,1.75,62,0,4,-5744.93876715418
1,1.75,63,0,4,-5906.78374133395
1,1.75,64,0,4,-5431.63401085666
1,1.75,65,0,4,-5486.73550379829
1,1.75,66,0,4,-5153.65958902301
1,1.75,67,0,4,-5255.46815949698
1,1.75,68,0,4,-5777.42664003742
1,1.75,69,0,4,-5129.08861121154
1,1.75,70,0,4,-5182.43400455651
1,1.75,71,0,4,-5550.08530479234
1,1.75,72,0,4,-5521.30996284109
1,1.75,73,0,4,-5798.63868964722
1,1.75,74,0,4,-5396.17571509095
1,1.75,75,0,4,-5575.80701857734
1,1.75,76,0,4,-5970.49455374061
1,1.75,77,0,4,-5298.48526650761
1,1.75,78,0,4,-5150.72978479129
1,1.75,79,0,4,-5323.02143807327
1,1.75,80,0,4,-5545.54048847711
1,1.75,81,0,4,-5325.61426453238
1,1.75,82,0,4,-5469.81369604875
1,1.75,83,0,4,-5579.33366207941
1,1.75,84,0,4,-5648.46701854309
1,1.75,85,0,4,-5542.95052760107
1,1.75,86,0,4,-5356.86185044649
1,1.75,87,0,4,-5514.13063589567
1,1.75,88,0,4,-5701.56014545727
1,1.75,89,0,4,-5549.04321853751
1,1.75,90,0,4,-5442.76505156771
1,1.75,91,0,4,-5358.77026443658
1,1.75,92,0,4,-5478.04978965706
1,1.75,93,0,4,-5300.3517778147
1,1.75,94,0,4,-5788.7767353162
1,1.75,95,0,4,-5465.37343023241
1,1.75,96,0,4,-5659.28353003953
1,1.75,97,0,4,-5538.20097237374
1,1.75,98,0,4,-5760.82428174837
1,1.75,99,0,4,-5643.00013210549
1,1.75,100,0,4,-5710.22448960102
