"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
1,4,1,0.0292401773821287,8,-3823.49125587768
1,4,2,0.0113496726515367,7,-3868.29849939409
1,4,3,0.0292401773821287,7,-3878.10875901214
1,4,4,0.0113496726515367,7,-3850.19759696439
1,4,5,0.0113496726515367,7,-3828.59858763424
1,4,6,0.0292401773821287,8,-3865.07214948111
1,4,7,0.0113496726515367,7,-3824.34766109025
1,4,8,0.0292401773821287,8,-3842.61411881004
1,4,9,0.0113496726515367,8,-3834.19441127334
1,4,10,0.0292401773821287,9,-3838.76459289178
1,4,11,0.0292401773821287,9,-3789.4014191457
1,4,12,0.0113496726515367,4,-3899.29900007943
1,4,13,0.0292401773821287,9,-3865.45800254144
1,4,14,0.0292401773821287,8,-3799.02844056188
1,4,15,0.0113496726515367,7,-3818.02211457478
1,4,16,0.00440541340134864,8,-3773.77637577163
1,4,17,0.00440541340134864,4,-3845.29228288007
1,4,18,0.0113496726515367,8,-3882.01313185917
1,4,19,0.0017099759466767,4,-3814.52740064209
1,4,20,0.0113496726515367,4,-3781.61631707718
1,4,21,0.0113496726515367,7,-3811.5023760349
1,4,22,0.0113496726515367,4,-3829.6744133633
1,4,23,0.0292401773821287,7,-3807.29484104973
1,4,24,0.00440541340134864,8,-3806.92447545973
1,4,25,0.00440541340134864,8,-3765.61291646178
1,4,26,0.0292401773821287,8,-3829.75099869494
1,4,27,0.0113496726515367,7,-3824.73783895898
1,4,28,0.0113496726515367,7,-3858.50057557879
1,4,29,0.0113496726515367,7,-3854.37969845636
1,4,30,0.0292401773821287,8,-3905.79730236489
1,4,31,0.0292401773821287,8,-3853.60885562353
1,4,32,0.0292401773821287,7,-3850.62909628403
1,4,33,0.0113496726515367,7,-3798.12342892566
1,4,34,0.0292401773821287,7,-3836.80475014173
1,4,35,0.0113496726515367,8,-3850.89941324501
1,4,36,0.0292401773821287,7,-3821.90028354851
1,4,37,0.0113496726515367,8,-3862.62660364088
1,4,38,0.00440541340134864,7,-3818.66124992629
1,4,39,0.0292401773821287,7,-3770.48347418815
1,4,40,0.0292401773821287,7,-3857.45068312033
1,4,41,0.0113496726515367,8,-3820.38482384695
1,4,42,0.0292401773821287,8,-3794.63442320543
1,4,43,0.0113496726515367,7,-3812.61727998422
1,4,44,0.0113496726515367,8,-3774.06859900566
1,4,45,0.0292401773821287,8,-3857.89628211982
1,4,46,0.0113496726515367,7,-3852.11038629153
1,4,47,0.0113496726515367,7,-3737.70615875826
1,4,48,0.0292401773821287,7,-3826.12260606233
1,4,49,0.0292401773821287,9,-3887.91657235319
1,4,50,0.0292401773821287,8,-3827.94750836646
1,4,51,0.0292401773821287,7,-3852.3145292287
1,4,52,0.0113496726515367,7,-3814.84365190838
1,4,53,0.00440541340134864,7,-3826.14865712263
1,4,54,0.0113496726515367,7,-3843.05502398128
1,4,55,0.0113496726515367,4,-3866.59809587958
1,4,56,0.0113496726515367,7,-3777.52339629647
1,4,57,0.0113496726515367,8,-3773.21867120579
1,4,58,0.0113496726515367,7,-3831.04321514606
1,4,59,0.0292401773821287,9,-3823.16433782456
1,4,60,0.0292401773821287,8,-3901.03887231927
1,4,61,0.0113496726515367,7,-3872.70954373958
1,4,62,0.0113496726515367,8,-3856.33234684657
1,4,63,0.0292401773821287,8,-3861.67667112085
1,4,64,0.0113496726515367,8,-3832.75592351428
1,4,65,0.00440541340134864,7,-3732.66893594183
1,4,66,0.0113496726515367,7,-3825.27435199894
1,4,67,0.0292401773821287,8,-3887.13798309321
1,4,68,0.0113496726515367,8,-3850.00198797703
1,4,69,0.0292401773821287,8,-3838.0981547704
1,4,70,0.0113496726515367,7,-3829.698139862
1,4,71,0.0113496726515367,7,-3866.45565952619
1,4,72,0.0292401773821287,8,-3854.01451017891
1,4,73,0.0292401773821287,8,-3823.93566629109
1,4,74,0.00440541340134864,7,-3785.48058559334
1,4,75,0.00440541340134864,4,-3807.18100314056
1,4,76,0.0113496726515367,4,-3767.04167640867
1,4,77,0.0113496726515367,7,-3853.43434251413
1,4,78,0.0113496726515367,4,-3883.65957316022
1,4,79,0.0292401773821287,4,-3835.53231781073
1,4,80,0.0113496726515367,8,-3863.69754491481
1,4,81,0.0292401773821287,7,-3841.62437889461
1,4,82,0.0292401773821287,8,-3864.12494403865
1,4,83,0.0113496726515367,7,-3776.81406379904
1,4,84,0.0292401773821287,7,-3889.84265181013
1,4,85,0.0113496726515367,8,-3834.08037431344
1,4,86,0.0292401773821287,7,-3840.25943643505
1,4,87,0.0113496726515367,7,-3813.36551380955
1,4,88,0.0113496726515367,8,-3850.40215102404
1,4,89,0.0113496726515367,7,-3884.61774679625
1,4,90,0.0113496726515367,7,-3818.15519557287
1,4,91,0.0292401773821287,9,-3898.33874389905
1,4,92,0.0113496726515367,7,-3845.54029569349
1,4,93,0.0113496726515367,7,-3847.37642503835
1,4,94,0.0113496726515367,7,-3849.84091534877
1,4,95,0.0292401773821287,8,-3913.75480340336
1,4,96,0.0292401773821287,7,-3878.5499367322
1,4,97,0.0113496726515367,4,-3757.88346098467
1,4,98,0.0113496726515367,7,-3761.56975689918
1,4,99,0.0113496726515367,7,-3782.25157504779
1,4,100,0.0292401773821287,8,-3841.76948318593
