"Alpha","NoiseScale","Iteration","ASC2_male","ASC2_age","ASC2_income","ASC2_child","ASC3_male","ASC3_age","ASC3_income","ASC3_child","prot25_male","prot25_age","prot25_income","prot25_child","prot50_male","prot50_age","prot50_income","prot50_child","invasive_male","invasive_age","invasive_income","invasive_child"
1,2,1,0.416566839521567,0.218400643141715,0.0170636389831919,0.259651143749798,-0.672585824165159,0.0142199835584999,0.435866438085267,0.176713178845449,0.727714298980959,0.359586862745021,-0.040359181706044,0.418243095699718,0.196861319368724,0.024113608521049,-0.626991018212371,0.389524142884766,0.151254777121712,-0.236579153726838,-0.00888126810270244,0.0885200122889259
1,2,2,0.046127339579553,-0.0167072439233805,0.310474120610598,-0.237997761203659,0.0970455377212472,0.12913738347086,-0.465752349127811,-0.0278795864194455,0.28898751714019,0.42170292079357,0.034890467504858,-0.0828323222415848,-0.219529924037082,0.0538315064170773,0.00440131099159427,-0.0453854227392162,0.356972610311928,-0.068335754270266,0.0186037722773929,-0.297730058079134
1,2,3,-0.405605468042825,-0.315207998632264,0.122980004535269,-0.179918176408026,-0.468425561848027,-0.0170861118499819,0.0762104109675058,0.294389079624231,-0.0279742700621418,0.0575985636090769,-0.0990649668511828,0.0890423744645956,0.217787416652431,-0.0494670432937107,-0.564120342638056,-0.127103139922443,-0.149617495096709,-0.0109512670344762,-0.603064231228481,0.458557884874115
1,2,4,0.164106552684967,-0.198978185030679,0.0318457948711565,-0.297645620715663,0.0907592959305688,0.470899411670628,0.0367053952616158,0.0460769660588229,0.0436880227828111,-0.293593582788101,-0.0251197271644549,-0.0883647673383071,0.120422006468127,0.528148271881586,-0.0208828731244099,-0.488918350081343,-0.385901816207856,-0.425396095411466,-0.239809728437623,0.261766335157348
1,2,5,0.148179590894743,0.418746877511046,-0.36376230563457,-0.143855497204311,0.160787943123285,0.112516214937684,0.389840527901368,-0.222131519069188,0.476489743047837,-0.0190761735737863,-0.132975539716794,0.0859595703400634,0.128960428426006,0.0167440700431416,0.276524249763603,-0.00613255754153376,0.511992417608947,0.00426595399248515,-0.0938147435032474,0.0840096926365686
1,2,6,0.397750517667842,0.198231220956909,-0.0268037894600576,0.0821137609503381,0.164108871896514,-0.0948723147584176,-0.0461408519543779,0.670466628105954,-0.452598899910788,0.000497232088435206,-0.0351599910519115,-0.0832783566341588,0.022011377237299,-0.458717068446239,-0.0806354809574056,-0.125268792308552,0.0989050544847306,0.528059506041166,-0.0231718095333929,0.654241856026026
1,2,7,0.298534746961024,-0.106981810786541,0.0840462459302577,0.614454380587706,-0.436523184469097,-0.0344586905674234,0.102675502760786,-0.438670097276372,0.72477656796711,0.507841141583565,-0.0436958304268722,0.337365764739177,0.083671613677171,-0.118340572000029,-0.164965504504474,0.0869684733405593,0.0629744581350488,-0.0482992579694367,0.54921748626116,-0.213236701729018
1,2,8,0.15183232870643,-0.764585205576921,0.0694675783295611,0.117588979100918,-0.175079578826388,0.350965602705583,0.0162073498047877,0.632973104863604,-0.199991787151989,0.155018572103963,-0.0633304918759262,0.408971679456671,0.530996795317685,0.0877356439233748,-0.250498716313246,-0.252910050556965,-0.0970895886566044,0.306221974679651,0.0724544734467805,-0.0866768888030133
1,2,9,0.543560085116109,-0.0634826368325878,-0.000899985396824079,-0.500332661891493,0.417655306985612,-0.326586958855917,-0.0407469430488194,-0.422014731313448,-0.143857790510826,0.0111330055436774,0.00887458492721487,-0.332540943620906,-0.0266604372666573,0.324057713937929,-0.341485052333945,-0.13382869776537,-0.0521104216668432,-0.0202741862213661,-0.337606360355337,-0.096747914641459
1,2,10,0.327253285568914,0.0526552187339192,0.619068335819859,-0.224397821646579,0.180257573060372,-0.158106209526017,-0.0660038324003044,0.239072332453002,0.475625581919866,0.0322467224470451,-0.0956783963528365,-0.0447021903961805,0.210860853241178,0.0434691986886872,-0.0532699187481725,0.303530148728186,-0.063116109141018,0.380850964885355,-0.0163540214727372,-0.244744742516858
