"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
0.5,0.5,1,0.00440541340134864,4,-511.148790676904
0.5,0.5,2,0.0113496726515367,7,-767.544405338143
0.5,0.5,3,0.0017099759466767,4,-793.969523366199
0.5,0.5,4,0.00440541340134864,4,-671.12203455011
0.5,0.5,5,0.00440541340134864,7,-725.217645941537
0.5,0.5,6,0.00440541340134864,4,-765.569508969091
0.5,0.5,7,0.00440541340134864,4,-477.286846942311
0.5,0.5,8,0.0113496726515367,8,-489.683899443281
0.5,0.5,9,0.00440541340134864,4,-765.497742003554
0.5,0.5,10,0.0113496726515367,4,-646.808921432977
0.5,0.5,11,0.00440541340134864,7,-672.312368764523
0.5,0.5,12,0.0113496726515367,8,-741.300666995627
0.5,0.5,13,0.0113496726515367,8,-702.309105253049
0.5,0.5,14,0.0113496726515367,7,-810.911101934741
0.5,0.5,15,0.0113496726515367,4,-770.584095949316
0.5,0.5,16,0.00440541340134864,4,-698.96776220802
0.5,0.5,17,0.0017099759466767,4,-760.330008619838
0.5,0.5,18,0.00440541340134864,7,-776.593283394019
0.5,0.5,19,0.0113496726515367,8,-696.656063135736
0.5,0.5,20,0.00440541340134864,4,-617.680806265374
0.5,0.5,21,0.0113496726515367,4,-708.971861546963
0.5,0.5,22,0.0113496726515367,8,-650.004125434041
0.5,0.5,23,0.00440541340134864,4,-802.574381087796
0.5,0.5,24,0.00440541340134864,7,-718.721821233333
0.5,0.5,25,0.00440541340134864,4,-573.24814183315
0.5,0.5,26,0.00440541340134864,4,-791.061104775684
0.5,0.5,27,0.00440541340134864,4,-727.905435398879
0.5,0.5,28,0.0113496726515367,8,-1041.49122554531
0.5,0.5,29,0.00440541340134864,4,-644.848240511924
0.5,0.5,30,0.00440541340134864,4,-669.929695206657
0.5,0.5,31,0.0017099759466767,4,-735.371345580613
0.5,0.5,32,0.00440541340134864,4,-661.889070555155
0.5,0.5,33,0.0113496726515367,7,-728.643557126939
0.5,0.5,34,0.00440541340134864,7,-731.360677116702
0.5,0.5,35,0.00440541340134864,4,-689.93341716957
0.5,0.5,36,0.00440541340134864,4,-620.170976289036
0.5,0.5,37,0.00440541340134864,4,-750.678762580424
0.5,0.5,38,0.00440541340134864,7,-718.501009154088
0.5,0.5,39,0.0017099759466767,4,-702.872309200705
0.5,0.5,40,0.00440541340134864,4,-641.700168092747
0.5,0.5,41,0.00440541340134864,8,-721.296605973544
0.5,0.5,42,0.00440541340134864,4,-759.229336581629
0.5,0.5,43,0.00440541340134864,4,-673.764351512788
0.5,0.5,44,0.00440541340134864,4,-732.81238016419
0.5,0.5,45,0.0113496726515367,7,-732.318201396142
0.5,0.5,46,0.0017099759466767,4,-678.675532944972
0.5,0.5,47,0.00440541340134864,4,-689.821250181399
0.5,0.5,48,0.00440541340134864,4,-737.697030881538
0.5,0.5,49,0.00440541340134864,4,-657.564351079948
0.5,0.5,50,0.00440541340134864,7,-627.694924227003
0.5,0.5,51,0.0113496726515367,7,-705.081142725716
