"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
1,1.75,1,0.0753315095147334,8,-281.243186202732
1,1.75,2,0.194076672367821,8,-311.897958429382
1,1.75,3,0.0753315095147334,9,-286.105624369434
1,1.75,4,0.0753315095147334,8,-288.580109817885
1,1.75,5,0.194076672367821,8,-309.705992261941
1,1.75,6,0.194076672367821,9,-306.09556817962
1,1.75,7,0.0753315095147334,7,-288.500466434884
1,1.75,8,0.194076672367821,8,-311.941132490456
1,1.75,9,0.0753315095147334,8,-297.503574019694
1,1.75,10,0.194076672367821,8,-301.075551084848
1,1.75,11,0.0292401773821287,7,-257.048567830212
1,1.75,12,0.0292401773821287,8,-288.403575979444
1,1.75,13,0.0753315095147334,8,-302.974857308773
1,1.75,14,0.194076672367821,8,-299.30619413502
1,1.75,15,0.0753315095147334,8,-285.764421313735
1,1.75,16,0.0753315095147334,8,-277.956814594087
1,1.75,17,0.0753315095147334,8,-301.807570723774
1,1.75,18,0.0753315095147334,8,-303.665642511156
1,1.75,19,0.0753315095147334,8,-285.286687295446
1,1.75,20,0.0753315095147334,9,-265.17127635021
1,1.75,21,0.0753315095147334,7,-279.006587075224
1,1.75,22,0.0753315095147334,8,-293.604072514679
1,1.75,23,0.194076672367821,9,-293.365306987682
1,1.75,24,0.0292401773821287,7,-275.448769997857
1,1.75,25,0.0753315095147334,8,-283.007058218087
1,1.75,26,0.0753315095147334,9,-284.776342819829
1,1.75,27,0.0753315095147334,4,-290.958527319942
1,1.75,28,0.194076672367821,9,-314.626167539875
1,1.75,29,0.0753315095147334,8,-304.094859806447
1,1.75,30,0.0753315095147334,8,-305.40942043744
1,1.75,31,0.194076672367821,9,-305.904269803158
1,1.75,32,0.194076672367821,8,-299.333636334593
1,1.75,33,0.0753315095147334,8,-292.73643802593
1,1.75,34,0.0753315095147334,8,-276.491048385168
1,1.75,35,0.0753315095147334,8,-309.058870551411
1,1.75,36,0.0292401773821287,8,-279.278350322161
1,1.75,37,0.0753315095147334,8,-312.9360242678
1,1.75,38,0.0753315095147334,7,-270.864968259635
1,1.75,39,0.0753315095147334,9,-264.601560898778
1,1.75,40,0.0753315095147334,7,-291.981134294384
1,1.75,41,0.0753315095147334,8,-303.875839118854
1,1.75,42,0.0753315095147334,9,-274.332393049941
1,1.75,43,0.0753315095147334,8,-283.590668155603
1,1.75,44,0.0753315095147334,8,-292.25592453547
1,1.75,45,0.0753315095147334,8,-300.144190349977
1,1.75,46,0.0753315095147334,8,-289.246295335332
1,1.75,47,0.0753315095147334,7,-264.704945473183
1,1.75,48,0.194076672367821,8,-291.423604819088
1,1.75,49,0.0753315095147334,9,-296.87979887691
1,1.75,50,0.194076672367821,9,-301.537525649011
1,1.75,51,0.194076672367821,8,-313.953837350078
1,1.75,52,0.0753315095147334,7,-298.740061779666
1,1.75,53,0.0753315095147334,7,-288.979600153658
1,1.75,54,0.0753315095147334,8,-310.226625053676
1,1.75,55,0.0753315095147334,9,-290.196610913844
1,1.75,56,0.0753315095147334,8,-286.55867039878
1,1.75,57,0.0753315095147334,9,-268.193434893457
1,1.75,58,0.0753315095147334,8,-283.478710276639
1,1.75,59,0.0753315095147334,8,-276.04560414109
1,1.75,60,0.0753315095147334,4,-311.495268485934
1,1.75,61,0.0753315095147334,8,-299.018774757402
1,1.75,62,0.0753315095147334,7,-288.678060908064
1,1.75,63,0.0753315095147334,8,-288.607107896838
1,1.75,64,0.0753315095147334,7,-287.371244939494
1,1.75,65,0.0753315095147334,7,-286.089370482058
1,1.75,66,0.0753315095147334,9,-284.484606377512
1,1.75,67,0.194076672367821,8,-315.860384186568
1,1.75,68,0.194076672367821,8,-307.783616832213
1,1.75,69,0.194076672367821,9,-314.24959126753
1,1.75,70,0.0753315095147334,8,-297.00364257115
1,1.75,71,0.0753315095147334,7,-305.008004557274
1,1.75,72,0.194076672367821,8,-306.957621706624
1,1.75,73,0.0753315095147334,7,-292.211045643104
1,1.75,74,0.0753315095147334,9,-294.208315730224
1,1.75,75,0.0753315095147334,8,-295.703904920476
1,1.75,76,0.0753315095147334,8,-268.167239216453
1,1.75,77,0.0292401773821287,8,-294.873375285663
1,1.75,78,0.0753315095147334,9,-303.324977783771
1,1.75,79,0.0753315095147334,8,-294.044259877351
1,1.75,80,0.0753315095147334,8,-297.368135273156
1,1.75,81,0.0753315095147334,8,-277.815685112999
1,1.75,82,0.0753315095147334,7,-295.777889168522
1,1.75,83,0.0753315095147334,7,-282.952282908424
1,1.75,84,0.194076672367821,7,-313.589163412283
1,1.75,85,0.0753315095147334,9,-291.020647564941
1,1.75,86,0.0292401773821287,8,-283.656718126567
1,1.75,87,0.0753315095147334,9,-287.882137446633
1,1.75,88,0.0753315095147334,7,-295.168040768188
1,1.75,89,0.0753315095147334,7,-296.137963043553
1,1.75,90,0.194076672367821,7,-314.354041264441
1,1.75,91,0.0753315095147334,8,-314.140854240132
1,1.75,92,0.194076672367821,9,-317.874904227952
1,1.75,93,0.0753315095147334,8,-290.262488876931
1,1.75,94,0.194076672367821,8,-306.277656150313
1,1.75,95,0.0753315095147334,8,-307.836313263335
1,1.75,96,0.194076672367821,8,-304.542620085145
1,1.75,97,0.194076672367821,8,-292.12097163853
1,1.75,98,0.0753315095147334,8,-286.185001821882
1,1.75,99,0.0753315095147334,7,-278.785190931914
1,1.75,100,0.194076672367821,8,-313.004508583775
