"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
1,6,1,0,4,-3852.48186018905
1,6,2,0,4,-3900.78072375541
1,6,3,0,4,-3919.26291529362
1,6,4,0,4,-3828.03659580826
1,6,5,0,4,-3883.34981521657
1,6,6,0,4,-3886.54392212251
1,6,7,0,4,-3832.25988654355
1,6,8,0,4,-3829.36354021602
1,6,9,0,4,-3921.04192079155
1,6,10,0,4,-3880.70525559723
1,6,11,0,4,-3887.39094582549
1,6,12,0,4,-3868.46450647594
1,6,13,0,4,-3894.11078715404
1,6,14,0,4,-3886.26344762086
1,6,15,0,4,-3882.98172820884
1,6,16,0,4,-3853.43090294156
1,6,17,0,4,-3901.04649433602
1,6,18,0,4,-3920.47239269278
1,6,19,0,4,-3875.83043237725
1,6,20,0,4,-3881.5790212026
1,6,21,0,4,-3909.57976758286
1,6,22,0,4,-3885.75110153817
1,6,23,0,4,-3892.70040475831
1,6,24,0,4,-3886.01966011744
1,6,25,0,4,-3881.21246524253
1,6,26,0,4,-3887.27311460815
1,6,27,0,4,-3902.12828577237
1,6,28,0,4,-3914.54555355584
1,6,29,0,4,-3859.06092144979
1,6,30,0,4,-3858.93172851691
1,6,31,0,4,-3886.20080577554
1,6,32,0,4,-3862.92036845344
1,6,33,0,4,-3903.48357196481
1,6,34,0,4,-3890.0745937431
1,6,35,0,4,-3884.42005916724
1,6,36,0,4,-3883.0928619393
1,6,37,0,4,-3877.4706731576
1,6,38,0,4,-3885.54213332761
1,6,39,0,4,-3879.75260302434
1,6,40,0,4,-3858.3351511851
1,6,41,0,4,-3901.75848648355
1,6,42,0,4,-3909.0819827952
1,6,43,0,4,-3906.86936061296
1,6,44,0,4,-3900.76471035492
1,6,45,0,4,-3896.75169312421
1,6,46,0,4,-3879.59843650292
1,6,47,0,4,-3891.95842588252
1,6,48,0,4,-3890.82956296975
1,6,49,0,4,-3866.52049453366
1,6,50,0,4,-3857.76957771332
1,6,51,0,4,-3912.9756997359
1,6,52,0,4,-3908.54659495971
1,6,53,0,4,-3898.76250457121
1,6,54,0,4,-3899.94104111633
1,6,55,0,4,-3916.49040136509
1,6,56,0,4,-3897.67116042162
1,6,57,0,4,-3896.64773952639
1,6,58,0,4,-3911.91209117807
1,6,59,0,4,-3880.03073187687
1,6,60,0,4,-3910.16300982829
1,6,61,0,4,-3891.43695008147
1,6,62,0,4,-3894.91730114581
1,6,63,0,4,-3902.90476903234
1,6,64,0,4,-3909.5093999838
1,6,65,0,4,-3884.38788302664
1,6,66,0,4,-3870.41194903851
1,6,67,0,4,-3856.06642078043
1,6,68,0,4,-3896.66784533183
1,6,69,0,4,-3854.49866445474
1,6,70,0,4,-3857.12403851663
1,6,71,0,4,-3907.74177216455
1,6,72,0,4,-3893.4342768597
1,6,73,0,4,-3912.38135086271
1,6,74,0,4,-3866.79472254591
1,6,75,0,4,-3884.05509629843
1,6,76,0,4,-3913.54903965711
1,6,77,0,4,-3855.56775888252
1,6,78,0,4,-3823.96657595753
1,6,79,0,4,-3847.56106906439
1,6,80,0,4,-3893.22676047109
1,6,81,0,4,-3852.12292565643
1,6,82,0,4,-3880.13226416598
1,6,83,0,4,-3898.95483010369
1,6,84,0,4,-3888.97576791386
1,6,85,0,4,-3883.78821036132
1,6,86,0,4,-3875.6470810359
1,6,87,0,4,-3863.84760319665
1,6,88,0,4,-3904.65822257866
1,6,89,0,4,-3874.52765022549
1,6,90,0,4,-3867.57527071779
1,6,91,0,4,-3858.74516133177
1,6,92,0,4,-3879.66943706423
1,6,93,0,4,-3877.65585400645
1,6,94,0,4,-3889.23807111145
1,6,95,0,4,-3878.50277926621
1,6,96,0,4,-3905.2136279474
1,6,97,0,4,-3881.66185686831
1,6,98,0,4,-3908.30493857864
1,6,99,0,4,-3897.36976163306
1,6,100,0,4,-3911.38414021228
