"Alpha","Iteration","BestLambda","FitCode","LogLik"
1,1,0.0113496726515367,8,-2578.2255901669
1,2,0.00440541340134864,8,-2982.17254214918
1,3,0.00440541340134864,8,-2885.61630970955
1,4,0.0017099759466767,8,-2808.10728908536
1,5,0.0113496726515367,8,-2779.33331220198
1,6,0.00440541340134864,8,-2594.46442646681
1,7,0.0017099759466767,8,-2773.87277164899
1,8,0.00440541340134864,8,-2717.52212570051
1,9,0.0017099759466767,8,-2630.98618285202
1,10,0.00440541340134864,8,-2677.29329755327
1,11,0.00440541340134864,8,-2357.12617468733
1,12,0.0113496726515367,8,-3056.42158064072
1,13,0.0113496726515367,8,-3052.56426569834
1,14,0.0017099759466767,8,-2485.66566852125
1,15,0.00440541340134864,8,-2697.26198884589
1,16,0.00440541340134864,8,-2748.9596683895
1,17,0.0017099759466767,8,-2968.62506764924
1,18,0.0017099759466767,8,-3116.55162206437
1,19,0.00440541340134864,8,-2888.95640739307
1,20,0.0017099759466767,8,-2350.04139013843
1,21,0.000663732883120058,8,-2790.01861600599
1,22,0.0113496726515367,8,-2785.62406371465
1,23,0.00440541340134864,8,-2619.6387449351
1,24,0.00440541340134864,8,-2675.64496398309
1,25,0.00440541340134864,8,-2551.75773783874
1,26,0.0017099759466767,8,-2745.50218547783
1,27,0.0017099759466767,8,-2653.2339420101
1,28,0.0017099759466767,8,-2942.38774217664
1,29,0.00440541340134864,8,-2770.82871077184
1,30,0.0113496726515367,8,-3138.16952578019
1,31,0.00440541340134864,8,-2705.50496257331
1,32,0.0017099759466767,8,-2723.70436325283
1,33,0.00440541340134864,8,-2596.2126958891
1,34,0.00440541340134864,8,-2534.91602117252
1,35,0.00440541340134864,8,-2764.45331131315
1,36,0.00440541340134864,8,-2446.82025630343
1,37,0.0017099759466767,8,-3097.42759069409
1,38,0.0017099759466767,8,-2656.66637868685
1,39,0.0113496726515367,8,-2443.56375491075
1,40,0.00440541340134864,8,-2653.1721297139
1,41,0.00440541340134864,8,-2698.43609562813
1,42,0.00440541340134864,8,-2573.24829398405
1,43,0.00440541340134864,8,-2605.66976886481
1,44,0.00440541340134864,8,-2397.49066477965
1,45,0.0017099759466767,8,-2603.58767829296
1,46,0.00440541340134864,8,-2784.8765214217
1,47,0.00440541340134864,8,-2306.4149990236
1,48,0.0017099759466767,8,-2436.16394726307
1,49,0.00440541340134864,8,-2988.37934800811
1,50,0.0113496726515367,8,-2478.90743280502
1,51,0.00440541340134864,8,-2788.87353365247
1,52,0.0017099759466767,8,-2753.56455123323
1,53,0.00440541340134864,8,-2677.38924274284
1,54,0.0113496726515367,8,-2869.31011393776
1,55,0.00440541340134864,8,-2891.78678733109
1,56,0.00440541340134864,8,-2359.04825247218
1,57,0.0113496726515367,8,-2389.18159373815
1,58,0.0017099759466767,8,-2714.24727709734
1,59,0.00440541340134864,8,-2653.57613472982
1,60,0.0017099759466767,8,-2969.11164394726
1,61,0.000663732883120058,8,-2921.88016608823
1,62,0.0017099759466767,8,-2838.67447939439
1,63,0.0113496726515367,8,-2779.42283017831
1,64,0.00440541340134864,8,-2657.1618224308
1,65,0.00440541340134864,8,-2443.48575819649
1,66,0.0113496726515367,8,-2672.86921921696
1,67,0.00440541340134864,8,-2882.95687310321
1,68,0.00440541340134864,8,-2947.06182018229
1,69,0.0113496726515367,8,-2701.37321554423
1,70,0.00440541340134864,8,-2657.84634829316
1,71,0.00440541340134864,8,-2942.25932553943
1,72,0.0113496726515367,8,-2715.56434058048
1,73,0.0113496726515367,8,-2717.10540725642
1,74,0.00440541340134864,8,-2697.02219897932
1,75,0.00440541340134864,8,-2622.27011924998
1,76,0.0017099759466767,8,-2349.14912608458
1,77,0.0113496726515367,8,-2927.66990004249
1,78,0.00440541340134864,8,-3114.32819669049
1,79,0.0113496726515367,8,-2763.26156932026
1,80,0.00440541340134864,8,-3007.39972630159
1,81,0.00440541340134864,8,-2649.90023032979
1,82,0.0113496726515367,8,-2760.78239100309
1,83,0.0017099759466767,8,-2555.7940979551
1,84,0.00440541340134864,8,-3065.85156884597
1,85,0.0017099759466767,8,-2790.93723349702
1,86,0.0113496726515367,8,-2707.79174233137
1,87,0.0017099759466767,8,-2800.97121253786
1,88,0.0113496726515367,8,-2817.58275868802
1,89,0.00440541340134864,8,-3048.95104292547
1,90,0.000663732883120058,8,-2706.77441980984
1,91,0.00440541340134864,8,-3025.27255479931
1,92,0.000663732883120058,8,-2833.30294613214
1,93,0.0017099759466767,8,-2928.60644578081
1,94,0.00440541340134864,8,-2857.05541408425
1,95,0.00440541340134864,8,-3090.65760286977
1,96,0.0113496726515367,8,-2893.30143022215
1,97,0.0017099759466767,8,-2360.91895061122
1,98,0.00440541340134864,8,-2370.27380124878
1,99,0.0113496726515367,8,-2439.02895765012
1,100,0.00440541340134864,8,-2684.29951672667
