"Alpha","Iteration","BestLambda","FitCode","LogLik"
0.5,1,0.0017099759466767,8,-2350.50076543523
0.5,2,0.00440541340134864,8,-2822.53113530088
0.5,3,0.00440541340134864,8,-3079.94710779718
0.5,4,0.00440541340134864,8,-2606.52055474889
0.5,5,0.0113496726515367,8,-2905.2602883754
0.5,6,0.0017099759466767,8,-2803.06610434699
0.5,7,0.00440541340134864,8,-2249.91697244654
0.5,8,0.00440541340134864,8,-2199.7715582578
0.5,9,0.0017099759466767,8,-2929.1931608095
0.5,10,0.0113496726515367,8,-2506.48505232223
0.5,11,0.00440541340134864,8,-2741.09078462493
0.5,12,0.00440541340134864,8,-2815.444997577
0.5,13,0.00440541340134864,8,-2686.15325436756
0.5,14,0.00440541340134864,8,-2726.34496688216
0.5,15,0.0017099759466767,8,-2697.19457729045
0.5,16,0.00440541340134864,8,-2595.49798469997
0.5,17,0.0017099759466767,8,-2985.93315069263
0.5,18,0.0017099759466767,8,-3001.51328104899
0.5,19,0.0113496726515367,8,-2657.70217939045
0.5,20,0.0113496726515367,8,-2679.26566066323
0.5,21,0.0113496726515367,8,-2851.38127352265
0.5,22,0.00440541340134864,8,-2580.72332757056
0.5,23,0.00440541340134864,8,-2994.63549777849
0.5,24,0.00440541340134864,8,-2842.00453962296
0.5,25,0.0113496726515367,8,-2622.91074803326
0.5,26,0.0017099759466767,8,-2842.86089162468
0.5,27,0.00440541340134864,8,-2829.14926360782
0.5,28,0.00440541340134864,8,-3280.89229832733
0.5,29,0.0017099759466767,8,-2632.4961923577
0.5,30,0.0113496726515367,8,-2763.26012911817
0.5,31,0.00440541340134864,8,-2893.38663840523
0.5,32,0.00440541340134864,8,-2556.19818262073
0.5,33,0.0113496726515367,8,-2917.86517507041
0.5,34,0.00440541340134864,8,-2833.78579723879
0.5,35,0.00440541340134864,8,-2758.96315566877
0.5,36,0.0113496726515367,8,-2620.84502445934
0.5,37,0.00440541340134864,8,-2894.53782791307
0.5,38,0.00440541340134864,8,-2829.78716294431
0.5,39,0.00440541340134864,8,-2783.68695255128
0.5,40,0.00440541340134864,8,-2658.47029981991
0.5,41,0.00440541340134864,8,-2929.95778975579
0.5,42,0.00440541340134864,8,-3001.15050270394
0.5,43,0.0113496726515367,8,-2855.18361038612
0.5,44,0.00440541340134864,8,-2774.29980557275
0.5,45,0.00440541340134864,8,-2765.69179510514
0.5,46,0.00440541340134864,8,-2841.78437598662
0.5,47,0.00440541340134864,8,-2858.64015711814
0.5,48,0.00440541340134864,8,-2850.43638390943
0.5,49,0.0113496726515367,8,-2752.36424218608
0.5,50,0.0017099759466767,8,-2494.920957219
0.5,51,0.0113496726515367,8,-2784.07109829442
0.5,52,0.00440541340134864,8,-2792.68261422204
0.5,53,0.0017099759466767,8,-2843.42514346659
0.5,54,0.00440541340134864,8,-2870.16194701817
0.5,55,0.00440541340134864,8,-2991.41521816935
0.5,56,0.00440541340134864,8,-2660.78398995506
0.5,57,0.00440541340134864,8,-2634.70308993219
0.5,58,0.0113496726515367,8,-3011.30608551005
0.5,59,0.0017099759466767,8,-2732.5793281022
0.5,60,0.0113496726515367,8,-3259.51895532728
0.5,61,0.0113496726515367,8,-3008.05165101473
0.5,62,0.0113496726515367,8,-2926.90058317296
0.5,63,0.0017099759466767,8,-3202.81581995746
0.5,64,0.0113496726515367,8,-2795.33926660916
0.5,65,0.0113496726515367,8,-2686.83691509156
0.5,66,0.0113496726515367,8,-2471.05306339202
0.5,67,0.00440541340134864,8,-2538.72065533761
0.5,68,0.0113496726515367,8,-2985.45513947208
0.5,69,0.0113496726515367,8,-2364.10584365425
0.5,70,0.00440541340134864,8,-2515.53350183
0.5,71,0.0017099759466767,8,-2674.05103653619
0.5,72,0.00440541340134864,8,-2680.94233902194
0.5,73,0.0113496726515367,3,-3137.56145958612
0.5,74,0.00440541340134864,8,-2665.85285633974
0.5,75,0.00440541340134864,8,-2786.95356232343
0.5,76,0.00440541340134864,8,-3201.94126638913
0.5,77,0.00440541340134864,8,-2488.94861880187
0.5,78,0.0113496726515367,8,-2489.45508199558
0.5,79,0.00440541340134864,8,-2534.29272952881
0.5,80,0.0017099759466767,8,-2853.67655491897
0.5,81,0.0113496726515367,8,-2650.12586105801
0.5,82,0.00440541340134864,8,-2766.12608538973
0.5,83,0.00440541340134864,8,-2881.96873079645
0.5,84,0.0017099759466767,8,-2891.4490316461
0.5,85,0.0113496726515367,8,-2771.00882547556
0.5,86,0.0113496726515367,8,-2651.8160481841
0.5,87,0.00440541340134864,8,-2656.02425271841
0.5,88,0.00440541340134864,8,-2923.21137238228
0.5,89,0.00440541340134864,8,-2785.99303961289
0.5,90,0.00440541340134864,8,-2673.62309204861
0.5,91,0.0113496726515367,8,-2569.99778786417
0.5,92,0.00440541340134864,8,-2712.03090583667
0.5,93,0.0113496726515367,8,-2636.69623305112
0.5,94,0.00440541340134864,8,-2891.75130929502
0.5,95,0.00440541340134864,8,-2800.59401865623
0.5,96,0.0113496726515367,8,-2854.46976682752
0.5,97,0.00440541340134864,8,-2816.44396050336
0.5,98,0.00440541340134864,8,-3076.53113479205
0.5,99,0.00440541340134864,8,-2924.22245810697
0.5,100,0.00440541340134864,8,-2933.35196656661
