"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
1,2,1,0,4,-1319.49644454499
1,2,2,0,4,-1473.66287967275
1,2,3,0,4,-1519.57385412589
1,2,4,0,4,-1375.21635703005
1,2,5,0,4,-1488.74954735501
1,2,6,0,4,-1434.08169805339
1,2,7,0,4,-1313.47771405189
1,2,8,0,4,-1353.90942159199
1,2,9,0,4,-1538.87784670688
1,2,10,0,4,-1370.31539647879
1,2,11,0,4,-1487.81190116276
1,2,12,0,4,-1422.68367053314
1,2,13,0,4,-1463.13634463949
1,2,14,0,4,-1456.08568401915
1,2,15,0,4,-1426.11325424546
1,2,16,0,4,-1413.39943730608
1,2,17,0,4,-1482.36288747889
1,2,18,0,4,-1506.87428986623
1,2,19,0,4,-1461.72367162097
1,2,20,0,4,-1413.67059439652
1,2,21,0,4,-1495.16630785654
1,2,22,0,4,-1423.81160300469
1,2,23,0,4,-1506.19792408714
1,2,24,0,4,-1444.71128221345
1,2,25,0,4,-1423.24815609616
1,2,26,0,4,-1474.10197568913
1,2,27,0,4,-1453.56214865998
1,2,28,0,4,-1537.69963017194
1,2,29,0,4,-1416.70211569576
1,2,30,0,4,-1418.47077088054
1,2,31,0,4,-1437.1617270687
1,2,32,0,4,-1427.45930887372
1,2,33,0,4,-1472.42468287449
1,2,34,0,4,-1478.3168803232
1,2,35,0,4,-1458.56864731718
1,2,36,0,4,-1397.85542290332
1,2,37,0,4,-1445.68189857177
1,2,38,0,4,-1494.41412797371
1,2,39,0,4,-1428.63406510694
1,2,40,0,4,-1421.92943283306
1,2,41,0,4,-1474.16614838454
1,2,42,0,4,-1496.3548283785
1,2,43,0,4,-1480.5188719911
1,2,44,0,4,-1471.50455042054
1,2,45,0,4,-1441.30781310714
1,2,46,0,4,-1462.19542620754
1,2,47,0,4,-1464.47500327469
1,2,48,0,4,-1470.42076664316
1,2,49,0,4,-1457.53951762935
1,2,50,0,4,-1396.58457328525
1,2,51,0,4,-1496.41326517789
1,2,52,0,4,-1448.19704919177
1,2,53,0,4,-1488.48842796312
1,2,54,0,4,-1469.97423170005
1,2,55,0,4,-1490.75625594109
1,2,56,0,4,-1448.75401718126
1,2,57,0,4,-1486.2384954634
1,2,58,0,4,-1525.76218147445
1,2,59,0,4,-1437.4359312464
1,2,60,0,4,-1521.66762485885
1,2,61,0,4,-1488.44540435107
1,2,62,0,4,-1464.75017335075
1,2,63,0,4,-1537.20025236664
1,2,64,0,4,-1463.36135828057
1,2,65,0,4,-1402.76061353694
1,2,66,0,4,-1340.3608046376
1,2,67,0,4,-1405.51988630047
1,2,68,0,4,-1487.18118787657
1,2,69,0,4,-1337.3932134897
1,2,70,0,4,-1389.89948104158
1,2,71,0,4,-1413.35509384378
1,2,72,0,4,-1471.69004587193
1,2,73,0,4,-1499.5432356218
1,2,74,0,4,-1435.93800585728
1,2,75,0,4,-1439.48094576752
1,2,76,0,4,-1558.54457284957
1,2,77,0,4,-1401.74499286693
1,2,78,0,4,-1374.55808955912
1,2,79,0,4,-1395.13872939687
1,2,80,0,4,-1447.04361826713
1,2,81,0,4,-1382.31418042675
1,2,82,0,4,-1463.4118149731
1,2,83,0,4,-1447.87937847077
1,2,84,0,4,-1450.88361398895
1,2,85,0,4,-1438.82205029561
1,2,86,0,4,-1394.68503833373
1,2,87,0,4,-1455.3537609816
1,2,88,0,4,-1498.29501331601
1,2,89,0,4,-1452.78817042505
1,2,90,0,4,-1447.22656243935
1,2,91,0,4,-1345.74335429297
1,2,92,0,4,-1454.77542400382
1,2,93,0,4,-1396.96408057995
1,2,94,0,4,-1523.67329640869
1,2,95,0,4,-1424.34412275489
1,2,96,0,4,-1472.1042796889
1,2,97,0,4,-1472.78695832143
1,2,98,0,4,-1526.45193692692
1,2,99,0,4,-1528.75896351695
1,2,100,0,4,-1517.967343363
