"Alpha","NoiseScale","Iteration","ASC2_male","ASC2_age","ASC2_income","ASC2_child","ASC3_male","ASC3_age","ASC3_income","ASC3_child","prot25_male","prot25_age","prot25_income","prot25_child","prot50_male","prot50_age","prot50_income","prot50_child","invasive_male","invasive_age","invasive_income","invasive_child"
1,2,1,0.0909804394108366,0.158212903692652,0.0335570842683434,0.0426951488224445,-0.807516079091991,0.133964674013527,0.469438741833061,0.282371386254351,0.724124997168897,0.400794518429195,-0.0594765618286451,0.741618055731677,0.207173681451751,0.0539064655454739,-0.72644760448704,0.692131705492237,-0.212040124140491,-0.24793549131188,-0.0995019481194603,0.152148398564228
1,2,2,-0.100504538309036,-0.057562609702682,0.36385614948057,-0.246789874861348,0.0133053186069936,-0.0560613441069618,-0.344327960770606,-0.0740022782669421,0.402697126653742,0.539666454638889,0.0591747770573456,-0.0103375351638628,-0.0498850970374787,0.192488292479636,0.00985871043439504,0.135433834839607,0.391517398522375,-0.204654334630341,0.0454402179740039,-0.431242313406435
1,2,3,-0.258224583355464,-0.248589827977666,-0.0799138576416438,-0.121008331594008,-0.30187322794215,-0.0213812487472167,-0.0757374729023707,0.614931595236886,0.052049161202685,0.026766384796417,0.0977311974519054,-0.0466810490750143,0.366498505069682,0.0174348868726657,-0.537314413091293,-0.139818347918649,0.0820854530944037,0.0379449355852762,-0.643320782972605,0.494363085831288
1,2,4,0.397520134931442,0.142880350323237,0.121397772295266,-0.445881134360337,0.162661678589905,0.675927306402897,0.154941762575563,0.189861973570386,0.0151339886986273,-0.368903644021599,-0.169822915509122,0.00386172066028349,0.058589049590863,0.608548146727631,-0.0907893888798641,-0.442833275700988,-0.474976429147199,-0.356996106365189,-0.243208845336062,-0.083971252201227
1,2,5,0.140031708520015,0.504279288543365,-0.462538713081127,0.00092697330936584,0.0423384724109724,0.101392501031189,0.305363049621615,-0.207197526374141,0.619947592810791,-0.0517563711513811,0.0192338716901449,0.0879509427654444,0.258301506800146,-0.023323825032358,0.520079918936942,-0.0142032172280626,0.495026211003723,0.0629291069452126,0.0147927601509144,-0.105395425743318
1,2,6,0.365052269365296,0.300831137002529,-0.195994214638343,-0.148060948726043,0.111597416274981,-0.182119563286007,-0.215240262410342,0.627712097353611,-0.500830468765413,0.119538309712902,0.0968154725126613,0.267987647259079,-0.17285638541239,-0.476673224889046,0.0393721162669885,-0.137941997328832,0.109923555507215,0.499693063377479,8.5388612210364e-05,0.361603623161281
1,2,7,0.387132671323094,0.0279721305643139,0.0678074626187135,0.923895246426352,-0.376234562199677,0.0433231681439566,0.00110481292324127,-0.305011904615244,0.673568958018896,0.324414221856691,-0.0826060808681908,0.173917330993497,0.0660567891108262,-0.204217752171024,-0.00498665485652418,0.180734244962209,0.110268619828847,-0.0886257546610477,0.653633015972203,0.176270509457589
1,2,8,0.252927543163902,-0.404921907153612,0.0979037492264141,0.0977102052935987,0.211878370631203,0.568207523351105,0.145904301572299,0.585992556526106,-0.269364238032169,-0.247718732795224,-0.0536689305423399,0.490418487190274,0.40096185481047,-0.182567657540937,-0.14965627008216,0.127910017169787,0.483721975666406,0.393767985302732,0.333245497609418,-0.00287521352220729
1,2,9,0.273390666845454,0.104779155584528,-0.0576806428649202,-0.452844459921649,0.118928299334293,-0.0936830440554264,0.0301571366370651,-0.0416386236264653,-0.0395408941155462,0.0966238673544626,-0.0574122443393146,0.0872805537808043,-0.112459962967577,0.295408495810659,-0.355791733844283,0.107194065840185,0.139830883733461,-0.0183464425457612,-0.340125339924049,0.278346488045555
1,2,10,0.466672438972004,-0.0160231378257206,0.467457502348659,-0.336257275478076,0.274173901419553,-0.248301950061459,-0.0824580006246226,-0.038231491159261,0.626836940688149,0.119101044632957,0.11977145674011,0.307054459144612,0.356674845030091,0.0464808397897028,-0.0860700771730569,0.850141539099006,0.525691381057868,0.202899704387163,-0.162821122895518,-0.143614496507792
1,2,11,0.180672233418478,-0.0759762650958252,0.156984421560692,-0.305071693092496,-0.210966202639896,0.135412020451455,-0.192653444354783,-0.00411595455015882,0.215862612596302,0.306351787292808,-0.131349651394385,0.186281591982512,0.0545383122722254,0.31284863612353,0.037983856588935,0.704432239067645,0.331892550146543,0.00367501735464786,-0.0727760942137363,-0.110357074996319
1,2,12,0.226576398212247,0.503682042516923,0.247908806392948,-0.368968304743898,0.605215121065564,0.175901706208202,0.146520036961444,-0.282687437114081,-0.318776692469955,-0.538555702613963,-0.0968075337719295,0.420623162337565,-0.423226360355277,-0.393103988064179,-0.134437172543566,0.115850685506647,0.0158256544798569,-0.579976867543851,-0.599088144807602,-0.124081653922555
1,2,13,-0.126802054753378,-0.174468752568009,0.064949700535964,0.0742444286672606,0.139153129424032,0.0821982096871595,0.0598102437766267,-0.347681720999487,-0.136883948402048,-0.062960753619415,0.0415242264076478,-0.679239301213932,0.319962225837908,0.432352267071679,-0.314257769660959,-0.147803937645264,0.189995759705273,0.0792540024039172,0.482581646620607,0.128713613975366
1,2,14,0.152320807806919,0.00299787794308377,-0.0941319414989043,-0.651223208639867,-0.64126288433375,-0.0722907671718702,-0.0714814154515836,-0.104739425866277,0.288566246342919,-0.152792066649558,-0.679740567965879,0.107061183726893,0.337301776271913,-0.492259134888462,0.344113564338141,0.0368011753600099,-0.124348992589408,0.276882942462475,-0.000562229849332099,0.0848713369897092
1,2,15,0.400628377700821,-0.440375829116313,0.216786198951544,0.253230226662212,0.402352433157354,-0.162417524053734,0.639739944378466,0.801902941683572,-0.210466333767233,-0.0104959736752902,-0.0522202494694149,0.190433118196303,-0.223219326785823,0.493370278747209,0.00829131714607828,-0.104586734153787,0.298540945793322,-0.69050094920531,0.0645364612404907,0.467813706138236
1,2,16,0.364881102061583,0.37586487453461,-0.243294393278362,-0.255839397298037,0.362528950320014,-0.101403457456311,-0.184833708340384,-0.749728322013144,-0.143208611849116,0.249524479220743,0.146378349393835,0.223600035898032,0.257597080518386,0.447794379018677,0.177580963407695,-0.108996841363775,-0.19155805540813,0.124236063926629,0.055307177571066,0.122986270441186
1,2,17,0.413742669407704,-0.33163258910836,0.657908245116855,0.726468547905934,-0.087206653210759,0.036409104790485,0.55045237207896,-0.154163856651219,-0.0478111354631836,-0.0518700612121654,-0.0693112533163072,-0.596038653231888,-0.337767505682697,0.0104550124811861,0.0469103411144572,-0.903592035186336,-0.141816800433092,-0.0219024963769636,0.0454667533688807,0.584136290339256
1,2,18,0.451470091422676,-0.00624254320472306,0.131463572804474,-0.18218477478611,0.520797531593969,-0.0260475487835131,0.436949784546923,-0.122543459665409,-0.304464791899365,0.0938372182276377,-0.00374369987025419,0.442889020145139,-0.719478182790722,0.0294481439942966,-0.0466290575702536,0.0470840756195144,-0.129473504300387,0.0514330483773223,-0.249751181884904,0.0475795621569237
