"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
1,0.5,1,0.0292401773821287,8,-123.975586411639
1,0.5,2,0.0292401773821287,8,-196.884758348242
1,0.5,3,0.0292401773821287,7,-143.591448048025
1,0.5,4,0.0292401773821287,8,-168.226673468986
1,0.5,5,0.0753315095147334,9,-165.098523036376
1,0.5,6,0.0292401773821287,8,-140.870075688163
1,0.5,7,0.0292401773821287,7,-177.220182702023
1,0.5,8,0.0292401773821287,7,-152.59015529824
1,0.5,9,0.0292401773821287,8,-148.456892459699
1,0.5,10,0.0292401773821287,8,-144.403486698121
1,0.5,11,0.0292401773821287,8,-117.912035861542
1,0.5,12,0.0292401773821287,8,-166.902591480545
1,0.5,13,0.0292401773821287,8,-173.965292272617
1,0.5,14,0.0292401773821287,8,-120.939918595567
1,0.5,15,0.0292401773821287,8,-148.614990440705
1,0.5,16,0.0292401773821287,7,-143.028403719426
1,0.5,17,0.0292401773821287,7,-199.206979711297
1,0.5,18,0.0292401773821287,7,-188.30060024892
1,0.5,19,0.0292401773821287,8,-132.989585863248
1,0.5,20,0.0292401773821287,8,-113.414897160501
1,0.5,21,0.0292401773821287,8,-152.125082120903
1,0.5,22,0.0292401773821287,8,-152.663842518441
1,0.5,23,0.0753315095147334,8,-160.881693500118
1,0.5,24,0.0292401773821287,8,-155.722222557115
1,0.5,25,0.0292401773821287,8,-153.711749943854
1,0.5,26,0.0292401773821287,8,-158.230197191479
1,0.5,27,0.0292401773821287,8,-151.697792416293
1,0.5,28,0.0292401773821287,9,-178.827812165537
1,0.5,29,0.0292401773821287,4,-183.892192542962
1,0.5,30,0.0292401773821287,7,-176.783663308195
1,0.5,31,0.0292401773821287,7,-145.469091310306
1,0.5,32,0.0753315095147334,8,-158.849047997903
1,0.5,33,0.0292401773821287,7,-144.819218708979
1,0.5,34,0.0292401773821287,8,-122.642743992353
1,0.5,35,0.0292401773821287,8,-168.904397879638
1,0.5,36,0.0292401773821287,8,-143.097376364884
1,0.5,37,0.0292401773821287,8,-201.986365535457
1,0.5,38,0.0292401773821287,8,-140.686072754541
1,0.5,39,0.0292401773821287,8,-133.072792105178
1,0.5,40,0.0292401773821287,8,-141.302937804655
1,0.5,41,0.0292401773821287,8,-162.6278827776
1,0.5,42,0.0292401773821287,8,-164.718405296628
1,0.5,43,0.0292401773821287,8,-123.599440363907
1,0.5,44,0.0292401773821287,8,-138.68343663289
1,0.5,45,0.0753315095147334,8,-168.686531052523
1,0.5,46,0.0292401773821287,8,-157.690952602692
1,0.5,47,0.0292401773821287,8,-137.241155065142
1,0.5,48,0.0292401773821287,7,-117.15082112344
1,0.5,49,0.0753315095147334,8,-221.126437192164
1,0.5,50,0.0292401773821287,8,-138.333606999051
1,0.5,51,0.0292401773821287,7,-145.34064457402
1,0.5,52,0.0292401773821287,8,-162.167274303819
1,0.5,53,0.0292401773821287,7,-147.454057273482
1,0.5,54,0.0753315095147334,8,-192.972295688735
1,0.5,55,0.0292401773821287,7,-139.48323910169
1,0.5,56,0.0292401773821287,7,-132.213128068858
1,0.5,57,0.0292401773821287,8,-121.076576543018
1,0.5,58,0.0292401773821287,7,-155.338043107848
1,0.5,59,0.0753315095147334,8,-181.717244798121
1,0.5,60,0.0292401773821287,7,-178.58370030536
1,0.5,61,0.0292401773821287,8,-187.767078689268
1,0.5,62,0.0292401773821287,8,-147.456712017663
1,0.5,63,0.0753315095147334,8,-169.214374411213
1,0.5,64,0.0753315095147334,7,-175.128420442663
1,0.5,65,0.0292401773821287,8,-147.237189576411
1,0.5,66,0.0292401773821287,9,-140.484992161947
1,0.5,67,0.0292401773821287,8,-166.163671467443
1,0.5,68,0.0753315095147334,8,-206.720280466564
1,0.5,69,0.0292401773821287,8,-151.538087496485
1,0.5,70,0.0292401773821287,8,-153.418886922405
1,0.5,71,0.0292401773821287,8,-172.35036619678
1,0.5,72,0.0753315095147334,8,-171.192969772614
1,0.5,73,0.0292401773821287,8,-163.354258637333
1,0.5,74,0.0292401773821287,8,-141.496305366456
1,0.5,75,0.0292401773821287,8,-152.073333207809
1,0.5,76,0.0292401773821287,7,-116.626556242072
1,0.5,77,0.0292401773821287,8,-171.50660274999
1,0.5,78,0.0292401773821287,8,-178.05753633467
1,0.5,79,0.0292401773821287,8,-146.993759672078
1,0.5,80,0.0292401773821287,7,-178.613024378197
1,0.5,81,0.0292401773821287,7,-133.1668623993
1,0.5,82,0.0292401773821287,8,-153.221391798135
1,0.5,83,0.0292401773821287,8,-142.44218147335
1,0.5,84,0.0292401773821287,8,-175.274566949593
1,0.5,85,0.0753315095147334,7,-181.393804323051
1,0.5,86,0.0292401773821287,8,-166.197496552047
1,0.5,87,0.0292401773821287,8,-181.661589576182
1,0.5,88,0.0292401773821287,8,-158.595948416359
1,0.5,89,0.0753315095147334,7,-203.346647100466
1,0.5,90,0.0292401773821287,7,-159.563547752943
1,0.5,91,0.0292401773821287,9,-191.205485970984
1,0.5,92,0.0292401773821287,8,-180.418563815314
1,0.5,93,0.0292401773821287,8,-167.454917994064
1,0.5,94,0.0753315095147334,9,-192.768177607589
1,0.5,95,0.0292401773821287,8,-186.806402914542
1,0.5,96,0.0753315095147334,4,-163.381782727088
1,0.5,97,0.0292401773821287,4,-119.284032544157
1,0.5,98,0.0292401773821287,7,-135.068699196253
1,0.5,99,0.0292401773821287,7,-131.821246764483
1,0.5,100,0.0292401773821287,8,-154.282422245451
