"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
1,4,1,0.0292401773821287,4,-1598.4969214137
1,4,2,0.0753315095147334,8,-1616.77625267094
1,4,3,0.0753315095147334,8,-1618.11338232593
1,4,4,0.0292401773821287,7,-1595.48127406948
1,4,5,0.0113496726515367,7,-1613.30694705423
1,4,6,0.0292401773821287,4,-1585.2749974664
1,4,7,0.0113496726515367,8,-1584.14652116771
1,4,8,0.0292401773821287,7,-1602.30892700229
1,4,9,0.0753315095147334,7,-1617.18480437795
1,4,10,0.0753315095147334,9,-1618.94527908626
1,4,11,0.0292401773821287,8,-1578.76030642953
1,4,12,0.0113496726515367,8,-1599.03615007558
1,4,13,0.0753315095147334,7,-1635.14153970604
1,4,14,0.0753315095147334,9,-1589.85541813527
1,4,15,0.0753315095147334,7,-1631.1330362154
1,4,16,0.0292401773821287,8,-1590.69920663388
1,4,17,0.0113496726515367,4,-1579.83358038672
1,4,18,0.0753315095147334,8,-1632.69327905366
1,4,19,0.0753315095147334,8,-1611.27499591352
1,4,20,0.0292401773821287,9,-1568.11507826619
1,4,21,0.0292401773821287,8,-1597.10086730854
1,4,22,0.0292401773821287,4,-1615.88927317754
1,4,23,0.0753315095147334,8,-1623.65365834538
1,4,24,0.0292401773821287,8,-1584.512154974
1,4,25,0.0292401773821287,7,-1586.46671712682
1,4,26,0.0292401773821287,7,-1598.97458542783
1,4,27,0.0753315095147334,8,-1621.21683320483
1,4,28,0.0753315095147334,8,-1626.53164907205
1,4,29,0.0292401773821287,8,-1611.46822970239
1,4,30,0.0292401773821287,7,-1625.48755748925
1,4,31,0.0753315095147334,8,-1617.69024825086
1,4,32,0.0753315095147334,9,-1619.13677643678
1,4,33,0.0292401773821287,8,-1559.1104789347
1,4,34,0.0292401773821287,7,-1604.38949566524
1,4,35,0.0292401773821287,4,-1608.10190130165
1,4,36,0.0292401773821287,8,-1590.82375442761
1,4,37,0.0113496726515367,4,-1604.14825734645
1,4,38,0.0292401773821287,4,-1579.46055820868
1,4,39,0.0292401773821287,7,-1588.15138719514
1,4,40,0.0753315095147334,7,-1605.4829144587
1,4,41,0.0292401773821287,7,-1596.96107794653
1,4,42,0.0753315095147334,8,-1611.53131736466
1,4,43,0.0292401773821287,8,-1597.63576858996
1,4,44,0.0292401773821287,9,-1578.69264511588
1,4,45,0.0292401773821287,7,-1601.19192225235
1,4,46,0.0753315095147334,7,-1618.7529118517
1,4,47,0.0292401773821287,8,-1566.06508314154
1,4,48,0.0292401773821287,8,-1581.55245744254
1,4,49,0.0753315095147334,9,-1629.23750215308
1,4,50,0.0292401773821287,8,-1586.41834555139
1,4,51,0.0292401773821287,8,-1609.8724822453
1,4,52,0.0292401773821287,8,-1583.35816206129
1,4,53,0.0292401773821287,7,-1599.42661924539
1,4,54,0.0292401773821287,8,-1605.87536750985
1,4,55,0.0753315095147334,7,-1615.68084122563
1,4,56,0.0753315095147334,8,-1611.16943190462
1,4,57,0.0292401773821287,8,-1556.97875671127
1,4,58,0.0753315095147334,9,-1617.3436983637
1,4,59,0.0292401773821287,8,-1594.2561383242
1,4,60,0.0292401773821287,7,-1627.17723992609
1,4,61,0.0292401773821287,8,-1609.09017025789
1,4,62,0.0292401773821287,8,-1590.82435733143
1,4,63,0.0292401773821287,7,-1580.90847471045
1,4,64,0.0753315095147334,8,-1613.89065782351
1,4,65,0.0292401773821287,8,-1570.44718769061
1,4,66,0.0292401773821287,7,-1583.39217049329
1,4,67,0.0292401773821287,7,-1606.57047755981
1,4,68,0.0292401773821287,9,-1607.17406695165
1,4,69,0.0753315095147334,9,-1617.31937224391
1,4,70,0.0292401773821287,7,-1585.99354251156
1,4,71,0.0292401773821287,8,-1609.18053656421
1,4,72,0.0753315095147334,8,-1621.53965652371
1,4,73,0.0753315095147334,8,-1611.33171048678
1,4,74,0.0753315095147334,8,-1631.33147526214
1,4,75,0.0753315095147334,8,-1607.12502106448
1,4,76,0.0753315095147334,8,-1594.6325388801
1,4,77,0.0292401773821287,7,-1599.39261813681
1,4,78,0.0113496726515367,8,-1612.87243408659
1,4,79,0.0113496726515367,4,-1570.78955228837
1,4,80,0.0292401773821287,7,-1598.21948311422
1,4,81,0.0292401773821287,7,-1591.44127018861
1,4,82,0.0753315095147334,8,-1602.48919473947
1,4,83,0.0753315095147334,8,-1594.0070068476
1,4,84,0.0292401773821287,9,-1613.66437412503
1,4,85,0.0292401773821287,7,-1605.52470700898
1,4,86,0.0753315095147334,8,-1618.47074956665
1,4,87,0.0292401773821287,7,-1593.04708453184
1,4,88,0.0753315095147334,9,-1634.13070219664
1,4,89,0.0292401773821287,8,-1619.91838875267
1,4,90,0.0753315095147334,8,-1604.58511897525
1,4,91,0.0113496726515367,7,-1606.87289370324
1,4,92,0.0753315095147334,8,-1622.95079807391
1,4,93,0.0753315095147334,8,-1633.62696682465
1,4,94,0.0292401773821287,8,-1602.96037167779
1,4,95,0.0753315095147334,7,-1636.10230429266
1,4,96,0.0753315095147334,9,-1621.88431141978
1,4,97,0.0753315095147334,7,-1580.33298275111
1,4,98,0.0292401773821287,7,-1586.99154602902
1,4,99,0.0292401773821287,8,-1578.15607277792
1,4,100,0.0292401773821287,7,-1598.77420710881
