"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
0.5,4,1,0.5,9,-329.583686600432
0.5,4,2,0.194076672367821,8,-317.45837028391
0.5,4,3,0.194076672367821,8,-319.88947773594
0.5,4,4,0.194076672367821,8,-316.706889932207
0.5,4,5,0.194076672367821,7,-314.189093238152
0.5,4,6,0.194076672367821,8,-322.271270440237
0.5,4,7,0.194076672367821,4,-311.928382500561
0.5,4,8,0.194076672367821,9,-313.419719164797
0.5,4,9,0.5,9,-329.583686600432
0.5,4,10,0.194076672367821,8,-321.834610060514
0.5,4,11,0.194076672367821,8,-314.449049639685
0.5,4,12,0.194076672367821,9,-319.286894312766
0.5,4,13,0.194076672367821,9,-321.567916287325
0.5,4,14,0.194076672367821,8,-318.453551015846
0.5,4,15,0.5,9,-329.583686600432
0.5,4,16,0.194076672367821,8,-318.353474443485
0.5,4,17,0.5,9,-329.583686600432
0.5,4,18,0.194076672367821,9,-322.047927643528
0.5,4,19,0.194076672367821,7,-321.242075800598
0.5,4,20,0.194076672367821,7,-322.187200533658
0.5,4,21,0.5,9,-329.583686600432
0.5,4,22,0.194076672367821,7,-316.941234504897
0.5,4,23,0.194076672367821,7,-320.387537689313
0.5,4,24,0.0753315095147334,8,-306.487959944318
0.5,4,25,0.194076672367821,8,-317.041990904325
0.5,4,26,0.194076672367821,8,-321.130185758032
0.5,4,27,0.194076672367821,7,-317.579591760073
0.5,4,28,0.5,9,-329.583686600432
0.5,4,29,0.0753315095147334,8,-305.264782837904
0.5,4,30,0.194076672367821,9,-319.060463704254
0.5,4,31,0.194076672367821,9,-319.030189667231
0.5,4,32,0.5,9,-329.583686600432
0.5,4,33,0.0753315095147334,8,-318.020090325245
0.5,4,34,0.194076672367821,4,-324.223914880134
0.5,4,35,0.194076672367821,7,-316.475782668128
0.5,4,36,0.194076672367821,8,-318.331864032565
0.5,4,37,0.5,9,-329.583686600432
0.5,4,38,0.194076672367821,8,-320.060466900407
0.5,4,39,0.194076672367821,8,-323.407125004546
0.5,4,40,0.194076672367821,9,-316.359128449877
0.5,4,41,0.194076672367821,8,-322.159935445858
0.5,4,42,0.5,9,-329.583686600432
0.5,4,43,0.194076672367821,8,-318.985339913617
0.5,4,44,0.5,9,-329.583686600432
0.5,4,45,0.194076672367821,8,-322.858090415294
0.5,4,46,0.194076672367821,8,-318.647369514036
0.5,4,47,0.5,9,-329.583686600432
0.5,4,48,0.194076672367821,8,-317.931299827302
0.5,4,49,0.5,9,-329.583686600432
0.5,4,50,0.5,9,-329.583686600432
0.5,4,51,0.5,9,-329.583686600432
0.5,4,52,0.194076672367821,8,-315.995559066473
0.5,4,53,0.5,9,-329.583686600432
0.5,4,54,0.5,9,-329.583686600432
0.5,4,55,0.5,9,-329.583686600432
0.5,4,56,0.194076672367821,8,-325.768196466166
0.5,4,57,0.5,9,-329.583686600432
0.5,4,58,0.194076672367821,9,-329.583686600432
0.5,4,59,0.194076672367821,8,-316.892529628649
0.5,4,60,0.194076672367821,8,-321.827152251134
0.5,4,61,0.194076672367821,8,-312.239885516466
0.5,4,62,0.194076672367821,8,-323.345825984153
0.5,4,63,0.5,9,-329.583686600432
0.5,4,64,0.194076672367821,8,-319.83037358681
0.5,4,65,0.0753315095147334,8,-304.374878390248
0.5,4,66,0.194076672367821,7,-319.508352724163
0.5,4,67,0.194076672367821,8,-319.445371191451
0.5,4,68,0.194076672367821,7,-321.712762410416
0.5,4,69,0.5,9,-329.583686600432
0.5,4,70,0.194076672367821,9,-318.721636733297
0.5,4,71,0.5,9,-329.583686600432
0.5,4,72,0.5,9,-329.583686600432
0.5,4,73,0.194076672367821,8,-322.969040497149
0.5,4,74,0.5,9,-329.583686600432
0.5,4,75,0.5,9,-329.583686600432
0.5,4,76,0.5,9,-329.583686600432
0.5,4,77,0.194076672367821,8,-322.543844936596
0.5,4,78,0.194076672367821,7,-311.776085403418
0.5,4,79,0.194076672367821,8,-319.168983614678
0.5,4,80,0.5,9,-329.583686600432
0.5,4,81,0.194076672367821,7,-314.804891332517
0.5,4,82,0.194076672367821,9,-319.801534732127
0.5,4,83,0.5,9,-329.583686600432
0.5,4,84,0.5,9,-329.583686600432
0.5,4,85,0.194076672367821,8,-320.819050906597
0.5,4,86,0.194076672367821,7,-318.955724292515
0.5,4,87,0.5,9,-329.583686600432
0.5,4,88,0.194076672367821,8,-318.776623981067
0.5,4,89,0.194076672367821,8,-320.215628254327
0.5,4,90,0.194076672367821,8,-318.561244819947
0.5,4,91,0.194076672367821,9,-316.328492154568
0.5,4,92,0.194076672367821,9,-318.810849346025
0.5,4,93,0.194076672367821,8,-320.357653984391
0.5,4,94,0.5,9,-329.583686600432
0.5,4,95,0.194076672367821,8,-320.927424270935
0.5,4,96,0.194076672367821,8,-318.420593954952
0.5,4,97,0.0753315095147334,8,-315.514882633712
0.5,4,98,0.0753315095147334,7,-306.225738742268
0.5,4,99,0.194076672367821,9,-320.080077520948
0.5,4,100,0.194076672367821,8,-322.259279856202
