"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
0.5,1.5,1,0.0017099759466767,4,-4680.02700429942
0.5,1.5,2,0.0113496726515367,7,-5435.53684068563
0.5,1.5,3,0.00440541340134864,4,-5631.65862512648
0.5,1.5,4,0.0113496726515367,4,-4977.6662790915
0.5,1.5,5,0.00440541340134864,7,-5487.89655891239
0.5,1.5,6,0.0113496726515367,4,-5262.57866524238
0.5,1.5,7,0.0113496726515367,7,-4709.56842704626
0.5,1.5,8,0.00440541340134864,4,-4663.26235147071
0.5,1.5,9,0.00440541340134864,7,-5566.97869993091
0.5,1.5,10,0.0113496726515367,4,-4973.04782685848
0.5,1.5,11,0.0113496726515367,7,-5429.6006976923
0.5,1.5,12,0.0113496726515367,7,-5269.34879122586
0.5,1.5,13,0.0113496726515367,4,-5216.94579507623
0.5,1.5,14,0.0113496726515367,4,-5238.9253996306
0.5,1.5,15,0.00440541340134864,4,-5234.18643270785
0.5,1.5,16,0.0017099759466767,4,-5033.7204380504
0.5,1.5,17,0.00440541340134864,4,-5457.39723722771
0.5,1.5,18,0.00440541340134864,4,-5507.81434148722
0.5,1.5,19,0.00440541340134864,4,-5222.53272912279
0.5,1.5,20,0.0113496726515367,4,-5278.70454117243
0.5,1.5,21,0.0113496726515367,4,-5363.15806215574
0.5,1.5,22,0.00440541340134864,4,-5244.10998451349
0.5,1.5,23,0.0017099759466767,4,-5509.05240277126
0.5,1.5,24,0.00440541340134864,7,-5289.39092835917
0.5,1.5,25,0.0113496726515367,7,-5092.42305712123
0.5,1.5,26,0.0113496726515367,4,-5429.83106046557
0.5,1.5,27,0.00440541340134864,4,-5380.73053274574
0.5,1.5,28,0.0017099759466767,4,-5790.34697875193
0.5,1.5,29,0.00440541340134864,4,-5100.37780153071
0.5,1.5,30,0.0113496726515367,4,-5184.46240511426
0.5,1.5,31,0.0113496726515367,4,-5379.94969553939
0.5,1.5,32,0.00440541340134864,4,-5125.92184781821
0.5,1.5,33,0.0113496726515367,7,-5427.42610875875
0.5,1.5,34,0.0113496726515367,7,-5445.22180414253
0.5,1.5,35,0.00440541340134864,4,-5254.85659320937
0.5,1.5,36,0.00440541340134864,4,-5066.82878241524
0.5,1.5,37,0.00440541340134864,4,-5351.96512290503
0.5,1.5,38,0.00440541340134864,4,-5441.32391086671
0.5,1.5,39,0.00440541340134864,7,-5434.24735615003
0.5,1.5,40,0.0017099759466767,7,-5141.94856397183
0.5,1.5,41,0.00440541340134864,4,-5566.98442695478
0.5,1.5,42,0.00440541340134864,7,-5515.20756726073
0.5,1.5,43,0.0113496726515367,4,-5382.00333120525
0.5,1.5,44,0.0113496726515367,7,-5431.62522539727
0.5,1.5,45,0.00440541340134864,4,-5316.01181178836
0.5,1.5,46,0.0113496726515367,7,-5437.81315464916
0.5,1.5,47,0.0113496726515367,8,-5479.27749838327
0.5,1.5,48,0.0113496726515367,4,-5451.34626199915
0.5,1.5,49,0.0113496726515367,7,-5197.95922679101
0.5,1.5,50,0.00440541340134864,4,-5065.64751552846
0.5,1.5,51,0.00440541340134864,4,-5377.05741061304
0.5,1.5,52,0.0113496726515367,7,-5327.76080412057
0.5,1.5,53,0.0017099759466767,4,-5360.52228029009
0.5,1.5,54,0.0017099759466767,4,-5410.80602646261
0.5,1.5,55,0.00440541340134864,8,-5591.45024928651
0.5,1.5,56,0.00440541340134864,4,-5157.938827073
0.5,1.5,57,0.0113496726515367,4,-5285.61252855482
0.5,1.5,58,0.00440541340134864,7,-5633.82484210793
0.5,1.5,59,0.00440541340134864,4,-5199.957751138
0.5,1.5,60,0.00440541340134864,4,-5744.26146532296
0.5,1.5,61,0.00440541340134864,8,-5455.49009052528
0.5,1.5,62,0.0113496726515367,7,-5602.93232318549
0.5,1.5,63,0.00440541340134864,4,-5774.3360486511
0.5,1.5,64,0.0113496726515367,4,-5236.36354551417
0.5,1.5,65,0.00440541340134864,4,-5229.84284387371
0.5,1.5,66,0.0113496726515367,7,-4911.77303463372
0.5,1.5,67,0.0113496726515367,7,-5028.95904588549
0.5,1.5,68,0.0113496726515367,7,-5633.44616403318
0.5,1.5,69,0.0113496726515367,8,-4887.8735030196
0.5,1.5,70,0.0113496726515367,8,-5012.66341135188
0.5,1.5,71,0.000663732883120058,4,-5310.6908522422
0.5,1.5,72,0.00440541340134864,4,-5230.21657891555
0.5,1.5,73,0.00440541340134864,4,-5661.63005935416
0.5,1.5,74,0.0017099759466767,7,-5137.53233869993
0.5,1.5,75,0.00440541340134864,4,-5345.15076238143
0.5,1.5,76,0.00440541340134864,7,-5827.32054334073
0.5,1.5,77,0.0113496726515367,8,-5064.94542631057
0.5,1.5,78,0.00440541340134864,4,-4869.13462088357
0.5,1.5,79,0.0292401773821287,7,-5103.6552313726
0.5,1.5,80,0.0113496726515367,7,-5340.70005264042
0.5,1.5,81,0.00440541340134864,4,-5076.94952667486
0.5,1.5,82,0.0017099759466767,4,-5240.44224676455
0.5,1.5,83,0.00440541340134864,7,-5393.88802840459
0.5,1.5,84,0.0017099759466767,4,-5410.52000734764
0.5,1.5,85,0.00440541340134864,7,-5336.71172414059
0.5,1.5,86,0.00440541340134864,4,-5076.34745326029
0.5,1.5,87,0.0113496726515367,4,-5311.74231886787
0.5,1.5,88,0.0017099759466767,4,-5532.94833918199
0.5,1.5,89,0.00440541340134864,7,-5312.32387202761
0.5,1.5,90,0.0113496726515367,4,-5275.30607902305
0.5,1.5,91,0.0017099759466767,4,-5104.00729026351
0.5,1.5,92,0.0017099759466767,8,-5268.64950884114
0.5,1.5,93,0.00440541340134864,4,-5101.28305084442
0.5,1.5,94,0.0113496726515367,8,-5593.51721281088
0.5,1.5,95,0.0113496726515367,7,-5324.49658983764
0.5,1.5,96,0.0113496726515367,7,-5453.56250901292
