"Alpha","Iteration","BestLambda","FitCode","LogLik"
0.5,1,0.0292401773821287,4,-214.93902900405
0.5,2,0.0753315095147334,4,-236.235345351304
0.5,3,0.0113496726515367,8,-240.313285479061
0.5,4,0.00440541340134864,8,-210.599408495164
0.5,5,0.0292401773821287,4,-239.677967136942
0.5,6,1e-04,4,-214.04863801092
0.5,7,0.0753315095147334,4,-191.943158951796
0.5,8,0.0113496726515367,8,-170.654746794873
0.5,9,0.0292401773821287,4,-245.887582542205
0.5,10,0.0292401773821287,4,-190.198242613578
0.5,11,0.0753315095147334,4,-224.700306137552
0.5,12,0.0292401773821287,4,-226.756722733894
0.5,13,0.0292401773821287,4,-229.274456954167
0.5,14,0.0113496726515367,8,-210.227178862208
0.5,15,0.0292401773821287,8,-234.947758758104
0.5,16,0.0292401773821287,8,-207.512195771861
0.5,17,0.0113496726515367,8,-232.105469494131
0.5,18,0.0292401773821287,4,-244.422726673215
0.5,19,0.0292401773821287,8,-228.888135333091
0.5,20,0.0113496726515367,8,-213.273520585268
0.5,21,0.0292401773821287,8,-231.802147364346
0.5,22,0.0292401773821287,4,-214.490700585458
0.5,23,0.0753315095147334,4,-271.088423093818
0.5,24,0.0292401773821287,4,-240.695562699485
0.5,25,0.0292401773821287,8,-211.735096887263
0.5,26,0.0753315095147334,4,-245.448900083329
0.5,27,0.00440541340134864,8,-215.883775064513
0.5,28,0.0753315095147334,4,-296.28137166457
0.5,29,0.0292401773821287,4,-215.244173497351
0.5,30,0.0753315095147334,4,-243.454942478884
0.5,31,0.0292401773821287,8,-225.606835621241
0.5,32,0.0113496726515367,4,-221.115169516354
0.5,33,0.00440541340134864,8,-219.469074763057
0.5,34,0.0753315095147334,4,-259.204414257265
0.5,35,0.0292401773821287,4,-216.983337117608
0.5,36,0.0292401773821287,8,-220.709961494484
0.5,37,0.0753315095147334,4,-274.084741303613
0.5,38,0.0753315095147334,4,-253.820978187199
0.5,39,0.0113496726515367,8,-208.881805826818
0.5,40,0.00440541340134864,8,-208.511895286757
0.5,41,0.0292401773821287,8,-228.229637370801
0.5,42,0.0753315095147334,4,-270.350505623165
0.5,43,0.0753315095147334,4,-252.011649106332
0.5,44,0.0753315095147334,4,-252.820074981053
0.5,45,0.0113496726515367,8,-239.6591726365
0.5,46,0.00440541340134864,4,-216.520588685658
0.5,47,0.0753315095147334,4,-235.950522040521
0.5,48,0.0113496726515367,8,-222.792701639377
0.5,49,0.0113496726515367,8,-220.901884103503
0.5,50,0.0292401773821287,4,-207.935030396463
0.5,51,0.0292401773821287,8,-223.364637366715
0.5,52,0.0292401773821287,4,-224.080965174204
0.5,53,0.0113496726515367,8,-227.403660168935
0.5,54,0.00440541340134864,8,-227.705753185974
0.5,55,0.0753315095147334,4,-279.694398551789
0.5,56,0.0753315095147334,4,-226.160888273876
0.5,57,0.0292401773821287,8,-222.122241711886
0.5,58,0.0292401773821287,8,-240.404869521027
0.5,59,0.0753315095147334,8,-239.15848520804
0.5,60,0.0292401773821287,8,-244.067164745801
0.5,61,0.0113496726515367,4,-214.953895625735
0.5,62,0.0292401773821287,4,-236.236551786796
0.5,63,0.0292401773821287,8,-253.839884413944
0.5,64,0.000257630138594082,8,-223.903307741037
0.5,65,0.0292401773821287,4,-223.126525963681
0.5,66,0.0292401773821287,4,-226.672321867858
0.5,67,0.0753315095147334,4,-229.733276285778
0.5,68,0.0113496726515367,4,-251.565599421244
0.5,69,0.0292401773821287,8,-197.728616240733
0.5,70,0.0113496726515367,4,-208.310233731959
0.5,71,0.0292401773821287,4,-229.349648159908
0.5,72,0.0292401773821287,4,-229.610996380942
0.5,73,0.00440541340134864,8,-256.62819698904
0.5,74,0.00440541340134864,8,-218.789369519804
0.5,75,0.0753315095147334,8,-240.734174131144
0.5,76,0.0753315095147334,8,-305.934033280448
0.5,77,0.0292401773821287,8,-227.755966721277
0.5,78,0.0292401773821287,8,-219.783921893027
0.5,79,0.0753315095147334,4,-223.832477719561
0.5,80,0.0753315095147334,4,-268.074649764184
0.5,81,0.0292401773821287,4,-206.391346842432
0.5,82,0.0292401773821287,4,-236.640278752712
0.5,83,0.0292401773821287,4,-217.102783336882
0.5,84,0.0292401773821287,4,-234.4513850376
0.5,85,0.0292401773821287,8,-220.494568807877
0.5,86,0.0113496726515367,4,-191.261977207862
0.5,87,0.0292401773821287,4,-244.291715005851
0.5,88,0.0292401773821287,4,-233.686548955339
0.5,89,0.0292401773821287,8,-234.105544599272
0.5,90,0.0113496726515367,8,-199.469879835157
0.5,91,0.0292401773821287,8,-204.640991064167
0.5,92,0.0113496726515367,8,-192.790779649676
0.5,93,0.0292401773821287,4,-216.935077963863
0.5,94,0.0753315095147334,4,-253.630262130507
0.5,95,0.0292401773821287,4,-252.783094280657
0.5,96,0.0753315095147334,4,-245.021761282379
0.5,97,0.0292401773821287,4,-254.807346097688
0.5,98,0.0292401773821287,8,-240.937694114537
0.5,99,0.0292401773821287,8,-233.297258387305
0.5,100,0.000257630138594082,8,-223.323121264483
