"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
1,1.5,1,0,4,-2938.51887516363
1,1.5,2,0,4,-3308.47753561386
1,1.5,3,0,4,-3486.9390648378
1,1.5,4,0,4,-3061.81012561845
1,1.5,5,0,4,-3311.30554828874
1,1.5,6,0,4,-3257.25899063178
1,1.5,7,0,4,-2836.45940364609
1,1.5,8,0,4,-2844.98324470579
1,1.5,9,0,4,-3396.54004711492
1,1.5,10,0,4,-3043.11187998497
1,1.5,11,0,4,-3300.71391129919
1,1.5,12,0,4,-3252.73640268857
1,1.5,13,0,4,-3177.45120468939
1,1.5,14,0,4,-3199.67877412412
1,1.5,15,0,4,-3164.13604171764
1,1.5,16,0,4,-3044.7269358102
1,1.5,17,0,4,-3410.86325598208
1,1.5,18,0,4,-3415.54990503866
1,1.5,19,0,4,-3171.51943724523
1,1.5,20,0,4,-3162.54271904561
1,1.5,21,0,4,-3344.23085978333
1,1.5,22,0,4,-3166.68307448168
1,1.5,23,0,4,-3408.56022388999
1,1.5,24,0,4,-3262.71825621979
1,1.5,25,0,4,-3088.74014864705
1,1.5,26,0,4,-3294.86736654567
1,1.5,27,0,4,-3322.36498330383
1,1.5,28,0,4,-3603.35804036581
1,1.5,29,0,4,-3158.48257814249
1,1.5,30,0,4,-3215.69692048665
1,1.5,31,0,4,-3335.43788373404
1,1.5,32,0,4,-3092.92994174484
1,1.5,33,0,4,-3373.10582949345
1,1.5,34,0,4,-3307.34430755517
1,1.5,35,0,4,-3248.27918642603
1,1.5,36,0,4,-3110.8766944276
1,1.5,37,0,4,-3326.85051953121
1,1.5,38,0,4,-3320.33219702716
1,1.5,39,0,4,-3286.51349131695
1,1.5,40,0,4,-3158.16187853135
1,1.5,41,0,4,-3385.64055147747
1,1.5,42,0,4,-3408.79935250713
1,1.5,43,0,4,-3318.35851923619
1,1.5,44,0,4,-3286.54144044987
1,1.5,45,0,4,-3209.9934321124
1,1.5,46,0,4,-3301.92683347977
1,1.5,47,0,4,-3327.03071681839
1,1.5,48,0,4,-3365.26655113014
1,1.5,49,0,4,-3195.97187320594
1,1.5,50,0,4,-3036.72010022348
1,1.5,51,0,4,-3318.36650201347
1,1.5,52,0,4,-3256.51757555661
1,1.5,53,0,4,-3333.42217121937
1,1.5,54,0,4,-3345.01803736044
1,1.5,55,0,4,-3402.64172601639
1,1.5,56,0,4,-3254.07595191808
1,1.5,57,0,4,-3234.77769208391
1,1.5,58,0,4,-3420.45000719749
1,1.5,59,0,4,-3246.25445892143
1,1.5,60,0,4,-3545.02987349228
1,1.5,61,0,4,-3323.0283616339
1,1.5,62,0,4,-3346.61589218337
1,1.5,63,0,4,-3538.20777254096
1,1.5,64,0,4,-3257.83072695143
1,1.5,65,0,4,-3203.73671420384
1,1.5,66,0,4,-3028.65366780224
1,1.5,67,0,4,-3061.41577875095
1,1.5,68,0,4,-3422.61969297293
1,1.5,69,0,4,-2997.03462652255
1,1.5,70,0,4,-3023.34566858402
1,1.5,71,0,4,-3253.35046163858
1,1.5,72,0,4,-3200.81928714129
1,1.5,73,0,4,-3446.6081918867
1,1.5,74,0,4,-3141.71901493195
1,1.5,75,0,4,-3310.26893840343
1,1.5,76,0,4,-3579.89406073972
1,1.5,77,0,4,-3041.97730256912
1,1.5,78,0,4,-2956.88570739142
1,1.5,79,0,4,-3025.99249261026
1,1.5,80,0,4,-3335.14705896573
1,1.5,81,0,4,-3046.2520864996
1,1.5,82,0,4,-3226.46177659473
1,1.5,83,0,4,-3292.08287079115
1,1.5,84,0,4,-3343.29744962175
1,1.5,85,0,4,-3263.98768871958
1,1.5,86,0,4,-3162.67196180375
1,1.5,87,0,4,-3209.12762659519
1,1.5,88,0,4,-3362.1718311485
1,1.5,89,0,4,-3233.93448098099
1,1.5,90,0,4,-3157.35351208196
1,1.5,91,0,4,-3068.62237896411
1,1.5,92,0,4,-3254.38690297767
1,1.5,93,0,4,-3094.79641345666
1,1.5,94,0,4,-3337.47388721451
1,1.5,95,0,4,-3304.92865849614
1,1.5,96,0,4,-3343.12772588604
1,1.5,97,0,4,-3279.61893426355
1,1.5,98,0,4,-3465.20013010045
1,1.5,99,0,4,-3335.9453004892
1,1.5,100,0,4,-3386.53520801492
