"Alpha","Iteration","BestLambda","FitCode","LogLik"
0.5,1,0.0017099759466767,8,-3702.79748685767
0.5,2,0.00440541340134864,8,-4542.40170968393
0.5,3,0.0017099759466767,8,-4979.6855621501
0.5,4,0.0017099759466767,8,-4192.40068014744
0.5,5,0.00440541340134864,8,-4621.6386804512
0.5,6,0.0017099759466767,8,-4438.68229112606
0.5,7,0.00440541340134864,8,-3669.37971653224
0.5,8,0.0017099759466767,8,-3613.08405770077
0.5,9,0.00440541340134864,8,-4836.59552583847
0.5,10,0.00440541340134864,8,-4085.91242161401
0.5,11,0.00440541340134864,8,-4559.19912310876
0.5,12,0.00440541340134864,8,-4526.37694887373
0.5,13,0.00440541340134864,8,-4383.04841616819
0.5,14,0.00440541340134864,8,-4420.92403553311
0.5,15,0.00440541340134864,8,-4408.67997498615
0.5,16,0.0017099759466767,8,-4202.187833033
0.5,17,0.000663732883120058,8,-4589.60566027221
0.5,18,0.0017099759466767,8,-4760.32592744288
0.5,19,0.00440541340134864,8,-4384.34611138092
0.5,20,0.00440541340134864,8,-4336.50780154283
0.5,21,0.0017099759466767,8,-4523.58423079627
0.5,22,0.00440541340134864,8,-4246.33483364146
0.5,23,0.0017099759466767,8,-4795.79800013559
0.5,24,0.0017099759466767,8,-4476.33394196004
0.5,25,0.00440541340134864,8,-4082.84622850885
0.5,26,0.00440541340134864,8,-4641.18036948087
0.5,27,0.00440541340134864,8,-4617.75310985317
0.5,28,0.00440541340134864,8,-5320.12117967614
0.5,29,0.00440541340134864,8,-4250.56119291806
0.5,30,0.00440541340134864,8,-4412.26025673891
0.5,31,0.0017099759466767,8,-4584.92736684734
0.5,32,0.0017099759466767,8,-4248.01672808933
0.5,33,0.00440541340134864,8,-4631.06941138376
0.5,34,0.0017099759466767,8,-4544.20116610364
0.5,35,0.0017099759466767,8,-4540.7324077971
0.5,36,0.00440541340134864,8,-4189.5964527307
0.5,37,0.00440541340134864,8,-4606.83975422786
0.5,38,0.0017099759466767,8,-4689.45846002752
0.5,39,0.00440541340134864,8,-4556.20586917905
0.5,40,0.00440541340134864,8,-4357.87539654888
0.5,41,0.0017099759466767,8,-4810.97673046205
0.5,42,0.0017099759466767,8,-4741.3668472734
0.5,43,0.00440541340134864,8,-4548.27719968675
0.5,44,0.00440541340134864,8,-4589.85438037979
0.5,45,0.00440541340134864,8,-4470.51387933803
0.5,46,0.00440541340134864,8,-4654.08284631252
0.5,47,0.00440541340134864,8,-4670.40084135633
0.5,48,0.00440541340134864,8,-4609.63036887829
0.5,49,0.00440541340134864,8,-4349.79449292791
0.5,50,0.0017099759466767,8,-4095.68004507977
0.5,51,0.00440541340134864,8,-4541.31864723537
0.5,52,0.00440541340134864,8,-4449.45086465667
0.5,53,0.00440541340134864,8,-4561.3383084897
0.5,54,0.0017099759466767,8,-4669.78372127172
0.5,55,0.0017099759466767,8,-4871.16784331352
0.5,56,0.00440541340134864,8,-4277.30322209225
0.5,57,0.0017099759466767,8,-4289.87021242787
0.5,58,0.00440541340134864,8,-4947.69855230391
0.5,59,0.00440541340134864,8,-4355.02637824874
0.5,60,0.00440541340134864,8,-5207.59823245048
0.5,61,0.0017099759466767,8,-4753.19629383989
0.5,62,0.00440541340134864,8,-4836.6948677423
0.5,63,0.00440541340134864,8,-5174.67317294311
0.5,64,0.00440541340134864,8,-4397.75809356446
0.5,65,0.00440541340134864,8,-4306.10305368792
0.5,66,0.00440541340134864,8,-3910.50396045658
0.5,67,0.00440541340134864,8,-4162.91319931372
0.5,68,0.00440541340134864,8,-4903.04649305852
0.5,69,0.00440541340134864,8,-3908.55299177919
0.5,70,0.00440541340134864,8,-4117.21605994718
0.5,71,0.000663732883120058,8,-4441.67272815175
0.5,72,0.00440541340134864,8,-4394.84094141144
0.5,73,0.0017099759466767,8,-5028.69817622245
0.5,74,0.0017099759466767,8,-4343.56071876574
0.5,75,0.00440541340134864,8,-4575.16161257481
0.5,76,0.00440541340134864,8,-5265.78925481985
0.5,77,0.0017099759466767,8,-4106.69067347164
0.5,78,0.0017099759466767,8,-4019.69737414951
0.5,79,0.00440541340134864,8,-4103.95580308912
0.5,80,0.00440541340134864,8,-4525.65612706732
0.5,81,0.00440541340134864,8,-4222.30574740937
0.5,82,0.00440541340134864,8,-4439.44867915499
0.5,83,0.0017099759466767,8,-4602.14409344229
0.5,84,0.000663732883120058,8,-4684.49902599139
0.5,85,0.00440541340134864,8,-4510.13752984811
0.5,86,0.00440541340134864,8,-4251.26946239835
0.5,87,0.0017099759466767,8,-4383.85292982603
0.5,88,0.00440541340134864,8,-4808.24113605726
0.5,89,0.00440541340134864,8,-4458.48582383872
0.5,90,0.0017099759466767,8,-4378.79396382725
0.5,91,0.0017099759466767,8,-4115.05100419763
0.5,92,0.0017099759466767,8,-4256.48242724725
0.5,93,0.00440541340134864,8,-4285.31666601226
0.5,94,0.0113496726515367,8,-4765.84073915201
0.5,95,0.00440541340134864,8,-4614.11602429768
0.5,96,0.00440541340134864,8,-4649.01012062073
0.5,97,0.00440541340134864,8,-4580.42730175231
0.5,98,0.000257630138594082,8,-4938.57310304281
0.5,99,0.000663732883120058,8,-4690.97881000942
0.5,100,0.00440541340134864,8,-4757.2559950218
