"Alpha","Iteration","BestLambda","FitCode","LogLik"
1,1,0.00440541340134864,8,-4076.75991278574
1,2,0.0017099759466767,8,-4872.42060747712
1,3,0.00440541340134864,8,-4666.99646333503
1,4,0.00440541340134864,8,-4684.09864946874
1,5,0.00440541340134864,8,-4519.90773684306
1,6,0.0017099759466767,8,-4119.97569699101
1,7,0.00440541340134864,8,-4634.28084936301
1,8,0.00440541340134864,8,-4482.00514004975
1,9,0.00440541340134864,8,-4400.16066347384
1,10,0.0113496726515367,8,-4339.06430160519
1,11,0.0017099759466767,8,-3787.09126352797
1,12,0.0017099759466767,8,-4815.54552722526
1,13,0.00440541340134864,8,-4887.5387077306
1,14,0.00440541340134864,8,-3994.04304789581
1,15,0.00440541340134864,8,-4424.96765044296
1,16,0.00440541340134864,8,-4536.73111095212
1,17,0.0017099759466767,8,-4805.65903611716
1,18,0.00440541340134864,8,-5006.18880457591
1,19,0.00440541340134864,8,-4750.89031109975
1,20,0.00440541340134864,8,-3797.73245745132
1,21,0.0017099759466767,8,-4435.88829938617
1,22,0.00440541340134864,8,-4497.13302588887
1,23,0.00440541340134864,8,-4217.45075981406
1,24,0.00440541340134864,8,-4398.1821713744
1,25,0.00440541340134864,8,-4085.51521976754
1,26,0.00440541340134864,8,-4506.23218947056
1,27,0.00440541340134864,8,-4422.78120552096
1,28,0.0017099759466767,8,-4927.4005287161
1,29,0.0017099759466767,8,-4474.96855060368
1,30,0.0017099759466767,8,-5079.00861374226
1,31,0.0017099759466767,8,-4370.77243781521
1,32,0.0017099759466767,8,-4385.96045544355
1,33,0.00440541340134864,8,-4022.99385942765
1,34,0.0017099759466767,8,-4118.07417342157
1,35,0.0017099759466767,8,-4561.36046739222
1,36,0.00440541340134864,8,-3930.48551835276
1,37,0.0017099759466767,8,-4973.83889922573
1,38,0.00440541340134864,8,-4294.36911205468
1,39,0.00440541340134864,8,-3977.3999572592
1,40,0.0017099759466767,8,-4199.76382643739
1,41,0.0017099759466767,8,-4303.17793656598
1,42,0.0017099759466767,8,-4199.98288974153
1,43,0.00440541340134864,8,-4156.67394074654
1,44,0.0017099759466767,8,-3963.30614331993
1,45,0.00440541340134864,8,-4181.22144325055
1,46,0.0017099759466767,8,-4419.34894527623
1,47,0.00440541340134864,8,-3887.71514006474
1,48,0.00440541340134864,8,-4142.2693358139
1,49,0.0017099759466767,8,-4792.86108811796
1,50,0.000663732883120058,8,-3898.11038908071
1,51,0.0017099759466767,8,-4397.95126945792
1,52,0.00440541340134864,8,-4579.76841875119
1,53,0.000257630138594082,8,-4347.1156935233
1,54,0.0017099759466767,8,-4648.99208064466
1,55,0.0017099759466767,8,-4707.44347244307
1,56,0.0017099759466767,8,-3618.23414133577
1,57,0.0017099759466767,8,-3821.27980046204
1,58,0.00440541340134864,8,-4481.839988576
1,59,0.0017099759466767,8,-4316.11786638236
1,60,0.000663732883120058,8,-4916.63886797084
1,61,0.0017099759466767,8,-4846.90573449085
1,62,0.0017099759466767,8,-4521.51023485592
1,63,0.0017099759466767,8,-4452.15869851729
1,64,0.00440541340134864,8,-4286.46665953007
1,65,0.0017099759466767,8,-3981.16027016386
1,66,0.0017099759466767,8,-4286.25764347246
1,67,0.00440541340134864,8,-4709.15028007512
1,68,0.00440541340134864,8,-4784.14878898124
1,69,0.0017099759466767,8,-4225.76147152436
1,70,0.0113496726515367,8,-4506.62956131671
1,71,0.00440541340134864,8,-4801.06672634467
1,72,0.0017099759466767,8,-4385.66076237143
1,73,0.00440541340134864,8,-4328.61396706888
1,74,0.000663732883120058,8,-4376.51146227737
1,75,0.00440541340134864,8,-4324.60670963207
1,76,0.0017099759466767,8,-3953.43667680656
1,77,0.000663732883120058,8,-4669.30223284524
1,78,0.0017099759466767,8,-5088.20688235969
1,79,0.0017099759466767,8,-4267.55945030591
1,80,0.00440541340134864,8,-4858.65590720438
1,81,0.00440541340134864,8,-4272.35453721689
1,82,0.0017099759466767,8,-4405.95455515937
1,83,0.0017099759466767,8,-4256.99351005562
1,84,0.00440541340134864,8,-4843.35878383578
1,85,0.0017099759466767,8,-4558.5007365268
1,86,0.0017099759466767,8,-4206.62157452612
1,87,0.0017099759466767,8,-4572.34447367258
1,88,0.00440541340134864,8,-4475.96465247727
1,89,0.00440541340134864,8,-4863.7645425635
1,90,0.0017099759466767,8,-4373.36794007269
1,91,0.0017099759466767,8,-4839.45389139425
1,92,0.0017099759466767,8,-4578.08435527767
1,93,0.00440541340134864,8,-4890.95152283959
1,94,0.00440541340134864,8,-4625.97771010997
1,95,0.00440541340134864,8,-4988.61567248996
1,96,0.0017099759466767,8,-4534.18854550922
1,97,0.000663732883120058,8,-3765.44033931631
1,98,0.0017099759466767,8,-3858.769467923
1,99,0.0017099759466767,8,-3882.15228795292
1,100,0.00440541340134864,8,-4342.46999805258
