"Alpha","NoiseScale","Iteration","ASC2_male","ASC2_age","ASC2_income","ASC2_child","ASC3_male","ASC3_age","ASC3_income","ASC3_child","prot25_male","prot25_age","prot25_income","prot25_child","prot50_male","prot50_age","prot50_income","prot50_child","invasive_male","invasive_age","invasive_income","invasive_child"
1,4,1,0.265376168117808,0.0969117380435465,0.0366939846172856,-0.206955813320186,-0.185855761701241,-0.00109808248068934,0.288567795886802,-0.149180359381298,0.208065448505915,0.152043243466979,-0.020146406277558,0.327676179096072,-0.0757294452352668,-0.0688338602767413,-0.28431596090034,0.307375267269623,-0.0132928356215245,-0.12938349978723,0.0219759980734682,-0.109979819630234
1,4,2,-0.118341728410566,0.0453899380470604,0.179837753868358,-0.0466787594322985,-0.112513293650938,0.116316664930492,-0.17273235994406,0.014918991298112,0.281165301764979,0.211781461022582,0.000287387028978199,0.0334843621666827,0.118670082259883,-0.0461001290835481,-0.0130586904619554,-0.187875491341667,0.229130753973551,0.00669184766605983,0.0630526330949542,-0.312114783562174
1,4,3,-0.093017878330641,-0.208513402531227,-0.01815201238386,-0.089432988673881,-0.219560551051469,-0.038067552349983,0.0500637063800681,0.144503285987609,-0.0426311422981553,0.104553393292593,0.0154491433016977,0.0701579993261654,0.137064586525038,0.0156297649270149,-0.250478596464539,-0.0696910206636463,0.0425711231193923,-0.0185308118482565,-0.296897297644842,0.154750085233354
1,4,4,-0.254780858497471,-0.0802391649786807,-0.056834820927291,-0.135401255809966,-0.255496133244779,0.188649913854141,-0.068180183646626,-0.131053497246817,0.0985509678544447,-0.108644489500797,0.0671412222417022,0.124564629647373,0.158651239968847,0.2284073634096,0.0178250167743358,-0.320745695352038,-0.34462826711328,-0.257295063589879,-0.132517112118424,0.0742174641347354
1,4,5,-0.169300933103328,0.127002131710281,-0.126434225145155,-0.0829287796923653,-0.089494083211904,-0.0397359667979179,0.147318318988802,-0.226919722417245,0.384957009772377,-0.0211506210456031,-0.000989072507660676,0.0466290144455807,0.236903702131723,0.022841831692129,0.153409156225455,0.0512337587506124,0.190177779681688,-0.03479107085649,-0.0103829007504112,0.0535001511467396
1,4,6,0.0165295829562041,0.240930486334586,-0.00658674099250973,-0.0653260342883079,0.0221860546596834,-0.0130165199138288,-0.0400005587442702,0.348878117626158,-0.077613325005578,-0.127518142106517,0.0214857573170127,0.0474843500061792,0.0479647330256234,-0.236414773498819,-0.0225091327555177,0.010722859527138,0.060020740923036,0.23361562816657,0.030000230578217,0.242386635797598
1,4,7,0.103912008182365,0.0369663969220027,-0.016118532893491,0.314745642923139,-0.400894074687862,0.0508654743957191,0.0189661850984364,-0.254458262680347,0.447841867583334,0.178473567384281,0.0128199035825205,0.364078971610888,0.096865939611264,-0.076757389821612,-0.00133348080919562,0.404640068795792,-0.00970041076221254,0.0356199472366799,0.261574087767516,0.111803109796752
1,4,8,0.0121358792807056,-0.300858256757446,0.0288781884813851,0.149545784371589,0.00824709518440551,0.16385096060805,0.0393386237662906,0.389558841119554,0.193458313872046,-0.0878761203870863,-0.0281678147672482,0.24005563907239,0.425460630509672,0.0206915009359439,-0.0841884382415473,-0.114863294068947,0.177989475224523,0.176145024673751,0.0542151631195079,0.016775526974978
1,4,9,0.193935837661618,-0.00309714641207528,0.00793068709912889,-0.435860729253961,0.102235844453965,-0.14876329351804,0.0151802792077486,-0.313455195157331,-0.20821617523437,-0.0154927833908384,-0.0512481043037465,0.0157194279878281,-0.0190418464884355,0.195921003109137,-0.152525316459669,0.125470658729255,-0.0639850533056784,-0.00400102855848486,-0.168934336306682,0.000919126035904599
1,4,10,0.212360329871718,0.0537930214239943,0.371290674394646,-0.274433968656177,0.00514937262028039,-0.0624035806119104,0.0271799558199847,-0.0821073353069631,0.232733531365984,-0.0479319780798831,-0.0342161916236688,0.119689982940397,0.0460335091262699,0.00661250857529615,-0.00841181540002262,0.302526961510053,0.0120510850625974,0.130589894405321,0.00580038098552674,-0.253039574912234
1,4,11,0.254174359109407,-0.0937641129259193,0.00604396946156565,-0.185218123208385,-0.00349858864931637,0.026152513054305,-0.221539584542545,-0.0877497154573689,0.011403879461188,0.132920816689509,0.0026695670719287,0.0554119206143979,-0.202328000213722,0.118042141956118,0.00422312092097514,0.398856612381734,0.0414877614022464,-0.0516662626645305,-0.0832961980500727,0.00261423835187934
1,4,12,0.0120551503437112,0.220056845354918,0.00535336257734899,0.0768011139073492,0.302952719018644,0.037238189664908,0.00271685825891667,0.156481896545946,-0.0356227554774148,-0.228498554206436,-0.00476556232128376,-0.0184737028936264,-0.144528413903465,-0.0695892804149637,-0.0126292423872957,0.0549377123588486,-0.000560324222557024,-0.268128882711834,-0.257351449716653,0.164182895043374
1,4,13,-0.131764718552271,-0.120709026013302,-0.00853423337887022,0.144082646815729,-0.09293908450749,-0.0551125838719852,-0.0167058177238582,-0.160153291171812,-0.128598771755591,0.0160496065324928,0.105635083740282,-0.0874520955522773,0.199523751624494,0.275934996380876,-0.124804759876101,-0.0680680870961605,-0.0715045813781436,-0.0582648762808091,0.225771431402816,-0.0335377889942284
1,4,14,0.149551234159667,0.00374368318277407,-0.0359556427284876,-0.274301573236802,-0.206758691123565,0.0896752622304063,-0.0404498933222469,0.0233930994274982,-0.107829990488158,-0.113515626719146,-0.249717903149793,-0.108955070951669,-0.175218581911008,-0.276508595473788,0.25685819013298,-0.146107411016599,0.016333701821686,0.201833172017099,0.0540357759916032,0.0114120474862546
1,4,15,0.0330448634298692,-0.19915812690102,-0.0568950482166464,0.0268119257780759,-0.0321386829068701,-0.0325577408589155,0.129450618327226,0.427377596210171,0.0273391641052713,0.0103083225889356,0.0736155616312076,0.0201984415162566,0.0430641684994893,0.240035698689553,0.127196992765572,-0.153074643119358,-0.0554407071257213,-0.310683004228693,-0.0859519390545554,0.255140220191945
