"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
1,4,1,0,4,-6010.67677207573
1,4,2,0,4,-6213.52683078245
1,4,3,0,4,-6267.79538346539
1,4,4,0,4,-6054.84900580774
1,4,5,0,4,-6274.14121148501
1,4,6,0,4,-6167.16293035163
1,4,7,0,4,-6049.02695732502
1,4,8,0,4,-6077.72811630929
1,4,9,0,4,-6258.09162284561
1,4,10,0,4,-6103.34549978768
1,4,11,0,4,-6242.10159224225
1,4,12,0,4,-6183.06372746177
1,4,13,0,4,-6200.04752058933
1,4,14,0,4,-6172.18589114377
1,4,15,0,4,-6176.97146000805
1,4,16,0,4,-6112.98204803529
1,4,17,0,4,-6224.69108613471
1,4,18,0,4,-6245.39952389592
1,4,19,0,4,-6212.89655607446
1,4,20,0,4,-6175.44202057879
1,4,21,0,4,-6204.3495970417
1,4,22,0,4,-6210.2468145573
1,4,23,0,4,-6263.55217336395
1,4,24,0,4,-6197.50459983599
1,4,25,0,4,-6162.76167407923
1,4,26,0,4,-6210.06875393923
1,4,27,0,4,-6179.08381457696
1,4,28,0,4,-6293.2325551893
1,4,29,0,4,-6145.00945502053
1,4,30,0,4,-6115.71957377113
1,4,31,0,4,-6201.31773125793
1,4,32,0,4,-6153.7345546711
1,4,33,0,4,-6235.44201569989
1,4,34,0,4,-6217.71213299721
1,4,35,0,4,-6178.02722987175
1,4,36,0,4,-6169.79155206017
1,4,37,0,4,-6186.91960277543
1,4,38,0,4,-6175.05131149867
1,4,39,0,4,-6239.00634615676
1,4,40,0,4,-6158.3957123582
1,4,41,0,4,-6265.44906796296
1,4,42,0,4,-6229.35690453557
1,4,43,0,4,-6200.88948301742
1,4,44,0,4,-6234.45745888399
1,4,45,0,4,-6218.71258116783
1,4,46,0,4,-6221.93319236599
1,4,47,0,4,-6223.73671430618
1,4,48,0,4,-6243.17439630465
1,4,49,0,4,-6151.94157250431
1,4,50,0,4,-6172.3496899051
1,4,51,0,4,-6243.29296419163
1,4,52,0,4,-6214.58982736605
1,4,53,0,4,-6203.23309116318
1,4,54,0,4,-6211.99081622398
1,4,55,0,4,-6280.10976138504
1,4,56,0,4,-6165.44972124045
1,4,57,0,4,-6215.87894952334
1,4,58,0,4,-6274.25142152572
1,4,59,0,4,-6184.94892142626
1,4,60,0,4,-6263.93605411653
1,4,61,0,4,-6223.80374965114
1,4,62,0,4,-6257.03684466578
1,4,63,0,4,-6297.34952785748
1,4,64,0,4,-6180.84233673213
1,4,65,0,4,-6173.14371450543
1,4,66,0,4,-6103.92581880946
1,4,67,0,4,-6150.61293373616
1,4,68,0,4,-6273.57721964384
1,4,69,0,4,-6084.32475915019
1,4,70,0,4,-6086.18754096817
1,4,71,0,4,-6243.94447721953
1,4,72,0,4,-6239.95476503725
1,4,73,0,4,-6256.17379785262
1,4,74,0,4,-6159.50017966108
1,4,75,0,4,-6209.54544603014
1,4,76,0,4,-6316.59798039311
1,4,77,0,4,-6112.7455726409
1,4,78,0,4,-6052.69368797975
1,4,79,0,4,-6167.62360794746
1,4,80,0,4,-6195.5972484297
1,4,81,0,4,-6133.43684003143
1,4,82,0,4,-6186.12867778024
1,4,83,0,4,-6215.22407492471
1,4,84,0,4,-6237.4851004452
1,4,85,0,4,-6211.78148052888
1,4,86,0,4,-6157.57556902563
1,4,87,0,4,-6217.85144707129
1,4,88,0,4,-6257.76551618971
1,4,89,0,4,-6195.55414035608
1,4,90,0,4,-6190.77925620614
1,4,91,0,4,-6170.16813550766
1,4,92,0,4,-6178.68495619027
1,4,93,0,4,-6144.53158806227
1,4,94,0,4,-6286.88855836979
1,4,95,0,4,-6162.06887090644
1,4,96,0,4,-6220.05577372248
1,4,97,0,4,-6213.43365638434
1,4,98,0,4,-6242.60692820292
1,4,99,0,4,-6239.2113073822
1,4,100,0,4,-6244.58724359954
