"Alpha","Iteration","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b11","b12","b13","b14"
0.5,1,-0.730963424564561,-0.69635903044061,1.00876648293219,1.02257521414207,2.35908317468486,2.85589743220297,-3.1836471893507,0.848700757734898,-1.05557948779707,-0.190657827269979,0.947232202639451,-0.122255362007514,0.247523588969641,0.828141162745324
0.5,2,-0.00484560376544248,0.692785987218174,-0.68697551340203,-0.753688269221672,1.17207652913436,2.46580557582385,-3.28535997362507,-0.00141684241284968,-0.942614202002858,2.09221960699477,-4.86786576263556,4.0400232510778e-05,0.627564250326042,-0.532380850980288
0.5,3,-0.323576499402157,0.778607983969592,0.221109774169417,1.30616713881459,0.986820377174922,3.52015800076551,-2.67237566039287,-1.16461004072175,-0.521894442027296,3.11301078843061,0.810100736969893,-2.14715737698633,-2.22687299653493,0.0617457641676989
0.5,4,0.000761351149765463,-0.641414001242609,-0.126519875708406,-0.146590056202209,3.61500313028617,3.89901621170003,-2.90945773918629,1.08021026245437,-0.75167674175055,1.78728171149141,0.349474549982332,1.41194406597057,-0.823961155551774,1.72619409239888
0.5,5,-0.292373144704478,-0.571921434942506,0.147578193200158,0.930808953180316,1.78966706036851,3.2535371681785,-1.65241360291989,0.813614422876686,3.34720731784151,0.0538385051837321,-1.12972429717789,0.151399337126931,-2.05285975765347,-0.99071183442923
0.5,6,0.0490326546164532,-0.000147595195291892,9.94720853047298e-05,0.177906847263921,0.560856833594395,1.2084631456075,-0.949667328264074,0.674650320163852,0.221219989884459,-1.64765432292161,-0.000110953419516459,-1.27220939724763,1.98978294642268e-05,0.0283983167305229
0.5,7,-0.102313290501992,-0.000159638952019699,0.192436814776013,7.04896662056061e-05,2.2499193212478,2.08492650848366,-2.41427246838591,1.63340125404271,1.56502564823286,-0.348286553379694,-1.80706023775055,0.000297053797505927,-0.00180577950260514,1.29337505831134
0.5,8,0.0289652350290429,-0.36482522898547,-1.19268716078017,-0.0204189962327265,2.48273871911805,2.71883274144505,-3.80019494148067,0.105215020729212,3.02438345330975,3.62696637063404,3.46124368546918,0.0543059299214952,-0.16604141863416,1.69398291156281e-05
0.5,9,0.622540017041529,0.173765004102881,-1.76733314814739,0.808267073075701,2.38206407468654,2.7501305300756,-0.787768965607745,-1.09546796793563,-1.06456708541078,-4.22403345601894,-4.79302421633303,-0.546654522179223,-2.02847476081004,-0.931020225045319
0.5,10,-0.00716520990896086,-1.33366789864023e-05,-1.59573659018816,0.204549318048255,0.56155519850352,2.18407417584348,-2.14509124670206,-0.941678195019086,-0.00209536701852352,1.29439763999674,-4.91315272994253,0.244551447313919,1.3036822965295,0.673053676698279
