"Alpha","Iteration","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b11","b12","b13","b14"
0.5,1,-1.32807734118297,-1.41383557384215,0.636962367706236,0.618687441279846,1.47088187985502,1.30981104678019,-1.59440746858865,0.0725307938739025,-0.126108916866108,NA,NA,NA,0.850512113278377,1.64725037798231
0.5,2,0.0535929622456006,0.494170330725138,-0.100537966015359,-0.259429721828991,1.50611754013888,0.891718140897085,-1.02349106159614,0.200501556051163,-0.493021713875457,0.152359556419927,-0.75068828607064,NA,NA,NA
0.5,3,-0.75217765957685,-0.631311203365573,0.747880770922274,0.552729674317236,1.42065481918305,1.60886411102095,-0.838213452681582,0.0441742967698522,NA,0.781772064906973,NA,-0.369364011861475,-0.862204182246386,NA
0.5,4,-0.372714894989078,-0.33065379519702,0.13065796934187,-0.102372181300942,1.06084419244663,0.861149576751449,-1.08114753061563,0.0483484320044064,NA,NA,NA,0.128006131330395,-0.132095502261977,0.827871957645125
0.5,5,0.0845446779029901,0.141466157600192,0.323765778272256,0.828728575910754,0.509701692964695,1.65609131404133,-1.18064424099308,-0.0812123504856366,0.700537430011155,NA,NA,NA,-2.00906933189041,0.535785157795725
0.5,6,-0.935160166358074,-0.999451436198448,0.628975330573348,0.69082487929575,1.3960999534468,1.46884375212961,-0.741478996403902,-0.229058882085867,0.00600673110427809,-1.01830584735388,NA,-1.82233200393904,NA,NA
0.5,7,0.536112398282984,0.7056928458599,-0.38183845901799,0.357087360837762,0.903509597418924,1.08461801810337,-0.500564690554923,-0.322701920483495,0.934242239938448,NA,0.0862935470222765,NA,NA,0.765120938247818
0.5,8,-0.420507155072819,-0.739118965642218,0.144541275772801,0.826912353619658,1.47145795750013,1.38410089533814,-0.95343923310128,-0.0819360934550242,0.668730109034666,0.64722355718036,1.46762746437582,NA,NA,NA
0.5,9,-1.71472899663243,-1.15116886340927,0.815256686303137,0.682482618139947,1.51243579319839,1.61725965967809,-1.31781457839736,-0.0139572385293946,NA,-0.901753810508815,-0.997970018830788,NA,-1.3085505916322,NA
0.5,10,0.283866854594227,0.491561729640952,0.486519193558542,0.231775510865379,0.672389059117707,0.896512836853578,-0.920292586122066,0.0432643702119305,NA,NA,-1.28315346517089,NA,-0.211387368295775,-2.00270282186984
