"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
0.5,6,1,0.0113496726515367,8,-3862.46547528777
0.5,6,2,0.0113496726515367,7,-3908.44947411594
0.5,6,3,0.0753315095147334,7,-3940.7470663738
0.5,6,4,0.0292401773821287,8,-3851.27133266691
0.5,6,5,0.0292401773821287,4,-3901.32955427932
0.5,6,6,0.00440541340134864,4,-3892.66883171123
0.5,6,7,0.0292401773821287,7,-3853.48493616873
0.5,6,8,0.0292401773821287,4,-3850.15422550703
0.5,6,9,0.0753315095147334,7,-3943.25738668689
0.5,6,10,0.0753315095147334,8,-3911.07525547069
0.5,6,11,0.0113496726515367,7,-3896.71155755509
0.5,6,12,0.0113496726515367,7,-3880.8701543002
0.5,6,13,0.0292401773821287,7,-3912.47271989148
0.5,6,14,0.0753315095147334,9,-3919.57803620711
0.5,6,15,0.0292401773821287,7,-3900.19669413091
0.5,6,16,0.0753315095147334,7,-3889.37289380271
0.5,6,17,0.0753315095147334,7,-3929.59921643114
0.5,6,18,0.0753315095147334,7,-3941.59877816902
0.5,6,19,0.0753315095147334,9,-3902.50827924605
0.5,6,20,0.0292401773821287,8,-3898.59774577209
0.5,6,21,0.0753315095147334,7,-3931.51470308903
0.5,6,22,0.0753315095147334,8,-3918.16356060922
0.5,6,23,0.0292401773821287,7,-3911.28143524215
0.5,6,24,0.0292401773821287,7,-3903.17752443453
0.5,6,25,0.0753315095147334,8,-3914.92606624064
0.5,6,26,0.0753315095147334,8,-3924.16688656312
0.5,6,27,0.0292401773821287,9,-3921.34430157926
0.5,6,28,0.0292401773821287,7,-3930.07191904557
0.5,6,29,0.0292401773821287,7,-3884.06730405075
0.5,6,30,0.0753315095147334,8,-3891.19739349654
0.5,6,31,0.0753315095147334,8,-3917.64158977979
0.5,6,32,0.0292401773821287,7,-3884.81438235819
0.5,6,33,0.0753315095147334,8,-3932.1877975411
0.5,6,34,0.0753315095147334,9,-3920.60201977613
0.5,6,35,0.0753315095147334,4,-3911.46474879442
0.5,6,36,0.0292401773821287,7,-3899.21398425411
0.5,6,37,0.0292401773821287,7,-3898.49666900267
