"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
1,6,1,0.0292401773821287,7,-3897.34156388217
1,6,2,0.0292401773821287,7,-3930.85812087715
1,6,3,0.0292401773821287,8,-3922.18766426655
1,6,4,0.0113496726515367,8,-3900.79429957471
1,6,5,0.0113496726515367,8,-3894.85911506573
1,6,6,0.0292401773821287,8,-3915.79362869516
1,6,7,0.0292401773821287,9,-3916.28675914235
1,6,8,0.0292401773821287,7,-3903.83897420065
1,6,9,0.0113496726515367,4,-3898.86893304538
1,6,10,0.0292401773821287,7,-3906.66637661783
1,6,11,0.0292401773821287,8,-3876.41953010133
1,6,12,0.0113496726515367,8,-3933.99640248748
1,6,13,0.0292401773821287,9,-3916.50449281769
1,6,14,0.0292401773821287,8,-3883.01093245551
1,6,15,0.0113496726515367,4,-3884.42017319559
1,6,16,0.00440541340134864,4,-3867.23344373304
1,6,17,0.0292401773821287,7,-3917.07651383196
1,6,18,0.0292401773821287,8,-3931.53565941432
1,6,19,0.0113496726515367,7,-3893.1328169071
1,6,20,0.0292401773821287,8,-3898.30255731314
1,6,21,0.0113496726515367,7,-3882.98793029055
1,6,22,0.0113496726515367,7,-3895.08146579401
1,6,23,0.0292401773821287,7,-3881.33489399162
1,6,24,0.00440541340134864,7,-3886.30375302217
1,6,25,0.00440541340134864,8,-3865.49026744403
1,6,26,0.0753315095147334,7,-3917.81770147274
1,6,27,0.0292401773821287,4,-3913.01596508381
1,6,28,0.0292401773821287,7,-3915.17959308305
1,6,29,0.0292401773821287,7,-3913.38789880417
1,6,30,0.0292401773821287,9,-3933.28347579027
1,6,31,0.0292401773821287,7,-3909.18770011901
1,6,32,0.0292401773821287,4,-3911.27608260975
1,6,33,0.0292401773821287,4,-3895.26057045258
1,6,34,0.0292401773821287,7,-3903.67837328975
1,6,35,0.0113496726515367,8,-3905.42664308467
1,6,36,0.0292401773821287,7,-3897.259462825
1,6,37,0.0292401773821287,8,-3924.03906968149
1,6,38,0.0113496726515367,8,-3899.10288754358
1,6,39,0.0292401773821287,4,-3866.64676767424
1,6,40,0.0753315095147334,8,-3932.85396289728
1,6,41,0.0292401773821287,8,-3904.72130191021
1,6,42,0.0292401773821287,7,-3892.65554243157
1,6,43,0.0113496726515367,8,-3902.45061277824
1,6,44,0.0113496726515367,7,-3863.17985290292
1,6,45,0.0753315095147334,8,-3936.3769965161
1,6,46,0.0113496726515367,8,-3906.74415762368
1,6,47,0.0113496726515367,7,-3834.29886886359
1,6,48,0.0292401773821287,7,-3903.44014569417
1,6,49,0.0292401773821287,9,-3930.21102636821
1,6,50,0.0753315095147334,7,-3919.96558120173
1,6,51,0.0292401773821287,7,-3908.15951027933
1,6,52,0.0292401773821287,8,-3899.73660218305
1,6,53,0.0292401773821287,8,-3909.05533361986
1,6,54,0.0292401773821287,9,-3916.2975112795
1,6,55,0.0292401773821287,8,-3931.54846024692
1,6,56,0.0113496726515367,8,-3873.73291617037
1,6,57,0.0113496726515367,7,-3875.22532080718
1,6,58,0.0292401773821287,8,-3913.21543296671
1,6,59,0.0292401773821287,7,-3894.77224930916
1,6,60,0.00440541340134864,8,-3912.6745786464
1,6,61,0.0292401773821287,8,-3925.24623922142
1,6,62,0.0113496726515367,7,-3912.56929918317
1,6,63,0.0292401773821287,9,-3916.17261654581
1,6,64,0.0113496726515367,7,-3898.25590952484
1,6,65,0.0017099759466767,4,-3821.34536290537
1,6,66,0.0292401773821287,8,-3911.49372645643
1,6,67,0.0292401773821287,8,-3928.87287604853
1,6,68,0.0292401773821287,7,-3917.09538112855
1,6,69,0.0292401773821287,7,-3909.28698843506
1,6,70,0.0292401773821287,8,-3905.82146792736
1,6,71,0.0113496726515367,8,-3912.98617344483
1,6,72,0.0292401773821287,7,-3904.10524827196
1,6,73,0.0292401773821287,7,-3904.31280298541
1,6,74,0.0113496726515367,7,-3872.75954363724
1,6,75,0.0113496726515367,7,-3894.32838210869
1,6,76,0.0292401773821287,7,-3885.23322551642
1,6,77,0.0292401773821287,8,-3913.42047222219
1,6,78,0.00440541340134864,4,-3914.04314738626
1,6,79,0.0292401773821287,8,-3902.00196343334
1,6,80,0.0113496726515367,7,-3912.13905418901
1,6,81,0.0292401773821287,7,-3905.13760741607
1,6,82,0.0292401773821287,8,-3920.03571552452
1,6,83,0.0292401773821287,7,-3887.72626399274
1,6,84,0.0753315095147334,8,-3939.50294701126
1,6,85,0.0113496726515367,8,-3883.8319588818
1,6,86,0.0292401773821287,7,-3910.42049002726
1,6,87,0.0292401773821287,8,-3909.84362997884
1,6,88,0.0292401773821287,4,-3926.66020088163
1,6,89,0.0292401773821287,7,-3935.73295434402
1,6,90,0.0113496726515367,7,-3881.97826090632
1,6,91,0.0292401773821287,7,-3936.92193250331
1,6,92,0.0292401773821287,9,-3918.65292234034
1,6,93,0.0113496726515367,4,-3911.16045264525
1,6,94,0.0113496726515367,7,-3913.84664021954
1,6,95,0.0292401773821287,7,-3938.57078114892
1,6,96,0.0292401773821287,7,-3929.787361405
1,6,97,0.0113496726515367,7,-3862.31334593048
1,6,98,0.0113496726515367,7,-3876.69359263423
1,6,99,0.00440541340134864,4,-3860.80216715341
1,6,100,0.0292401773821287,9,-3904.57811410476
