"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
1,1.75,1,0,4,-1263.45617779811
1,1.75,2,0,4,-1441.17750409337
1,1.75,3,0,4,-1483.37537339388
1,1.75,4,0,4,-1325.78486353385
1,1.75,5,0,4,-1457.76144563754
1,1.75,6,0,4,-1372.89358450619
1,1.75,7,0,4,-1238.29199670965
1,1.75,8,0,4,-1301.3043677423
1,1.75,9,0,4,-1498.23431736532
1,1.75,10,0,4,-1303.32591844588
1,1.75,11,0,4,-1448.94750293937
1,1.75,12,0,4,-1359.77741980282
1,1.75,13,0,4,-1421.2136660673
1,1.75,14,0,4,-1404.94414754851
1,1.75,15,0,4,-1369.59444820055
1,1.75,16,0,4,-1368.47933854425
1,1.75,17,0,4,-1437.02808380966
1,1.75,18,0,4,-1469.46831911143
1,1.75,19,0,4,-1422.34701245702
1,1.75,20,0,4,-1354.23431055747
1,1.75,21,0,4,-1452.94655784302
1,1.75,22,0,4,-1377.61167216211
1,1.75,23,0,4,-1478.5790252098
1,1.75,24,0,4,-1398.63509056657
1,1.75,25,0,4,-1373.66448712979
1,1.75,26,0,4,-1418.92233632726
1,1.75,27,0,4,-1402.96254018192
1,1.75,28,0,4,-1519.42117264516
1,1.75,29,0,4,-1375.1580841466
1,1.75,30,0,4,-1364.64609957575
1,1.75,31,0,4,-1388.54595663972
1,1.75,32,0,4,-1388.62809030733
1,1.75,33,0,4,-1431.65187054829
1,1.75,34,0,4,-1428.88056702554
1,1.75,35,0,4,-1410.92208025129
1,1.75,36,0,4,-1339.56639944071
1,1.75,37,0,4,-1404.69833069579
1,1.75,38,0,4,-1454.38251263647
1,1.75,39,0,4,-1379.76121261429
1,1.75,40,0,4,-1374.02976097636
1,1.75,41,0,4,-1447.48566578148
1,1.75,42,0,4,-1450.45050722839
1,1.75,43,0,4,-1419.21152957183
1,1.75,44,0,4,-1437.54038740075
1,1.75,45,0,4,-1411.06573305246
1,1.75,46,0,4,-1414.52519050833
1,1.75,47,0,4,-1427.59113150676
1,1.75,48,0,4,-1436.47124092511
1,1.75,49,0,4,-1406.17903224688
1,1.75,50,0,4,-1345.42321537578
1,1.75,51,0,4,-1456.84091315457
1,1.75,52,0,4,-1413.33882766001
1,1.75,53,0,4,-1442.86797432238
1,1.75,54,0,4,-1429.20912935492
1,1.75,55,0,4,-1465.97422993155
1,1.75,56,0,4,-1391.62160570737
1,1.75,57,0,4,-1441.2699696177
1,1.75,58,0,4,-1481.23575396202
1,1.75,59,0,4,-1395.28886042569
1,1.75,60,0,4,-1498.6132574958
1,1.75,61,0,4,-1444.24722513799
1,1.75,62,0,4,-1417.63337095488
1,1.75,63,0,4,-1514.1431657048
1,1.75,64,0,4,-1413.5655350147
1,1.75,65,0,4,-1360.51741747564
1,1.75,66,0,4,-1292.35358818617
1,1.75,67,0,4,-1352.65108529947
1,1.75,68,0,4,-1452.35020749009
1,1.75,69,0,4,-1300.65625036461
1,1.75,70,0,4,-1324.95288346212
1,1.75,71,0,4,-1370.82750717135
1,1.75,72,0,4,-1412.55845980747
1,1.75,73,0,4,-1462.64947550134
1,1.75,74,0,4,-1404.6092979935
1,1.75,75,0,4,-1401.71459302224
1,1.75,76,0,4,-1532.60193772283
1,1.75,77,0,4,-1354.34582037079
1,1.75,78,0,4,-1321.31717959161
1,1.75,79,0,4,-1335.95626181506
1,1.75,80,0,4,-1399.23482553741
1,1.75,81,0,4,-1329.53768366349
1,1.75,82,0,4,-1411.22222844311
1,1.75,83,0,4,-1399.18784359376
1,1.75,84,0,4,-1409.52645507217
1,1.75,85,0,4,-1385.357115767
1,1.75,86,0,4,-1356.02844603536
1,1.75,87,0,4,-1415.04311846063
1,1.75,88,0,4,-1456.35711743614
1,1.75,89,0,4,-1406.18738888807
1,1.75,90,0,4,-1396.61915090306
1,1.75,91,0,4,-1298.62272962352
1,1.75,92,0,4,-1403.15351077237
1,1.75,93,0,4,-1341.88680559252
1,1.75,94,0,4,-1487.64798155917
1,1.75,95,0,4,-1388.52423107502
1,1.75,96,0,4,-1431.10525180186
1,1.75,97,0,4,-1435.72809567637
1,1.75,98,0,4,-1493.34117439623
1,1.75,99,0,4,-1494.69880458444
1,1.75,100,0,4,-1482.74012038051
