"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
0.5,2,1,0.00440541340134864,4,-3307.51109374908
0.5,2,2,0.0292401773821287,8,-3579.51427714346
0.5,2,3,0.0113496726515367,7,-3686.72025122008
0.5,2,4,0.0113496726515367,4,-3350.57392810421
0.5,2,5,0.0113496726515367,7,-3551.8563042692
0.5,2,6,0.00440541340134864,4,-3516.80570522542
0.5,2,7,0.0113496726515367,8,-3229.83316993862
0.5,2,8,0.0113496726515367,4,-3232.67064792953
0.5,2,9,0.0113496726515367,7,-3625.72937968418
0.5,2,10,0.0292401773821287,7,-3405.3886104487
0.5,2,11,0.00440541340134864,4,-3544.21751413147
0.5,2,12,0.0113496726515367,7,-3525.11944853491
0.5,2,13,0.0113496726515367,7,-3476.25282474518
0.5,2,14,0.0292401773821287,8,-3520.45379907867
0.5,2,15,0.0113496726515367,7,-3485.64873095891
0.5,2,16,0.00440541340134864,4,-3343.77280400068
0.5,2,17,0.0113496726515367,7,-3642.36041274989
0.5,2,18,0.00440541340134864,4,-3649.60756269722
0.5,2,19,0.0113496726515367,7,-3463.36816064987
0.5,2,20,0.0113496726515367,7,-3486.97840176721
0.5,2,21,0.0292401773821287,8,-3629.67661194868
0.5,2,22,0.0113496726515367,4,-3493.70391022609
0.5,2,23,0.0113496726515367,7,-3628.60877210536
0.5,2,24,0.0113496726515367,8,-3562.51589500421
0.5,2,25,0.0113496726515367,8,-3443.93634203144
0.5,2,26,0.0113496726515367,4,-3558.9675981849
0.5,2,27,0.0017099759466767,4,-3563.81891896239
0.5,2,28,0.0292401773821287,7,-3773.42245429936
0.5,2,29,0.0017099759466767,4,-3443.72110872056
0.5,2,30,0.0292401773821287,7,-3505.19866003199
0.5,2,31,0.0292401773821287,7,-3617.71134967388
0.5,2,32,0.0113496726515367,7,-3417.87255077494
0.5,2,33,0.0113496726515367,4,-3635.6427259189
0.5,2,34,0.0292401773821287,7,-3586.30316475516
0.5,2,35,0.0113496726515367,4,-3533.94088733978
0.5,2,36,0.0113496726515367,4,-3435.58171441948
0.5,2,37,0.0113496726515367,4,-3589.89931062407
0.5,2,38,0.0113496726515367,7,-3589.86094702148
0.5,2,39,0.00440541340134864,7,-3561.01549352375
0.5,2,40,0.0292401773821287,9,-3497.20299883332
0.5,2,41,0.0113496726515367,7,-3618.78175619587
0.5,2,42,0.00440541340134864,4,-3660.79764109596
0.5,2,43,0.0113496726515367,7,-3580.1074239147
0.5,2,44,0.0113496726515367,7,-3558.44636403282
0.5,2,45,0.0292401773821287,7,-3539.51101983304
0.5,2,46,0.0113496726515367,7,-3565.93258131125
0.5,2,47,0.0292401773821287,8,-3617.71847519721
0.5,2,48,0.0292401773821287,7,-3648.74421387754
0.5,2,49,0.0292401773821287,4,-3490.77994437587
0.5,2,50,0.0113496726515367,7,-3380.4206477125
0.5,2,51,0.0113496726515367,8,-3601.10377661806
0.5,2,52,0.0292401773821287,7,-3559.74053006907
0.5,2,53,0.0113496726515367,7,-3570.73845447063
0.5,2,54,0.0113496726515367,4,-3602.33912558197
0.5,2,55,0.0113496726515367,7,-3646.55067342505
0.5,2,56,0.0113496726515367,8,-3544.14731558231
0.5,2,57,0.0113496726515367,4,-3527.11602856447
0.5,2,58,0.0113496726515367,4,-3668.61650850469
0.5,2,59,0.00440541340134864,7,-3510.74155305312
0.5,2,60,0.0113496726515367,7,-3710.62318452643
0.5,2,61,0.0113496726515367,8,-3554.63700925844
0.5,2,62,0.0292401773821287,4,-3631.64374842189
0.5,2,63,0.0113496726515367,8,-3716.60389847988
0.5,2,64,0.0292401773821287,4,-3566.81773028434
0.5,2,65,0.0017099759466767,4,-3515.35997650092
0.5,2,66,0.0113496726515367,7,-3399.4167624808
0.5,2,67,0.0113496726515367,4,-3396.34780667992
0.5,2,68,0.0113496726515367,7,-3657.45829795115
0.5,2,69,0.0292401773821287,8,-3387.90313590465
0.5,2,70,0.0113496726515367,8,-3342.86785540325
0.5,2,71,0.0292401773821287,7,-3572.91120890071
0.5,2,72,0.0292401773821287,7,-3532.02264487732
0.5,2,73,0.0292401773821287,4,-3679.7998890302
0.5,2,74,0.0292401773821287,4,-3502.28907433184
0.5,2,75,0.00440541340134864,4,-3547.44552234621
0.5,2,76,0.0113496726515367,8,-3736.9324300654
0.5,2,77,0.0113496726515367,7,-3371.25378048161
0.5,2,78,0.0292401773821287,7,-3342.896886616
0.5,2,79,0.0292401773821287,8,-3371.16169221308
0.5,2,80,0.00440541340134864,4,-3588.28259927314
0.5,2,81,0.0292401773821287,4,-3388.09553332309
0.5,2,82,0.0113496726515367,4,-3514.66935505457
0.5,2,83,0.0292401773821287,9,-3591.52469878061
0.5,2,84,0.0292401773821287,8,-3599.14042285699
0.5,2,85,0.0292401773821287,7,-3570.99102278646
0.5,2,86,0.0113496726515367,7,-3442.18726113533
0.5,2,87,0.0113496726515367,4,-3522.77180432727
0.5,2,88,0.0113496726515367,7,-3601.92061655463
0.5,2,89,0.00440541340134864,4,-3510.36209251417
0.5,2,90,0.0292401773821287,7,-3479.91805066781
0.5,2,91,0.0113496726515367,4,-3392.29841261186
0.5,2,92,0.0113496726515367,7,-3525.21970181818
0.5,2,93,0.0292401773821287,8,-3478.62699273968
0.5,2,94,0.0292401773821287,8,-3613.78008413057
0.5,2,95,0.0113496726515367,4,-3569.3265670914
0.5,2,96,0.0292401773821287,7,-3631.79932708491
0.5,2,97,0.0292401773821287,8,-3568.39220254226
0.5,2,98,0.0113496726515367,4,-3675.62555052826
0.5,2,99,0.0292401773821287,7,-3633.8291601171
0.5,2,100,0.0113496726515367,4,-3633.20244772081
