"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
0.5,1.5,1,0.0017099759466767,4,-2945.73873919038
0.5,1.5,2,0.0113496726515367,7,-3333.71732918177
0.5,1.5,3,0.00440541340134864,4,-3499.85374838389
0.5,1.5,4,0.0113496726515367,4,-3097.02846885608
0.5,1.5,5,0.00440541340134864,4,-3323.5097700042
0.5,1.5,6,0.00440541340134864,4,-3272.65658404009
0.5,1.5,7,0.0113496726515367,4,-2871.96195164247
0.5,1.5,8,0.0113496726515367,8,-2882.50604123775
0.5,1.5,9,0.00440541340134864,8,-3409.97687225456
0.5,1.5,10,0.0292401773821287,8,-3112.79218152678
0.5,1.5,11,0.00440541340134864,7,-3314.66920310712
0.5,1.5,12,0.0113496726515367,4,-3282.82200495447
0.5,1.5,13,0.00440541340134864,4,-3191.25282211403
0.5,1.5,14,0.00440541340134864,4,-3215.75084528101
0.5,1.5,15,0.0113496726515367,7,-3197.26079485653
0.5,1.5,16,0.00440541340134864,4,-3059.24031760729
0.5,1.5,17,0.00440541340134864,4,-3425.63674108486
0.5,1.5,18,0.00440541340134864,8,-3426.60585556223
0.5,1.5,19,0.0113496726515367,7,-3195.722891582
0.5,1.5,20,0.00440541340134864,7,-3176.24913565363
0.5,1.5,21,0.0292401773821287,4,-3390.19065982431
0.5,1.5,22,0.0113496726515367,4,-3200.70261331201
0.5,1.5,23,0.00440541340134864,4,-3422.01341178218
0.5,1.5,24,0.00440541340134864,7,-3276.10102868788
0.5,1.5,25,0.0113496726515367,4,-3123.15242322574
0.5,1.5,26,0.0017099759466767,4,-3300.91805382548
0.5,1.5,27,0.000663732883120058,4,-3324.93249427509
0.5,1.5,28,0.0113496726515367,4,-3629.94694032569
0.5,1.5,29,0.0292401773821287,4,-3232.2505861598
0.5,1.5,30,0.0292401773821287,7,-3272.5119716628
0.5,1.5,31,0.0113496726515367,4,-3366.17413074113
0.5,1.5,32,0.00440541340134864,4,-3108.48876243636
0.5,1.5,33,0.0113496726515367,7,-3399.87278277422
0.5,1.5,34,0.0292401773821287,7,-3372.63101226793
0.5,1.5,35,0.0113496726515367,4,-3275.17174909466
0.5,1.5,36,0.00440541340134864,8,-3125.69283744706
0.5,1.5,37,0.0113496726515367,7,-3362.07370122837
0.5,1.5,38,0.0113496726515367,7,-3347.48949145403
0.5,1.5,39,0.00440541340134864,7,-3301.39213828709
0.5,1.5,40,0.0292401773821287,8,-3221.1632265924
0.5,1.5,41,0.00440541340134864,4,-3398.84525150413
0.5,1.5,42,0.00440541340134864,4,-3422.14057784939
0.5,1.5,43,0.0113496726515367,7,-3348.67566238595
0.5,1.5,44,0.00440541340134864,8,-3299.60771740451
0.5,1.5,45,0.0113496726515367,4,-3239.13057151597
0.5,1.5,46,0.0113496726515367,4,-3329.52042025586
0.5,1.5,47,0.0292401773821287,7,-3397.28248469505
0.5,1.5,48,0.0113496726515367,7,-3391.88648597364
0.5,1.5,49,0.0113496726515367,4,-3224.47342467831
0.5,1.5,50,0.00440541340134864,4,-3053.88820443114
0.5,1.5,51,0.0113496726515367,7,-3343.66954208273
0.5,1.5,52,0.0292401773821287,7,-3320.07690510031
0.5,1.5,53,0.00440541340134864,7,-3346.08171764352
0.5,1.5,54,0.00440541340134864,4,-3356.48204667821
0.5,1.5,55,0.00440541340134864,7,-3416.57884544138
0.5,1.5,56,0.0113496726515367,7,-3284.23231253521
0.5,1.5,57,0.00440541340134864,4,-3248.31607867207
0.5,1.5,58,0.0113496726515367,7,-3448.88485718438
0.5,1.5,59,0.00440541340134864,4,-3259.48647939608
0.5,1.5,60,0.0113496726515367,7,-3573.65029908846
0.5,1.5,61,0.0113496726515367,8,-3354.89084964536
0.5,1.5,62,0.0113496726515367,7,-3372.32843073738
0.5,1.5,63,0.00440541340134864,4,-3551.30932387224
0.5,1.5,64,0.0292401773821287,4,-3310.14380644963
0.5,1.5,65,0.0292401773821287,8,-3266.62316999624
0.5,1.5,66,0.0113496726515367,7,-3059.75095426094
0.5,1.5,67,0.0113496726515367,4,-3092.80644301058
0.5,1.5,68,0.0113496726515367,7,-3455.83473983055
0.5,1.5,69,0.0292401773821287,8,-3069.90930314036
0.5,1.5,70,0.00440541340134864,4,-3037.55530202899
0.5,1.5,71,0.0113496726515367,7,-3284.56000605268
0.5,1.5,72,0.0113496726515367,7,-3232.37564754307
0.5,1.5,73,0.0292401773821287,8,-3516.79107840063
0.5,1.5,74,0.0292401773821287,7,-3213.90567523935
0.5,1.5,75,0.00440541340134864,4,-3326.60533412474
0.5,1.5,76,0.0113496726515367,4,-3605.50344073419
0.5,1.5,77,0.00440541340134864,8,-3056.93457181185
0.5,1.5,78,0.0113496726515367,8,-2989.99162191294
0.5,1.5,79,0.0113496726515367,8,-3056.18214533127
0.5,1.5,80,0.0017099759466767,8,-3341.91312431528
0.5,1.5,81,0.0113496726515367,7,-3081.06275543669
0.5,1.5,82,0.00440541340134864,7,-3239.97100761635
0.5,1.5,83,0.0292401773821287,7,-3358.54513509165
0.5,1.5,84,0.0017099759466767,4,-3348.19457692606
0.5,1.5,85,0.0292401773821287,8,-3323.16848032643
0.5,1.5,86,0.0113496726515367,7,-3189.26197648714
0.5,1.5,87,0.00440541340134864,4,-3224.26638254244
0.5,1.5,88,0.0113496726515367,7,-3394.66218477383
0.5,1.5,89,0.00440541340134864,8,-3246.8614260567
0.5,1.5,90,0.0113496726515367,7,-3191.97997940511
0.5,1.5,91,0.0113496726515367,8,-3097.11768225151
0.5,1.5,92,0.0113496726515367,4,-3289.66979188013
0.5,1.5,93,0.0113496726515367,4,-3126.02247642819
0.5,1.5,94,0.0292401773821287,4,-3395.26661085437
0.5,1.5,95,0.0113496726515367,4,-3338.76177249352
0.5,1.5,96,0.0292401773821287,7,-3397.74569177055
0.5,1.5,97,0.0113496726515367,4,-3308.74403003
0.5,1.5,98,0.0113496726515367,7,-3498.69429182255
0.5,1.5,99,0.0113496726515367,4,-3368.65601478144
0.5,1.5,100,0.0113496726515367,7,-3419.96060047871
