"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
1,1.5,1,0.0292401773821287,8,-3161.03047919506
1,1.5,2,0.00440541340134864,4,-3385.98067399024
1,1.5,3,0.0113496726515367,4,-3369.00834585677
1,1.5,4,0.0017099759466767,4,-3302.35271074622
1,1.5,5,0.0113496726515367,8,-3287.93877542627
1,1.5,6,0.0292401773821287,9,-3261.85242080052
1,1.5,7,0.00440541340134864,4,-3243.69407377849
1,1.5,8,0.00440541340134864,7,-3218.13000585761
1,1.5,9,0.000663732883120058,4,-3166.16252068787
1,1.5,10,0.00440541340134864,7,-3194.79761125485
1,1.5,11,0.00440541340134864,4,-2964.51077234843
1,1.5,12,0.0113496726515367,8,-3498.11910717394
1,1.5,13,0.0113496726515367,7,-3420.91751224308
1,1.5,14,0.0113496726515367,8,-3104.57521920722
1,1.5,15,0.00440541340134864,7,-3203.22050073652
1,1.5,16,0.00440541340134864,4,-3210.15201089757
1,1.5,17,0.0017099759466767,4,-3394.05067856288
1,1.5,18,0.00440541340134864,4,-3488.42964270957
1,1.5,19,0.0017099759466767,7,-3307.54735009946
1,1.5,20,0.00440541340134864,4,-2965.57099962428
1,1.5,21,0.0017099759466767,4,-3244.18551710251
1,1.5,22,0.00440541340134864,4,-3269.80722662866
1,1.5,23,0.0292401773821287,7,-3225.16956322932
1,1.5,24,0.00440541340134864,8,-3173.40859732644
1,1.5,25,0.00440541340134864,4,-3118.51142071341
1,1.5,26,0.0017099759466767,4,-3191.37196723998
1,1.5,27,0.00440541340134864,4,-3210.84512885015
1,1.5,28,0.00440541340134864,8,-3359.71617748241
1,1.5,29,0.00440541340134864,8,-3276.55993379637
1,1.5,30,0.0113496726515367,7,-3496.57599531847
1,1.5,31,0.00440541340134864,8,-3241.18657908256
1,1.5,32,0.00440541340134864,7,-3277.71814707567
1,1.5,33,0.00440541340134864,8,-3128.2367953982
1,1.5,34,0.0113496726515367,4,-3160.47702726166
1,1.5,35,0.0113496726515367,4,-3326.89842163945
1,1.5,36,0.0113496726515367,7,-3089.43647345493
1,1.5,37,0.0113496726515367,4,-3499.65347134289
1,1.5,38,0.00440541340134864,8,-3208.13643968541
1,1.5,39,0.0113496726515367,8,-2987.24365402583
1,1.5,40,0.0113496726515367,8,-3259.12598528526
1,1.5,41,0.00440541340134864,4,-3245.38165973515
1,1.5,42,0.0113496726515367,7,-3131.99483788673
1,1.5,43,0.00440541340134864,4,-3133.70416130074
1,1.5,44,0.0113496726515367,7,-3044.73416340552
1,1.5,45,0.00440541340134864,4,-3179.63252585862
1,1.5,46,0.00440541340134864,4,-3322.79758638905
1,1.5,47,0.0113496726515367,7,-2936.4345898592
1,1.5,48,0.0113496726515367,8,-3098.31207780912
1,1.5,49,0.0113496726515367,8,-3424.86615869433
1,1.5,50,0.0113496726515367,4,-3087.15689562517
1,1.5,51,0.0113496726515367,8,-3272.67129487503
1,1.5,52,0.0113496726515367,4,-3258.66300626461
1,1.5,53,0.0017099759466767,7,-3212.56722638114
1,1.5,54,0.0113496726515367,7,-3345.88989725291
1,1.5,55,0.0113496726515367,7,-3398.92407627159
1,1.5,56,0.00440541340134864,4,-2958.86776346076
1,1.5,57,0.0113496726515367,8,-3002.25518702668
1,1.5,58,0.0113496726515367,7,-3198.54590696658
1,1.5,59,0.00440541340134864,7,-3157.91915874806
1,1.5,60,0.0017099759466767,4,-3417.84906715971
1,1.5,61,0.00440541340134864,4,-3396.00861464796
1,1.5,62,0.0113496726515367,7,-3337.25268502251
1,1.5,63,0.0292401773821287,7,-3355.87564319119
1,1.5,64,0.00440541340134864,8,-3173.20908787437
1,1.5,65,0.00440541340134864,7,-2993.81448111912
1,1.5,66,0.0113496726515367,8,-3224.72390386135
1,1.5,67,0.0113496726515367,4,-3378.50064928918
1,1.5,68,0.0113496726515367,7,-3394.76101964563
1,1.5,69,0.0113496726515367,8,-3200.36084151374
1,1.5,70,0.00440541340134864,4,-3139.50296758328
1,1.5,71,0.0113496726515367,8,-3429.31623181783
1,1.5,72,0.0113496726515367,8,-3278.28779979287
1,1.5,73,0.0113496726515367,8,-3186.3134887379
1,1.5,74,0.0017099759466767,8,-3213.38977016567
1,1.5,75,0.0017099759466767,4,-3121.09561682014
1,1.5,76,0.00440541340134864,4,-3000.71387038751
1,1.5,77,0.0113496726515367,7,-3393.84512446103
1,1.5,78,0.00440541340134864,4,-3538.74698129166
1,1.5,79,0.0113496726515367,7,-3221.545029787
1,1.5,80,0.0113496726515367,7,-3437.89535673497
1,1.5,81,0.0113496726515367,4,-3195.2110448197
1,1.5,82,0.0113496726515367,8,-3267.82927108443
1,1.5,83,0.00440541340134864,7,-3089.97947063107
1,1.5,84,0.0113496726515367,7,-3491.98934093133
1,1.5,85,0.00440541340134864,8,-3289.30944428439
1,1.5,86,0.0113496726515367,7,-3229.7094359441
1,1.5,87,0.00440541340134864,4,-3259.48586088705
1,1.5,88,0.0113496726515367,7,-3344.15544605839
1,1.5,89,0.0113496726515367,4,-3476.89049481409
1,1.5,90,0.0017099759466767,4,-3192.86440134224
1,1.5,91,0.0292401773821287,8,-3528.0484687614
1,1.5,92,0.000663732883120058,4,-3298.45077183062
1,1.5,93,0.00440541340134864,8,-3388.75335267151
1,1.5,94,0.0113496726515367,8,-3363.05582422176
1,1.5,95,0.00440541340134864,7,-3481.44071514848
1,1.5,96,0.0113496726515367,4,-3343.22081657212
1,1.5,97,0.0113496726515367,8,-2945.17728317604
1,1.5,98,0.0113496726515367,4,-2967.71698540217
1,1.5,99,0.0113496726515367,7,-3045.83551483621
1,1.5,100,0.0113496726515367,7,-3198.91351110592
