"Alpha","Iteration","ASC2_male","ASC3_age","cost_income","prot25_child","prot50_child","invasive_child"
0.5,40,0.0142581920948187,0.893408740015402,-0.0595413480627012,-9.71121690463237e-05,-0.802636568988993,0.407379001722196
0.5,41,0.0337917664406841,0.743612476262823,0.0213677836734512,0.607267449812794,7.92094875912705e-05,-0.0149905184482578
0.5,42,-0.591072203349988,0.600341791099643,-0.0748295321691849,0.402476646634382,-0.142157794410932,-0.0267429098859928
0.5,43,0.105699504096742,-0.00125521490162159,0.988825610111951,-0.554950540526191,0.303649498424529,0.0778338121522056
0.5,44,-0.298486061504541,0.377698317890628,-0.0418384781047235,-2.96514702328754e-06,-1.08808684745623e-06,-2.73962560804223e-07
0.5,45,0.851683459745382,-0.866960954348888,0.987141598316445,-0.315736218840363,-1.18882603823095e-05,-0.0687429941660804
0.5,46,0.395758269547417,0.05922989016887,-0.0140024972933028,0.0129240725670438,0.83976700152478,0.785888187889696
0.5,47,-0.0462494163715374,0.0345580809846704,-0.967744021814569,0.376352605011736,0.265838164810954,-0.225614461523305
0.5,48,-0.274414444185508,-1.06517005084691,-0.714458747845542,0.662936670199538,-0.124648547053421,0.0781912046570299
0.5,49,0.012380654912703,0.0200921667541787,-0.445267464215326,0.537419542628015,-0.455953815990789,-0.0564975399269294
0.5,50,1.10878928084692,-0.0290415373101308,-0.15465079902936,0.532452236772038,-0.0817262007019142,-0.0246783239603587
0.5,51,-0.390328189369773,0.655092111802787,-0.0733857511394609,0.436286753083725,-0.0192475932193706,1.11403600243333
0.5,52,0.399097285181905,-1.00151412908093,-2.93340356153537e-07,0.27150891710079,-0.588652917301792,-3.72442169000059e-05
0.5,53,0.0129306334739476,-0.892024557259729,-3.16780564265038e-05,-0.307727811466534,0.369316572819494,-0.366258514721109
0.5,54,5.38600380932313e-05,-0.600091201777719,0.0497777638591994,0.524755348854301,-0.491653014624072,0.546456611037912
0.5,55,-0.914434455026608,-0.141155065555162,-0.501276096601621,-0.183453153380935,0.000188814100327994,-0.0472871359925369
0.5,56,0.551584683947647,0.585200881132832,0.0758734906789177,-0.788108801005199,4.37272306186496e-07,-0.0406382540711601
0.5,57,-0.421361537099792,0.123499818442069,-0.0021415951544248,0.6212381790295,2.58806260144866e-07,-0.355476893924186
0.5,58,-0.713632575502416,0.0724345016108941,0.0092298518955926,1.0842329973084,-0.814423051402323,0.0594356601075969
0.5,59,0.092606884478346,0.259087147593255,0.0220093068634862,0.17782273121058,-0.0150223451536904,0.0103070549781202
0.5,60,-0.000171947984101701,0.0538193932433762,-0.767665200736843,-0.3873439125142,0.602470583561947,-0.0464319426926298
0.5,61,0.192558576541962,-0.886109103548096,0.0139313081188134,0.0344415511561813,-0.027193886165033,0.138422838592268
0.5,62,-0.855256506160995,0.0157408084287793,-0.819098945311029,0.438937612901495,-0.000116620821781636,0.0063782642436701
0.5,63,0.411849615733211,-0.121049232493481,0.66758812699868,0.150958320780886,0.332905014212383,-0.252673956609706
0.5,64,0.0591992226205853,-0.190096448027636,0.0426690271668862,0.540539838819474,-0.470659688626832,-0.929972067653177
0.5,65,-0.0103289528957206,2.76283118873047e-07,-0.784100999049954,-2.64089572005587e-07,0.000955784746624493,-0.183262495443347
0.5,66,5.78532480211914e-05,6.62034318935893e-05,-0.70158263846551,-0.536903654298374,0.0960267436367608,-0.265207370470108
0.5,67,0.242936135203208,-0.078774680651146,0.855424987530765,0.22777013897895,-0.587512090619494,0.0967520365536104
0.5,68,-2.30377259464418e-06,0.764917412297987,0.802407337881613,0.523096179921223,3.63082687453273e-06,2.32981404222832e-06
0.5,69,0.132243232539418,0.157209824280726,-0.828436067093401,-0.242827839648754,-0.00473631816802302,-0.441862467232251
0.5,70,-0.749647484348818,-0.135779979513098,-0.218607037999078,4.50344388839895e-05,-4.53507927416688e-05,-0.0366985411593273
0.5,71,0.805265232492819,-0.102741134629759,0.0127277306006695,0.000521578140041225,0.659249950522644,-0.0865349436159535
0.5,72,-0.969073174629874,-0.194169539280368,-1.09360981429605,1.2194975479097,0.000281747971019408,0.000231649996971719
0.5,73,-0.00158766135013539,-0.0514814240509536,-0.757191600514809,1.06179848846875,0.140964941606789,1.26559798874642
0.5,74,-0.225963482165179,-1.11932306611702,0.00384051951892376,0.556388272988754,0.412649699959303,-0.124506163365615
0.5,75,0.936626983688619,-0.0104174075027676,-0.640973410550125,0.0460000333932527,8.99042069524186e-06,0.171805065112827
0.5,76,0.819668370347241,0.0776339813326491,0.584459423820221,-5.55248697306605e-05,-0.0840157567447237,-0.0796931620160991
0.5,77,-6.97146193260349e-07,0.631490712858042,0.930595130102353,0.220873489030927,-2.10090272340938e-05,-0.124785132718385
0.5,78,-1.24497515472499,-0.00235470959597577,-0.154299743552296,0.534529194396711,-1.32805973818832e-06,-0.971328882825585
0.5,79,-0.0459215306529138,-0.0505951676279073,-0.143273281527716,0.593855823748213,-5.14376688656041e-05,-0.24263550349151
0.5,80,-0.010898823067103,-0.00815148380556123,0.590935535605264,0.127956782491299,0.00558569214794906,-0.0169556086646605
0.5,81,-0.0942361119982376,9.78741141630879e-05,-0.952950586497444,-9.29901495329191e-06,0.00023195263992685,0.516011200752069
0.5,82,-0.00057175894148417,0.0943545412898683,0.695804920235964,3.33105300039538e-05,0.421208083939159,-0.675051131405427
0.5,83,-1.14931727286149,0.0720637409099324,0.671252634051756,-0.524498983583702,0.36090791445041,0.0461972811025814
0.5,84,2.26253479232448e-06,0.0878249364266109,-0.541172175069051,-0.367327767167307,0.249281528998425,0.529396768061013
0.5,85,0.950934430403887,0.0339999423695148,0.845425819211038,0.0115553040430235,-0.5681162123839,-0.100822961852933
0.5,86,-0.440704709788077,-4.43189996806415e-08,0.507703390614113,0.0748818955746475,-0.29140233203365,3.04954019354705e-05
0.5,87,-0.495001602736689,0.0748946692126474,0.0942894878971323,1.00324203814929e-07,-0.487356648900356,0.311054407779765
0.5,88,-0.17725921235659,0.00452623769639033,-0.10206807288338,0.124643668744549,0.404649714144994,-0.438630084615314
0.5,89,-0.21883477691891,0.860192489257653,-0.0724075068343799,0.000952263337299658,0.192188801760466,-0.174197408231413
0.5,90,-0.0088559282349858,0.224507159652652,-0.28061138067838,0.0336559909513871,4.17699421738907e-05,0.00028909877922762
0.5,91,-0.471572015537967,-0.831731285721862,-0.849487191046122,0.014059743989226,0.111340094503561,-0.457248002724311
0.5,92,-8.98211644972406e-06,-0.30847812411279,0.626884735226005,0.482421198876434,-6.30018836191618e-08,-0.7407551833822
0.5,93,0.121861467746557,2.2205486336845e-06,0.00302782074170996,0.722541493635807,-4.71278218357079e-06,-0.496616316423719
0.5,94,-0.318362979482505,0.117034516332802,-0.839499329355118,1.42066061103091,-0.00678409648971778,0.00361573863180883
0.5,95,-0.307177429819153,0.225648887508201,-0.0509967266328283,-1.05334894296383,0.643702078613044,0.204028001672413
0.5,96,0.349073089449498,-0.371993697541429,0.739440616104806,1.73998542002668e-05,0.0428255192944131,-0.567759704990807
0.5,97,0.343205549870775,-0.706233985896871,0.892772633720316,-0.540779451623993,0.219781178291246,0.00432112168017314
0.5,98,0.882372627347407,-0.639703713619117,0.0973093377289515,-1.27417590430183e-06,-0.00308105378555675,-9.3042715001322e-06
0.5,99,-0.197309130825665,-0.956471767587631,0.0474420328004677,0.303847284688337,-0.557101555756608,0.522031911529392
0.5,100,2.27827358967137e-05,-1.06521122267745,0.34729977894997,0.908846677489637,0.189861889862958,-0.161869537419488
0.5,101,-0.64337258099145,0.0015263812894418,0.04076580541915,-0.366973525366342,-0.858090796672399,-0.209121954905248
0.5,102,-6.79632438193894e-05,-0.576018154978207,-0.0249427256824497,0.643645275785022,-0.000209583691136769,-0.00107174284553393
0.5,103,0.00145441375197344,-0.354577933680677,-1.08671741851158,-0.00778980610698701,2.04485001152033e-05,1.10429039154072e-05
0.5,104,-0.266993512177362,0.0136616727547933,-0.951433873543572,3.59913622579693e-05,-0.00383328007056332,-0.275309808140756
0.5,105,-0.00128072751682899,-0.727277155724444,-0.426399686338347,0.831906810668351,-4.8189980202725e-05,1.1516561716159e-05
0.5,106,0.376448442360192,1.07629316901499,-0.113695731413814,0.0281285654119264,-0.312032739361908,1.09584279134537
0.5,107,-0.342245679547808,-1.0434716082717,-0.0232570975151073,2.08466459197129e-06,0.308257007019838,0.0954631771755348
0.5,108,-0.0424889955130697,0.518007471158445,0.00526189528796004,0.791786001301961,-0.114480561029045,0.528478623000937
0.5,109,-0.278579916393974,0.271198372755896,0.944631900305256,0.467465402888924,-0.0893613547615399,0.532580330774068
0.5,110,-0.320044846875532,-0.459138802382116,-0.00217695263636426,0.124529159141452,0.377594602072266,0.100116656879131
0.5,111,-0.0206322043481202,-0.853503669643492,0.00122503335118525,-7.3382920317753e-05,0.666777205134423,-1.42772669208112e-05
0.5,112,-6.67716618060979e-07,0.102442873536607,0.869361067830853,0.582804676210644,0.564271984360746,-0.286552932222513
0.5,113,-0.0799940198236795,-0.000280203912091174,-1.29786325357771,-0.360012829591508,1.31196227735923,0.172992252254666
0.5,114,-0.613776076243265,0.0532327923791828,-0.0622030337605462,-0.0791655454046378,-1.3216765457861,-1.12210335475832e-05
0.5,115,0.0448953362696699,0.148893355852452,0.718054194404828,0.972671653965064,0.40431857959816,-0.706996453548086
0.5,116,-0.0135425761700012,-0.126132271254442,-0.53256561539753,-5.69347644471165e-06,-0.401892154634583,0.598308505076922
0.5,117,-2.46299572320657e-07,0.844462620956247,0.00232320583274127,-0.453421517910263,0.490366025546912,-0.596134230333253
0.5,118,-0.329966864332644,-0.0214596743002178,-0.00132280148600091,0.659836070113399,-0.903144669023642,0.846701452240764
0.5,119,0.880022411029467,0.736312332009992,0.634817959449116,0.205734744287663,6.72461773946267e-05,-0.12941590917443
0.5,120,-2.1502297962351e-06,0.694344418903703,-0.110600548247566,0.0251975486503193,-0.106260174385865,0.877488415496952
0.5,121,0.0691162081462773,-0.70363162318347,0.672149502203835,0.0609242698288221,-0.963841140865081,2.13032915019928e-06
0.5,122,0.190743712323275,-0.160718130416569,0.572139018103337,-0.411342497398703,0.205615837694972,-0.85059165097723
0.5,123,-0.0183090583491092,-0.929665083038476,-0.659137515099225,-0.0380121219111114,1.14319719887653,0.787014547971724
0.5,124,-0.0449468286654546,0.110969675499904,-0.846896074354973,0.00756061196599248,-0.826612656087836,-7.38354544210624e-06
0.5,125,0.829659781289183,1.12928531386836,0.0383128745031108,0.231920513785583,-0.466801734370696,-0.0971045810848009
0.5,126,1.22405861883596,0.109928048645082,-1.24822222555236,1.1528685231406,2.10332529299675e-07,-0.264426803898248
0.5,127,0.390344372105028,0.766370222126702,-0.0496289600598552,-0.602379747006382,0.367839750027034,-0.211373967261719
0.5,128,-0.0397683415733955,-0.0855691269592171,-0.0176072072814304,-1.20843350085372,-0.762008011390098,1.32513237689787
0.5,129,-0.319097549699623,-0.109633601110028,0.738411245102541,0.316678574444168,-0.158366482726875,-0.536511864347367
0.5,130,0.125390156077041,0.0185158270944296,-0.938296118437834,-0.148428007017286,-0.503347566100463,-0.384539763716335
0.5,131,0.605462291588487,-0.664384261898613,-0.128947831652102,0.000132445888957178,0.858774509309731,1.25127063578507e-05
0.5,132,0.542887753945641,0.0266922320056096,-0.0862975653045002,8.46539426773592e-06,0.240073520802382,-2.15779847987574e-05
0.5,133,0.229050419980114,-0.742666668153654,-0.83945337720577,-6.46855082461049e-06,0.373558036070875,-4.05158548086789e-06
0.5,134,-2.1381480511343e-06,0.232036817793467,1.12384321983576,0.328006052827788,-0.076644932107432,0.357764242413658
0.5,135,0.00117946509195316,0.148632273930102,1.01405146126108,0.354543198993244,0.807128528967204,-0.769131038781044
0.5,136,-0.30395731430838,-1.02299774685388,0.0253363060816007,0.0729355358545438,0.000339276366208961,0.909877237893851
0.5,137,0.939729514544458,-0.942473774717741,-0.00307165564009469,-8.63717060875071e-07,2.47182201514641e-06,0.101744494518371
0.5,138,-0.182696532909992,0.0676251778132674,-0.797045586408123,0.149597250020054,1.007699096743,0.402911119349801
0.5,139,-0.588258503062573,-1.18092022178863,0.100617247955733,-0.653607662897083,0.234066768599127,0.249168854519306
0.5,140,-1.13620368471602,0.0834776550050979,-0.730434096972654,-0.306232788781811,-0.196618696824974,-0.491888741500904
0.5,141,-0.0881674814305072,-0.290037664224992,0.688607305018091,0.370868760639595,0.118623184412241,-0.102934514210846
0.5,142,-0.283073756116314,-0.179379615676503,0.0307026589905326,-8.36395157420862e-05,1.03046754553949,-0.315662194697283
0.5,143,-0.159805210158949,0.267784190378266,0.92735382019053,0.45879239318878,-0.732381710363627,-0.290580158363714
0.5,144,-0.33202302152751,0.748930320172689,0.0572617743981825,-1.71429941636585e-05,-0.0437217107216091,0.470960581596935
0.5,145,0.225527954562893,-0.628729918457949,0.418678594512465,-0.119717932352938,-6.01261142543013e-06,0.212562601458101
0.5,146,-0.023159593318209,0.910571324861482,0.000999200289104509,0.392655872162688,-0.316369584349874,0.50072865322831
0.5,147,0.41328440889981,0.0464349369576157,-0.805976412512494,0.221555479848502,-1.20055694295215,-0.111442408637815
0.5,148,0.85281084606332,0.000176864195172257,0.0122547108558223,0.7699219410385,-0.393946372232773,5.68831997518988e-06
0.5,149,-0.171388785479301,0.102859713366363,-0.381023487364439,-7.86064789000029e-06,0.835688200260326,-0.0654195045729708
0.5,150,-0.989614397516066,-1.28073902079121,-0.62441933931409,0.114116375385967,0.4826446236784,0.266976920688852
0.5,151,-0.169438431085059,-0.198017244495569,0.0194059941959541,0.214606770205461,0.35961033726818,-1.29554514202529
0.5,152,-0.713941068928208,0.0812190159727971,-1.08027666418165,1.78016645593517e-05,0.000215048317914029,0.685523639773212
0.5,153,1.5989096230931e-06,-0.596359254292325,0.274019030343824,-0.0015068701864099,0.708649450679999,-0.24538455171205
0.5,154,0.0543614193873483,0.0540786312455819,0.00122078055272874,-0.584367733706927,0.745285649061875,-0.273168331664771
0.5,155,0.645771662004769,0.580537152432203,1.00848668033413,0.197062492913387,0.118562481925902,-0.399797150220617
0.5,156,-0.0787092256023664,-7.71897956108634e-07,0.966640713901409,0.638501854577846,0.833685372410763,0.0667558595076422
0.5,157,-0.858771435504549,-0.0369974496484822,-0.684132161901503,0.639345418090214,-0.301444224660836,0.0674984836591402
0.5,158,-0.182481398196603,0.452921041801893,0.771817257105414,0.160568816843308,8.65236260763214e-06,-0.237737964815734
0.5,159,0.610579678514149,-0.850524112389674,-0.625178383409727,0.645442185103065,-0.269888651972011,-0.284254891881448
0.5,160,0.738941921954521,-0.0846874148846973,0.902482013388119,0.0265187750201417,1.89823026963105e-06,0.252268855047464
0.5,161,0.410304772093622,0.217463600331828,-0.512710985516828,1.02875220072053,-0.143252953230419,0.000703914429870367
0.5,162,0.146304993407953,0.83850304208209,0.0225204415612266,0.58135470679508,0.586418580800676,-0.208493969926452
0.5,163,-0.0141680283921852,-0.272897938939397,0.809515456192051,-0.132946974545899,0.280298502822032,-0.0707764031844019
0.5,164,0.106119946468795,-0.428388522367258,0.13834526966286,-7.81536802094228e-05,-0.337879080515308,0.91125229322489
0.5,165,0.531972300160592,-0.0154352841700255,0.649632710684995,3.96288456141009e-05,3.74940926762772e-06,-0.313608302224322
0.5,166,-0.163967591401579,0.79927783147284,-0.0216223598158488,-0.660742775399653,-2.31928566507926,-1.46702846212666
0.5,167,-0.530315488160869,0.14128039415136,0.512216734152205,0.152108949230638,0.110887344760506,-0.278407255049124
0.5,168,-1.14108673224009,1.29655491578057,-0.0668851972658294,0.368000178066157,-0.27481294489417,1.491745318328e-05
0.5,169,-0.406136813784847,0.151550633230098,0.676606363557687,-2.0027854864674e-06,0.287424289308285,-0.670253038222529
0.5,170,0.478228638802865,-0.908525482363267,0.034201491503871,9.87078558540178e-06,0.416709381938105,-0.393968313271151
0.5,171,0.149455138429362,-0.652161152730327,0.040115986901107,0.0256135866671236,0.119419564583346,-0.288763994822681
0.5,172,-0.131898638818123,-0.479104620625529,-1.18070795476559,0.920388047127076,1.57201910433322e-06,0.154889712093046
0.5,173,-0.53733293550782,0.027291679096314,9.86985950111611e-06,0.713445754820763,-1.19038735113324,0.183368030833759
0.5,174,-0.179014270722369,0.836909056465842,-0.130915977002144,1.07327354536548,1.32664830671956e-06,0.367978223519587
0.5,175,0.694266080272094,-0.0654432237206701,-0.35640123752128,0.753892899691872,1.75345904877074e-05,0.18733324178296
0.5,176,0.295447093564172,0.980415063170081,-0.00217219598588599,-0.234024961370223,0.435527790673073,-0.382148744351898
0.5,177,0.0978083841299949,0.353140973272739,-0.537593196101817,7.09924934143505e-06,0.177434988573672,-0.105343594568146
0.5,178,0.962468583141974,0.0175386150228155,-0.085316025580691,-9.87254764941396e-06,-1.04952291084332e-06,0.243376843239138
0.5,179,0.0312899980731414,-0.174714286003888,-0.930066625544211,5.06481954645075e-06,0.684972548133289,-0.0318047677247907
0.5,180,0.0614348046956946,-0.308553240265727,0.158268400460408,0.618438778507129,0.996384390554486,0.9508563976201
0.5,181,1.47203502377453e-05,-0.00117746220023959,0.775466676525438,-0.569041801144711,6.34994256972171e-05,0.599438878009346
0.5,182,-0.635300880839909,-0.172856221180469,-0.0351763501046613,-0.74302308990705,0.261287942433644,-0.363324078354862
0.5,183,-1.23912943236263,0.107791695395649,0.0893193775135411,0.705952557507614,0.412022768322114,-0.196005573090341
0.5,184,0.377553249857575,-1.02391981456911,0.105129644827585,-0.131120434177455,0.0686536083937233,-0.0895822134313051
0.5,185,0.0898657052938235,-0.878368483699606,-0.745313574199904,-1.15356899393361e-05,-1.77502507821067e-05,-0.00254264547005641
0.5,186,0.682235115201848,-0.603000190453678,-0.103157045073875,-1.25662876245123,0.0482561520991921,-2.16131557225648e-05
0.5,187,0.226712950560407,-0.0751304051250394,-0.0273413078537875,1.21800715958211,-0.519934622027225,-0.162447148851091
0.5,188,0.0654175438707308,-0.00276893538424844,-0.377642006035163,0.0792234569865198,0.040513984732988,-0.142535137259243
0.5,189,0.0620173600246304,0.492727661487178,0.0433707296001856,0.710310992775821,0.527478144714918,-0.30292779050196
0.5,190,-0.0785285367105608,0.804438463579719,-0.607465491085394,-0.292592079763908,0.0599293717156531,0.0255929072067493
0.5,191,-0.644423134974577,0.0235475345987698,0.0317126025511564,0.381850701021504,-0.00458224649676544,-0.127048699660042
0.5,192,0.101682079731863,-6.83894494496628e-07,0.458964969801614,2.84200274364038e-06,-1.0262469618749e-05,-4.80241992209949e-05
0.5,193,-0.547557886762248,-0.720361177857059,-0.237932340299824,0.913613085883378,0.299605254426307,0.159094428806335
0.5,194,0.585621135905094,0.0085689537310481,-1.10916577245953,0.128647269198469,0.627085496017538,0.578715948939012
0.5,195,0.61743408518525,0.111337678636361,0.510133251985743,0.150307786479465,4.81213322322512e-05,-1.74335032879973
0.5,196,-0.145945981536386,0.883291559155745,-4.98659358842993e-05,0.256021799642749,0.720534964745637,-0.714000856274644
0.5,197,0.000850442063078772,0.588818925135934,-0.374437383717752,-0.102026826664344,0.636456239241149,0.00261455443301373
0.5,198,-0.484125777322911,-0.103745636943778,1.3201834264918,0.268725602438527,-0.61705227506623,-0.685115341155146
0.5,199,4.80609079099333e-05,0.715635383057673,-0.61483155728327,-6.01803980098556e-05,0.114476188731826,-0.350745147488046
0.5,200,-0.622885272379103,-0.0276717377464957,0.937210847312476,-1.993576932714e-05,0.568340658694574,-1.41281401304719e-05
0.5,201,-3.48333628674876e-06,-0.271061691790109,-0.103717600914301,-0.126381780886791,0.375851407270111,0.00108896710189549
0.5,202,0.0116675271756249,-0.837429074617249,-0.0920113836954757,-0.898985208531327,0.140472762510605,0.334803309973347
0.5,203,-7.58023259506157e-06,-0.0939941557577914,0.465878461524876,0.590916493932253,-0.237986023816713,0.271603715867902
0.5,204,-0.0145105351973097,0.970084581736751,0.668250024660676,-0.26516305010731,0.0822386153053388,-6.96735257957361e-05
0.5,205,2.92462214606321e-06,-0.798827661047145,0.476698743099281,-3.82297068046517e-06,0.461546877931224,3.32484305449e-06
0.5,206,-0.838787264635029,-0.0896930685075619,0.0409963685065719,1.92995127042791e-05,0.0188416507136967,-0.419105235931314
0.5,207,-0.74008800787428,0.130832168497625,0.654818479257607,0.396916746336463,2.31388774839228,-0.388414943984697
0.5,208,0.0158902236718898,-0.472873096450683,0.541303244664288,3.35633900813945e-06,-0.116597149437334,-0.0135837845491157
0.5,209,0.0361477116425522,-0.795895467921886,-0.475744113338767,1.02168019424179e-05,-4.19456335813753e-05,-0.00089210079310874
0.5,210,-0.822669909254962,-0.172017815126008,0.00922059228259418,-0.097791079501364,-0.559190425839614,7.80051034465583e-06
0.5,211,-0.0238602738972597,-0.37796378977354,-2.96974088057878e-06,4.99270359928349e-05,0.254476950393834,-0.264106583372933
0.5,212,0.0890124057101235,-0.29563585203674,-0.117170678363981,-0.482193396559241,-0.200043802407126,0.06919746718965
0.5,213,4.89992652499744e-07,-0.771666752708629,-0.421437051978969,5.4977226776126e-08,-0.882511918998908,-1.44405596311871e-06
0.5,214,0.0926395260679106,0.566866746681024,0.523996496398763,0.119031800908852,-3.20670514751215e-07,-0.579793626750453
0.5,215,-0.126700137559928,-0.506543087607055,-0.0347659271865562,0.73324430054339,0.00208820338031984,-0.755532525441788
0.5,216,0.0325132059373415,0.000876262958603628,-1.175044305817,-5.09778679673538e-05,-0.133881395662236,0.0414200585245641
0.5,217,-0.0784745938429366,-0.144553656570815,0.302412079693294,-1.80950584422527,0.474303154332493,-0.432178520120229
0.5,218,-0.463919162638153,0.856903674372679,0.842640485000319,0.103971038856309,-1.8607483040043e-05,-0.201415444989049
0.5,219,-0.481189575120677,-0.580897737223035,0.0218501334826773,0.45544169304332,-0.153437939604914,-0.152142802059216
0.5,220,-0.0899829805065562,-0.142152177816146,0.846794322787982,0.179358679085808,0.603689221316789,-0.790970468290029
0.5,221,-0.0521638511731021,-0.903582742503902,-0.0885268852880189,0.240962818395515,-0.0868807169809743,-0.866069646515539
0.5,222,-0.219587449369215,-0.648125158397082,-0.0623359666849993,0.735101686997342,-0.112229719693746,-0.153093587521323
0.5,223,-0.0348648641603021,0.480264556656141,0.058052909321991,-0.19795522842934,-2.03653221573559e-05,0.628332818347612
0.5,224,-0.0744980677772702,0.685284737817466,0.00891830434673463,-3.76696603048999e-06,0.477556241503048,-2.18473666331883e-05
0.5,225,-0.849669348383799,0.549032265786837,-0.0867362262724855,0.09401554043881,0.524761228343101,-0.03486583938964
0.5,226,0.152350712844531,-0.410537492445691,-0.306660832803431,-0.380696091273991,-1.70047790416092e-07,-0.131880166714238
0.5,227,-0.000108613593537139,0.0212817504184477,0.461551446802556,0.610384932739517,0.18318578483706,-0.532297883463551
0.5,228,0.28824355419043,-0.0110238041816152,0.11537992541654,-0.332379036694402,0.30100991441891,-0.303630245434744
0.5,229,-0.00626262540909901,0.586706583625171,-0.730747796642567,0.102438441095652,-1.59831504384749e-05,0.20782709410076
0.5,230,-0.620095008250458,0.918646526688335,-0.0888274492586541,0.740122913239276,-0.0214651956628146,0.20448489316866
