"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
0.5,2,1,0.0292401773821287,7,-1353.67048083981
0.5,2,2,0.0292401773821287,7,-1494.63959238515
0.5,2,3,0.0292401773821287,8,-1540.2970946383
0.5,2,4,0.0292401773821287,4,-1400.74786603263
0.5,2,5,0.0292401773821287,7,-1513.00230459943
0.5,2,6,0.0292401773821287,8,-1457.86171715269
0.5,2,7,0.0753315095147334,8,-1373.42855310223
0.5,2,8,0.0292401773821287,8,-1381.4326412856
0.5,2,9,0.0753315095147334,8,-1569.70664174137
0.5,2,10,0.0292401773821287,7,-1395.75009854319
0.5,2,11,0.0292401773821287,7,-1507.43884770002
0.5,2,12,0.0753315095147334,4,-1476.06781606207
0.5,2,13,0.0292401773821287,7,-1485.00238912375
0.5,2,14,0.0753315095147334,7,-1504.76760770369
0.5,2,15,0.0292401773821287,4,-1452.29966209306
0.5,2,16,0.0292401773821287,8,-1436.85499625599
0.5,2,17,0.0113496726515367,8,-1495.31554958378
0.5,2,18,0.0753315095147334,8,-1544.39882390501
0.5,2,19,0.0753315095147334,9,-1499.30554131903
0.5,2,20,0.0292401773821287,8,-1438.04610262552
0.5,2,21,0.0292401773821287,7,-1516.5204128723
0.5,2,22,0.0753315095147334,7,-1477.45834937055
0.5,2,23,0.0017099759466767,4,-1508.59700599985
0.5,2,24,0.0292401773821287,7,-1465.86738365033
0.5,2,25,0.0292401773821287,7,-1447.69112668305
0.5,2,26,0.0753315095147334,9,-1519.88687839003
0.5,2,27,0.0292401773821287,8,-1481.05872679361
0.5,2,28,0.0292401773821287,7,-1563.10050940512
0.5,2,29,0.0292401773821287,4,-1441.80033227739
0.5,2,30,0.0753315095147334,7,-1465.33767599001
0.5,2,31,0.0753315095147334,8,-1484.5541117155
0.5,2,32,0.0292401773821287,7,-1450.6365084426
0.5,2,33,0.0292401773821287,4,-1494.57230493375
0.5,2,34,0.0753315095147334,8,-1526.17125632696
0.5,2,35,0.0292401773821287,7,-1479.14258636697
0.5,2,36,0.0292401773821287,4,-1424.73534586521
0.5,2,37,0.0292401773821287,4,-1473.00152894803
0.5,2,38,0.0753315095147334,8,-1531.98307106299
0.5,2,39,0.00440541340134864,4,-1434.96187903468
0.5,2,40,0.0292401773821287,7,-1445.30212480311
0.5,2,41,0.0292401773821287,7,-1496.41313922806
0.5,2,42,0.0292401773821287,7,-1523.32385508529
0.5,2,43,0.0753315095147334,7,-1529.11636865605
0.5,2,44,0.0292401773821287,9,-1495.16781299044
0.5,2,45,0.0292401773821287,7,-1465.86262159613
0.5,2,46,0.0292401773821287,4,-1486.93570983833
0.5,2,47,0.0292401773821287,8,-1490.13396199952
0.5,2,48,0.00440541340134864,4,-1476.43351797623
0.5,2,49,0.0292401773821287,7,-1478.1695715423
0.5,2,50,0.0292401773821287,7,-1418.56516541679
0.5,2,51,0.0292401773821287,8,-1516.65116732565
0.5,2,52,0.0292401773821287,4,-1467.39990806092
0.5,2,53,0.0292401773821287,8,-1511.28204571361
