"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
1,6,1,0.0292401773821287,7,-1625.64717365536
1,6,2,0.0292401773821287,7,-1627.72103258867
1,6,3,0.0753315095147334,8,-1635.08683092016
1,6,4,0.0292401773821287,8,-1624.88680435449
1,6,5,0.0292401773821287,7,-1634.67473551996
1,6,6,0.0753315095147334,8,-1628.91302694251
1,6,7,0.0753315095147334,9,-1632.01806662444
1,6,8,0.0753315095147334,7,-1637.61170138969
1,6,9,0.0753315095147334,4,-1635.36885743548
1,6,10,0.0753315095147334,8,-1642.28368294711
1,6,11,0.0753315095147334,9,-1626.70443184304
1,6,12,0.0292401773821287,8,-1627.90134629046
1,6,13,0.0753315095147334,8,-1642.84196922523
1,6,14,0.0753315095147334,8,-1617.7611132627
1,6,15,0.0753315095147334,7,-1647.91843300217
1,6,16,0.0753315095147334,9,-1631.51638676651
1,6,17,0.0753315095147334,7,-1630.17832022793
1,6,18,0.0292401773821287,8,-1635.25552132924
1,6,19,0.0292401773821287,7,-1617.51555583663
1,6,20,0.0753315095147334,8,-1612.61628450163
1,6,21,0.0113496726515367,7,-1612.01093040839
1,6,22,0.0753315095147334,8,-1641.78947626976
1,6,23,0.0753315095147334,9,-1641.03298463126
1,6,24,0.0292401773821287,8,-1612.37839215588
1,6,25,0.0292401773821287,8,-1623.24812706449
1,6,26,0.0753315095147334,9,-1633.47882850674
1,6,27,0.0753315095147334,8,-1637.57514882331
1,6,28,0.0753315095147334,9,-1637.26076939028
1,6,29,0.0753315095147334,9,-1637.90167706105
1,6,30,0.0753315095147334,7,-1647.91843300217
1,6,31,0.0753315095147334,8,-1636.27204571464
1,6,32,0.0753315095147334,8,-1635.79164519567
1,6,33,0.0292401773821287,9,-1607.78220099441
1,6,34,0.0292401773821287,8,-1631.6021683809
1,6,35,0.0753315095147334,7,-1639.53920552942
1,6,36,0.0292401773821287,7,-1618.34470363677
1,6,37,0.194076672367821,9,-1647.91843300217
1,6,38,0.0292401773821287,9,-1614.2766562748
1,6,39,0.0292401773821287,9,-1624.72966040384
1,6,40,0.0753315095147334,9,-1632.18350806667
1,6,41,0.0292401773821287,7,-1619.36682904932
1,6,42,0.0753315095147334,9,-1631.44810661086
1,6,43,0.0753315095147334,8,-1635.39151820225
1,6,44,0.0753315095147334,7,-1628.37629086033
1,6,45,0.0753315095147334,8,-1637.78045963544
1,6,46,0.0753315095147334,8,-1637.90622243779
1,6,47,0.0292401773821287,7,-1614.96054917533
1,6,48,0.0753315095147334,8,-1629.00506452562
1,6,49,0.0753315095147334,9,-1640.43066442511
1,6,50,0.0292401773821287,8,-1608.40113201782
1,6,51,0.0753315095147334,7,-1637.08601550477
1,6,52,0.0753315095147334,8,-1627.18197119551
1,6,53,0.0753315095147334,7,-1638.77842752446
1,6,54,0.0292401773821287,8,-1631.26556791657
1,6,55,0.0753315095147334,9,-1629.78231150762
1,6,56,0.0753315095147334,4,-1639.46052225373
1,6,57,0.0292401773821287,8,-1594.50195316832
1,6,58,0.0753315095147334,7,-1637.67833993654
1,6,59,0.0753315095147334,8,-1635.86610386263
1,6,60,0.194076672367821,9,-1647.91843300217
1,6,61,0.0292401773821287,8,-1628.55569601764
1,6,62,0.0292401773821287,7,-1617.77162733881
1,6,63,0.0292401773821287,8,-1613.46286250692
1,6,64,0.0753315095147334,8,-1636.01352900686
1,6,65,0.0292401773821287,8,-1612.72984223837
1,6,66,0.0292401773821287,7,-1619.08200321502
1,6,67,0.0753315095147334,8,-1639.46926098452
1,6,68,0.0292401773821287,7,-1630.8144249567
1,6,69,0.0753315095147334,9,-1639.7010073082
1,6,70,0.0292401773821287,7,-1615.10979535134
1,6,71,0.0292401773821287,9,-1628.52182359206
1,6,72,0.0753315095147334,8,-1637.0221919828
1,6,73,0.0753315095147334,8,-1633.40174911172
1,6,74,0.0753315095147334,7,-1647.91843300217
1,6,75,0.0753315095147334,7,-1633.8606148336
1,6,76,0.0753315095147334,7,-1628.31264441474
1,6,77,0.0113496726515367,8,-1608.06169862576
1,6,78,0.0292401773821287,8,-1632.8278441673
1,6,79,0.0113496726515367,7,-1602.84504066428
1,6,80,0.0753315095147334,8,-1628.72454606047
1,6,81,0.0753315095147334,9,-1633.57037656075
1,6,82,0.0753315095147334,9,-1629.86534695854
1,6,83,0.0753315095147334,8,-1624.34463474462
1,6,84,0.0292401773821287,8,-1628.97553455362
1,6,85,0.0753315095147334,8,-1637.25636938637
1,6,86,0.0753315095147334,8,-1635.45361873775
1,6,87,0.0292401773821287,8,-1615.51656179071
1,6,88,0.194076672367821,9,-1647.91843300217
1,6,89,0.0292401773821287,4,-1636.75996025522
1,6,90,0.0753315095147334,7,-1621.72225439496
1,6,91,0.0292401773821287,8,-1633.48075419184
1,6,92,0.0753315095147334,8,-1637.58535871471
1,6,93,0.0753315095147334,7,-1647.91843300217
1,6,94,0.0753315095147334,9,-1631.34994032348
1,6,95,0.0292401773821287,8,-1637.03792537328
1,6,96,0.0753315095147334,8,-1636.61518812181
1,6,97,0.0753315095147334,8,-1615.7463659462
1,6,98,0.0292401773821287,7,-1626.18305908214
1,6,99,0.0292401773821287,8,-1616.31297387677
1,6,100,0.0753315095147334,9,-1637.91521060614
