"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
1,2.5,1,0,4,-5570.48104213687
1,2.5,2,0,4,-5978.29818263364
1,2.5,3,0,4,-6076.77101694494
1,2.5,4,0,4,-5658.4860975864
1,2.5,5,0,4,-6028.32105985706
1,2.5,6,0,4,-5855.55026422089
1,2.5,7,0,4,-5583.5791275103
1,2.5,8,0,4,-5619.09799838536
1,2.5,9,0,4,-6085.79395064065
1,2.5,10,0,4,-5717.15975342031
1,2.5,11,0,4,-5996.77909184122
1,2.5,12,0,4,-5832.79587930199
1,2.5,13,0,4,-5882.03670089408
1,2.5,14,0,4,-5849.84439439922
1,2.5,15,0,4,-5862.27418213017
1,2.5,16,0,4,-5769.73564487596
1,2.5,17,0,4,-6010.9303158199
1,2.5,18,0,4,-6007.24436899591
1,2.5,19,0,4,-5923.83567874724
1,2.5,20,0,4,-5840.90857536971
1,2.5,21,0,4,-5948.16006347874
1,2.5,22,0,4,-5913.49712043091
1,2.5,23,0,4,-6050.92568610583
1,2.5,24,0,4,-5936.69366007533
1,2.5,25,0,4,-5830.57375009863
1,2.5,26,0,4,-5967.6698768275
1,2.5,27,0,4,-5923.12801075737
1,2.5,28,0,4,-6153.61094367236
1,2.5,29,0,4,-5823.02900363914
1,2.5,30,0,4,-5762.80406712512
1,2.5,31,0,4,-5909.11625508087
1,2.5,32,0,4,-5821.45784584174
1,2.5,33,0,4,-5999.54101878215
1,2.5,34,0,4,-5976.17265256791
1,2.5,35,0,4,-5888.60195461312
1,2.5,36,0,4,-5814.95054776163
1,2.5,37,0,4,-5905.62049683082
1,2.5,38,0,4,-5935.149572687
1,2.5,39,0,4,-5989.41765023925
1,2.5,40,0,4,-5820.1284037287
1,2.5,41,0,4,-6059.90317833163
1,2.5,42,0,4,-5984.44301042491
1,2.5,43,0,4,-5930.16550852575
1,2.5,44,0,4,-5992.92941995331
1,2.5,45,0,4,-5944.42313766602
1,2.5,46,0,4,-5995.289998557
1,2.5,47,0,4,-5980.98539099893
1,2.5,48,0,4,-6016.66550425894
1,2.5,49,0,4,-5815.46064128596
1,2.5,50,0,4,-5833.74462313094
1,2.5,51,0,4,-5999.81001875952
1,2.5,52,0,4,-5940.40195166579
1,2.5,53,0,4,-5946.461482451
1,2.5,54,0,4,-5963.04921295755
1,2.5,55,0,4,-6069.67926226358
1,2.5,56,0,4,-5850.49546432416
1,2.5,57,0,4,-5919.45266709179
1,2.5,58,0,4,-6100.32489667315
1,2.5,59,0,4,-5892.00002664315
1,2.5,60,0,4,-6085.34123290199
1,2.5,61,0,4,-5987.75440098888
1,2.5,62,0,4,-6057.47669222531
1,2.5,63,0,4,-6163.33771738237
1,2.5,64,0,4,-5859.82797415989
1,2.5,65,0,4,-5902.71404013034
1,2.5,66,0,4,-5731.76091782543
1,2.5,67,0,4,-5746.86849575266
1,2.5,68,0,4,-6083.77267366175
1,2.5,69,0,4,-5704.47107337735
1,2.5,70,0,4,-5704.12136038274
1,2.5,71,0,4,-5938.97670727274
1,2.5,72,0,4,-5933.25913244174
1,2.5,73,0,4,-6065.53817169934
1,2.5,74,0,4,-5839.59741219011
1,2.5,75,0,4,-5987.9711946457
1,2.5,76,0,4,-6193.78055606095
1,2.5,77,0,4,-5758.45046202283
1,2.5,78,0,4,-5640.01987630825
1,2.5,79,0,4,-5803.79753203299
1,2.5,80,0,4,-5931.81275969811
1,2.5,81,0,4,-5771.26548414368
1,2.5,82,0,4,-5894.5793134347
1,2.5,83,0,4,-5938.51511405007
1,2.5,84,0,4,-5998.66314182594
1,2.5,85,0,4,-5928.03278213349
1,2.5,86,0,4,-5820.51031345666
1,2.5,87,0,4,-5916.22644290987
1,2.5,88,0,4,-6016.86461047011
1,2.5,89,0,4,-5919.27812563635
1,2.5,90,0,4,-5888.34103701791
1,2.5,91,0,4,-5836.86049171795
1,2.5,92,0,4,-5911.20086057596
1,2.5,93,0,4,-5824.88222991976
1,2.5,94,0,4,-6085.78066064984
1,2.5,95,0,4,-5838.32109359061
1,2.5,96,0,4,-5971.43925168008
1,2.5,97,0,4,-5949.53163418889
1,2.5,98,0,4,-6050.95143864483
1,2.5,99,0,4,-5995.98740120555
1,2.5,100,0,4,-6016.6163465596
