"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
1,1.5,1,0,4,-1185.41596855464
1,1.5,2,0,4,-1361.93091962035
1,1.5,3,0,4,-1439.10183310678
1,1.5,4,0,4,-1272.58259811786
1,1.5,5,0,4,-1402.1955084055
1,1.5,6,0,4,-1325.00757830196
1,1.5,7,0,4,-1144.41172095779
1,1.5,8,0,4,-1207.56844652906
1,1.5,9,0,4,-1459.07255257985
1,1.5,10,0,4,-1232.70766958126
1,1.5,11,0,4,-1378.26672138012
1,1.5,12,0,4,-1311.06738984006
1,1.5,13,0,4,-1351.77354184646
1,1.5,14,0,4,-1348.20083114481
1,1.5,15,0,4,-1291.88299919815
1,1.5,16,0,4,-1317.20119089172
1,1.5,17,0,4,-1387.52207002382
1,1.5,18,0,4,-1418.60641212701
1,1.5,19,0,4,-1375.47108953965
1,1.5,20,0,4,-1286.72876110756
1,1.5,21,0,4,-1383.83208637614
1,1.5,22,0,4,-1299.32128026375
1,1.5,23,0,4,-1436.5421832868
1,1.5,24,0,4,-1340.9204096239
1,1.5,25,0,4,-1305.64999300937
1,1.5,26,0,4,-1348.43024873688
1,1.5,27,0,4,-1336.88716528387
1,1.5,28,0,4,-1471.54320586125
1,1.5,29,0,4,-1307.5445799841
1,1.5,30,0,4,-1304.5939583801
1,1.5,31,0,4,-1325.3304062347
1,1.5,32,0,4,-1316.160467163
1,1.5,33,0,4,-1387.04582338202
1,1.5,34,0,4,-1366.80316066896
1,1.5,35,0,4,-1334.78394319351
1,1.5,36,0,4,-1262.17157560157
1,1.5,37,0,4,-1347.93779032477
1,1.5,38,0,4,-1377.59719801563
1,1.5,39,0,4,-1322.83029075157
1,1.5,40,0,4,-1292.35832594776
1,1.5,41,0,4,-1404.13770180639
1,1.5,42,0,4,-1400.89470849027
1,1.5,43,0,4,-1337.84171329423
1,1.5,44,0,4,-1379.56780816048
1,1.5,45,0,4,-1344.53052954678
1,1.5,46,0,4,-1352.42988953435
1,1.5,47,0,4,-1357.89461117237
1,1.5,48,0,4,-1378.91508654703
1,1.5,49,0,4,-1341.80906695941
1,1.5,50,0,4,-1270.96151985573
1,1.5,51,0,4,-1391.20978411121
1,1.5,52,0,4,-1338.07757962155
1,1.5,53,0,4,-1391.28583302488
1,1.5,54,0,4,-1388.71315695403
1,1.5,55,0,4,-1421.38699836534
1,1.5,56,0,4,-1331.37690889886
1,1.5,57,0,4,-1373.46626980328
1,1.5,58,0,4,-1436.8564002425
1,1.5,59,0,4,-1343.73765772334
1,1.5,60,0,4,-1463.88166289862
1,1.5,61,0,4,-1382.03905532614
1,1.5,62,0,4,-1354.40400266223
1,1.5,63,0,4,-1474.57709390293
1,1.5,64,0,4,-1359.20294183851
1,1.5,65,0,4,-1307.22740166248
1,1.5,66,0,4,-1195.68568798712
1,1.5,67,0,4,-1268.93999408389
1,1.5,68,0,4,-1399.04556037642
1,1.5,69,0,4,-1237.09103330772
1,1.5,70,0,4,-1260.92211191311
1,1.5,71,0,4,-1317.33634661279
1,1.5,72,0,4,-1342.07684873692
1,1.5,73,0,4,-1411.19074746287
1,1.5,74,0,4,-1325.88578496271
1,1.5,75,0,4,-1335.73358176739
1,1.5,76,0,4,-1506.06773547862
1,1.5,77,0,4,-1286.25133724242
1,1.5,78,0,4,-1236.57649970337
1,1.5,79,0,4,-1253.4985672851
1,1.5,80,0,4,-1336.3894413981
1,1.5,81,0,4,-1272.89860003275
1,1.5,82,0,4,-1350.05563994413
1,1.5,83,0,4,-1347.0551830832
1,1.5,84,0,4,-1343.75051939895
1,1.5,85,0,4,-1336.15444663059
1,1.5,86,0,4,-1293.57068282835
1,1.5,87,0,4,-1358.73564028451
1,1.5,88,0,4,-1422.05712279852
1,1.5,89,0,4,-1362.79188003484
1,1.5,90,0,4,-1338.77046136796
1,1.5,91,0,4,-1209.48346893763
1,1.5,92,0,4,-1334.97819856826
1,1.5,93,0,4,-1267.91017752675
1,1.5,94,0,4,-1448.59133903992
1,1.5,95,0,4,-1330.57202377132
1,1.5,96,0,4,-1364.48415234899
1,1.5,97,0,4,-1365.64419933434
1,1.5,98,0,4,-1446.51649800811
1,1.5,99,0,4,-1443.94582602436
1,1.5,100,0,4,-1438.27763150276
