"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
1,1.5,1,0.194076672367821,9,-296.06950392215
1,1.5,2,0.194076672367821,8,-305.905809805758
1,1.5,3,0.0753315095147334,8,-274.719714412169
1,1.5,4,0.0753315095147334,8,-283.045924630936
1,1.5,5,0.194076672367821,7,-303.271852140284
1,1.5,6,0.194076672367821,8,-293.538889605102
1,1.5,7,0.0753315095147334,8,-280.186281885716
1,1.5,8,0.0753315095147334,8,-283.787957236791
1,1.5,9,0.0753315095147334,8,-292.973225487532
1,1.5,10,0.0753315095147334,8,-268.221306951353
1,1.5,11,0.0753315095147334,7,-253.155177854222
1,1.5,12,0.0292401773821287,8,-275.924107565032
1,1.5,13,0.0753315095147334,8,-296.300933257598
1,1.5,14,0.194076672367821,8,-286.351607618401
1,1.5,15,0.0753315095147334,8,-273.052870726073
1,1.5,16,0.0753315095147334,8,-270.297882793711
1,1.5,17,0.194076672367821,8,-309.861561801573
1,1.5,18,0.0753315095147334,8,-295.552623567487
1,1.5,19,0.0753315095147334,8,-278.230744807241
1,1.5,20,0.0753315095147334,9,-254.432824946023
1,1.5,21,0.0753315095147334,7,-271.596460201601
1,1.5,22,0.0753315095147334,8,-282.509252142505
1,1.5,23,0.194076672367821,8,-291.900692479645
1,1.5,24,0.0292401773821287,7,-267.918553126035
1,1.5,25,0.0292401773821287,8,-265.519117623146
1,1.5,26,0.0753315095147334,9,-275.95917845345
1,1.5,27,0.0292401773821287,7,-267.676400195573
1,1.5,28,0.194076672367821,9,-309.593731518769
1,1.5,29,0.0292401773821287,9,-282.246271251309
1,1.5,30,0.0753315095147334,7,-302.745447717014
1,1.5,31,0.194076672367821,8,-297.837296596602
1,1.5,32,0.194076672367821,8,-293.813339617529
1,1.5,33,0.0753315095147334,8,-281.587253619424
1,1.5,34,0.0753315095147334,8,-268.964688090066
1,1.5,35,0.0753315095147334,8,-292.128537868052
1,1.5,36,0.0292401773821287,7,-250.163428425842
1,1.5,37,0.0753315095147334,7,-305.973782786566
1,1.5,38,0.0753315095147334,8,-261.600419715664
1,1.5,39,0.0753315095147334,8,-255.497905089877
1,1.5,40,0.0753315095147334,7,-282.039704121339
1,1.5,41,0.0753315095147334,8,-286.786680686383
1,1.5,42,0.0753315095147334,7,-265.859702866501
1,1.5,43,0.0753315095147334,8,-270.239245055773
1,1.5,44,0.0292401773821287,7,-261.398663044124
1,1.5,45,0.194076672367821,8,-298.636844716252
1,1.5,46,0.0753315095147334,8,-281.551840231139
1,1.5,47,0.0753315095147334,8,-258.959517691335
1,1.5,48,0.0753315095147334,8,-257.299879578794
1,1.5,49,0.0753315095147334,8,-291.089872157151
1,1.5,50,0.0753315095147334,9,-275.455569366243
1,1.5,51,0.0753315095147334,7,-286.423063927921
1,1.5,52,0.0753315095147334,8,-282.77073102451
1,1.5,53,0.0753315095147334,8,-282.67176024164
1,1.5,54,0.0753315095147334,8,-303.061700931321
1,1.5,55,0.0753315095147334,7,-283.055134525183
1,1.5,56,0.0753315095147334,8,-266.141839227747
1,1.5,57,0.0753315095147334,8,-257.578990680801
1,1.5,58,0.0753315095147334,8,-272.394843424027
1,1.5,59,0.0753315095147334,8,-268.742925936377
1,1.5,60,0.0753315095147334,8,-305.254163783819
1,1.5,61,0.0753315095147334,7,-287.035621377648
1,1.5,62,0.0753315095147334,9,-281.053868495064
1,1.5,63,0.0753315095147334,8,-274.5495866147
1,1.5,64,0.0753315095147334,8,-276.722419201306
1,1.5,65,0.0753315095147334,8,-281.186379750587
1,1.5,66,0.0753315095147334,8,-276.872680533882
1,1.5,67,0.0753315095147334,8,-299.468540543591
1,1.5,68,0.194076672367821,8,-304.679357184712
1,1.5,69,0.0753315095147334,7,-279.765747706234
1,1.5,70,0.0753315095147334,8,-285.264950699888
1,1.5,71,0.0753315095147334,7,-294.287246513957
1,1.5,72,0.0753315095147334,8,-280.843294566827
1,1.5,73,0.0753315095147334,8,-278.635951006886
1,1.5,74,0.0753315095147334,4,-286.102444086938
1,1.5,75,0.0753315095147334,8,-288.164459108511
1,1.5,76,0.0753315095147334,7,-252.458183466116
1,1.5,77,0.0292401773821287,8,-286.970903672258
1,1.5,78,0.0753315095147334,8,-297.647368781482
1,1.5,79,0.0753315095147334,8,-285.348663572026
1,1.5,80,0.0753315095147334,7,-293.682974989938
1,1.5,81,0.0753315095147334,7,-270.567963116238
1,1.5,82,0.0753315095147334,8,-284.194582325974
1,1.5,83,0.0753315095147334,8,-274.378475727228
1,1.5,84,0.0753315095147334,8,-296.810111458493
1,1.5,85,0.0753315095147334,8,-288.324905252094
1,1.5,86,0.0292401773821287,8,-276.510104910288
1,1.5,87,0.0753315095147334,8,-280.490837793076
1,1.5,88,0.0753315095147334,8,-277.655409008781
1,1.5,89,0.0753315095147334,8,-290.277396949412
1,1.5,90,0.0753315095147334,9,-287.43873455051
1,1.5,91,0.0753315095147334,8,-311.539938620274
1,1.5,92,0.194076672367821,8,-309.865269983397
1,1.5,93,0.0753315095147334,8,-278.158076176537
1,1.5,94,0.194076672367821,9,-298.535768705856
1,1.5,95,0.0753315095147334,8,-300.784140817368
1,1.5,96,0.0753315095147334,7,-283.320464591441
1,1.5,97,0.194076672367821,9,-277.821406638762
1,1.5,98,0.0753315095147334,8,-265.441439149691
1,1.5,99,0.0292401773821287,7,-254.925730916231
1,1.5,100,0.194076672367821,8,-304.839955427631
