"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
1,2,1,0,4,-263.223917576743
1,2,2,0,4,-277.266783045375
1,2,3,0,4,-285.106556878141
1,2,4,0,4,-267.966117362722
1,2,5,0,4,-268.197273147901
1,2,6,0,4,-289.423603889263
1,2,7,0,4,-250.73939130763
1,2,8,0,4,-243.490297409214
1,2,9,0,4,-293.203307305861
1,2,10,0,4,-267.77235782573
1,2,11,0,4,-266.945356040975
1,2,12,0,4,-282.445760890632
1,2,13,0,4,-272.007058639424
1,2,14,0,4,-270.962903069717
1,2,15,0,4,-279.903745875564
1,2,16,0,4,-273.304617346987
1,2,17,0,4,-288.718292393501
1,2,18,0,4,-274.191252801327
1,2,19,0,4,-287.776970063426
1,2,20,0,4,-287.287529874932
1,2,21,0,4,-286.65272971318
1,2,22,0,4,-266.277845727319
1,2,23,0,4,-291.463562116405
1,2,24,0,4,-265.080162414237
1,2,25,0,4,-259.123390700571
1,2,26,0,4,-273.740506267742
1,2,27,0,4,-277.297779445039
1,2,28,0,4,-300.87947780734
1,2,29,0,4,-254.089808353889
1,2,30,0,4,-270.788929094367
1,2,31,0,4,-276.045932366951
1,2,32,0,4,-274.079135000274
1,2,33,0,4,-281.533370626385
1,2,34,0,4,-285.074469962136
1,2,35,0,4,-273.274283121476
1,2,36,0,4,-266.655105420408
1,2,37,0,4,-297.191320553456
1,2,38,0,4,-274.235553045408
1,2,39,0,4,-264.151409797846
1,2,40,0,4,-272.070445492779
1,2,41,0,4,-287.650988866374
1,2,42,0,4,-282.953990016897
1,2,43,0,4,-271.368879927366
1,2,44,0,4,-288.879311849457
1,2,45,0,4,-292.458617890303
1,2,46,0,4,-264.767165127992
1,2,47,0,4,-276.274060406265
1,2,48,0,4,-275.749190875255
1,2,49,0,4,-266.304542851615
1,2,50,0,4,-266.707063072467
1,2,51,0,4,-275.48476716963
1,2,52,0,4,-276.441891839021
1,2,53,0,4,-290.505557350996
1,2,54,0,4,-291.391738195224
1,2,55,0,4,-281.516173357302
1,2,56,0,4,-281.799152292156
1,2,57,0,4,-288.556994090492
1,2,58,0,4,-293.580987929724
1,2,59,0,4,-279.028523296642
1,2,60,0,4,-283.794840584771
1,2,61,0,4,-268.532263309284
1,2,62,0,4,-281.254895980009
1,2,63,0,4,-290.883616094235
1,2,64,0,4,-286.397394009474
1,2,65,0,4,-262.454034586677
1,2,66,0,4,-278.23085860941
1,2,67,0,4,-275.538293941437
1,2,68,0,4,-297.612539572394
1,2,69,0,4,-274.985400787417
1,2,70,0,4,-277.493541581977
1,2,71,0,4,-294.353850543706
1,2,72,0,4,-284.682358857609
1,2,73,0,4,-294.150299885002
1,2,74,0,4,-277.824568741086
1,2,75,0,4,-261.838475107826
1,2,76,0,4,-312.774829821855
1,2,77,0,4,-280.178180898336
1,2,78,0,4,-254.066295761154
1,2,79,0,4,-279.195227099208
1,2,80,0,4,-294.115967592233
1,2,81,0,4,-259.813644629364
1,2,82,0,4,-277.975785578195
1,2,83,0,4,-274.506964113013
1,2,84,0,4,-282.053440771464
1,2,85,0,4,-268.352551292867
1,2,86,0,4,-269.470363789162
1,2,87,0,4,-284.804823340681
1,2,88,0,4,-283.976783197652
1,2,89,0,4,-271.247062686287
1,2,90,0,4,-255.639378251952
1,2,91,0,4,-269.271923604737
1,2,92,0,4,-260.913412878482
1,2,93,0,4,-275.029763554172
1,2,94,0,4,-292.330544119862
1,2,95,0,4,-282.124004662198
1,2,96,0,4,-274.514529488142
1,2,97,0,4,-287.552341957557
1,2,98,0,4,-273.269502905644
1,2,99,0,4,-277.420735597905
1,2,100,0,4,-278.086988293267
