"Alpha","Iteration","ASC2_male","ASC2_age","ASC2_income","ASC2_child","ASC3_male","ASC3_age","ASC3_income","ASC3_child","prot25_male","prot25_age","prot25_income","prot25_child","prot50_male","prot50_age","prot50_income","prot50_child","invasive_male","invasive_age","invasive_income","invasive_child"
1,1,0.0381534244147103,0.587509461253246,5.26563657603863e-05,-0.22871182042384,-2.49499262515659e-05,-0.970865137454039,-0.109287215728902,0.207152873398763,0.188362426350674,-0.83619082965984,-0.0524718223454752,1.18120604679483,-0.187044250318571,0.594138602704638,0.40351540864997,0.230166739419002,-0.0590908168705653,-7.66253317301774e-05,-0.457467454367603,-0.127685394468023
1,2,1.90162959547455e-05,-0.078809984235196,0.119318627443942,2.91158567611819e-06,-0.336859574674621,-3.28344524210248e-06,0.75398936736408,-0.192424521624843,0.00552161364426616,-0.378384507896543,-8.30097406471472e-05,-0.624959890443976,-0.127916167323947,-0.978878731809063,0.12072226007157,0.387336551929436,0.315824105208677,0.0410051287616589,-0.134000451814424,-0.623876895823287
1,3,-0.035224122434255,0.0550042831596947,-0.78408202843368,-0.215023942465792,-0.0954584367459595,-0.309355349541166,-0.0201753171509174,-0.0189414968087945,0.376916329108961,-0.775133005229839,-0.0445423173764386,-0.0561912084892434,-3.5566827339219e-06,0.178874807937181,0.269683209880835,0.0801838102452527,-0.499999117312742,0.769663543839566,1.07042584755684,0.846286425233061
1,4,0.0941254431872658,0.673230466670225,0.538571256993348,0.566594926149264,8.3451485740317e-05,-8.7693885207872e-06,0.0506005057541962,-1.27879542837738,0.175355929877442,0.0210816369367916,0.56241987233857,-0.000290746883704814,-0.00392259544377431,0.146145928155197,0.1496871574086,0.146524221622244,-0.1195745320413,-0.213099389424626,-0.369497584181352,0.133211155917778
1,5,-0.196131054992213,0.102065184924639,-0.0217076375494582,0.170836434999454,0.68535202151221,0.0503682636788884,0.146870518256774,0.33287890537354,0.412465056628191,0.013812488079834,-0.0198183374110109,0.47347768894349,0.702755402014094,0.664747368191187,0.0290068535450057,-0.00585646410754009,0.449399813532494,0.0379974978547212,-0.570622041236101,1.93642627035175e-05
1,6,1.0878647439347,0.307524189454453,-0.248121604996765,0.000194988874669388,-0.000189904013412848,-0.53609273034133,3.93416448047584e-05,0.00537551491121572,0.247238344100389,0.0413982599528378,-0.00218124970052058,0.171497362887529,0.855005202281143,-0.361588881318527,0.0194175102113541,0.0177222018193795,0.11101200070387,-0.223484572643443,0.0829933741723822,0.103754132714926
1,7,-0.0707629564994521,0.0348097666351902,0.744660808366765,-0.017196593065375,0.586152026196884,-1.0542118572854,0.752241286805319,2.0155869831877e-06,-0.612273027625818,-0.482996125776342,-0.000195566388830897,2.41518941409956e-05,0.102452676345639,-0.649266427929324,-0.817409253763452,-0.332157356478239,0.02948091350782,0.0377501899267325,0.0171338473531836,0.0460639528419952
1,8,0.262459286682112,1.1497940167282e-06,-0.162648032916694,-0.966161094092485,-0.038584361569924,0.78811979215037,-0.159352266040787,0.000297220907683586,-0.0238478119293937,1.22514107116245,0.105232938332978,1.54966176039655,2.34795472102707e-05,1.67743796639817e-05,-0.0288604157055305,-0.696864758510713,-4.66997291301779e-06,-0.216452115935042,0.192542996702856,-1.33718068343745
1,9,-0.148011977630808,0.465734102060331,0.489068833250664,-0.0197782606563271,0.113276405501545,6.10412891421566e-05,-0.00304862067109984,-0.468075359756264,0.923410084389462,0.380688496515345,-2.29354457249365e-05,0.267738660860967,-0.189480116987606,-0.993533204346663,0.000752891158407105,-0.822284038466231,0.000113429532287504,0.971140468967967,-0.0810967119063538,-0.00572747868543638
1,10,-0.213146456402681,-0.652649267315099,-7.20737971337833e-05,-0.0180966770707798,0.551511546776014,0.181461327826623,0.0107151730594021,0.0042879533308343,-0.823343673081843,1.04647494167419,-0.617503243608886,3.32359561452947e-05,0.0273996522038268,-0.0451091077981843,0.107331822775535,0.214542208084584,0.094444219618696,0.480038944519154,-0.353279447324153,-0.317556885409811
1,11,1.34110018583717,0.0449487047362428,-0.051886674436313,0.20136967067244,0.906710783768401,-0.947169143518168,0.727952527163019,-0.560050072043837,-0.975029169588764,-0.196008085359564,0.149474084224088,-0.487219902733607,-0.108924913712718,-0.0784839792078503,0.0966896678537476,-0.405190198737232,-0.582303485858557,0.168261056785336,1.14055251773516,-1.14492170322092
1,12,-0.113539879833792,-0.490991795915891,-0.402393228415675,-0.985556917749748,-0.782747068797005,0.261896753354886,1.43360103074368e-05,0.00850686343751636,-1.25914457664413e-05,3.33650723631223e-05,-0.158745351739814,0.954308285460488,-0.507188698469286,0.05498694920222,-0.168003640183182,0.117312874583793,-0.0411488214601638,0.364902654505965,0.62186245947625,-0.792292527727943
