"Alpha","Iteration","ASC2_male","ASC2_age","ASC2_income","ASC2_child","ASC3_male","ASC3_age","ASC3_income","ASC3_child","prot25_male","prot25_age","prot25_income","prot25_child","prot50_male","prot50_age","prot50_income","prot50_child","invasive_male","invasive_age","invasive_income","invasive_child"
1,1,0.204568472113349,0.590597104379389,0.035235614929735,-0.446909499575001,0.229735352319591,-1.1273570274831,-0.0657872469718734,0.328914072229122,0.149850836900184,-0.854810286352171,-0.0684718468923475,1.40292344690566,-0.561149105319741,0.798294016075041,0.507422313352479,0.34139281867768,-0.263059006463427,0.00848499537025004,-0.604699321233597,-0.256260295501752
1,2,0.209154315210229,-0.0758938332597807,0.44245830726735,2.47500998507192e-06,-0.649981602737923,0.0697520277776745,0.894524488936858,-0.283365971135415,0.0916883841106323,-0.562767580806038,0.016888449449595,-0.815745893079554,-0.0601390754172964,-1.03248215612416,0.132009799032243,0.304399123920964,0.537239737954776,0.0837909836106365,-0.335530995666413,-0.824594639351827
1,3,-3.41089038700717e-05,0.226788012449544,-0.918873116608444,-0.226794868628033,-0.0872028354176949,-0.344666878383036,-0.00130850897728996,-0.0654064949419423,0.542075299205561,-0.91741899114337,-0.0890614247936742,-0.390438660566102,-9.13420078777657e-06,0.162582011992183,0.625552125776774,2.29208028750684e-06,-0.6406572239812,0.775994651769013,1.11223480366436,0.826194293597802
1,4,0.135922914449002,0.76864626437471,0.675562319312386,0.578438606604899,0.00503614038661194,0.0450961485391728,0.0898505052776205,-1.25208123700266,0.0667623500614027,3.84618927776872e-05,0.640224836047535,-0.000137328676156663,0.000214665893916689,0.157103859276621,0.385304120392521,0.289101253323475,-0.325746320058699,-0.370847766489409,-0.548940585269337,0.173578226524843
1,5,-0.214080501683684,0.0567829349699553,-0.0687925232383979,-4.38276961460274e-05,0.664299008326681,-0.000382618959401073,0.181606895447884,0.533441568496625,0.571070271903472,0.0420310923237231,-0.012290928217352,0.82389235247457,0.693770730715186,0.752614362697335,-4.58919170168519e-05,-0.0126354864885159,0.510206181608907,0.0302174609336831,-0.545471060355905,-0.339118021133286
1,6,0.941105583431849,0.520967242045069,-0.527345916232255,0.0394253986093474,-3.68507660582494e-05,-0.651912790687279,0.00189032076336605,-0.000172876707754617,0.718574443436727,1.13646444270826e-05,0.00182357541873679,0.146424909717617,0.980078694315239,-0.605944525619521,2.01638229464479e-05,0.0102643119237509,0.428251922681308,-0.524264617812363,0.155634108467162,0.354380821741793
1,7,0.0156231457604455,0.102407508545673,0.752047941882986,-3.33729901281763e-05,0.532919035817458,-0.960913583368071,0.785573330946352,0.0237212335643932,-0.486250201095841,-0.773134365235768,-0.00104512211911828,2.93970109142798e-05,0.240410169697667,-0.847782330315332,-0.795201544801095,-0.454577031970757,4.9098317963423e-07,0.0135448332213795,0.0216742592101769,0.00696010592813857
1,8,0.696749163691638,-0.035852285416877,-0.22695574978209,-1.14662399203866,0.0477582777850809,0.932999485571838,-0.195139385145967,0.437821677702278,-0.131648869512058,1.23167066297934,0.133750382714983,1.49693626135271,7.83813195044357e-06,-0.0532985166389268,-0.00828196832033044,-1.1043911749194,0.000333091868967371,-0.52071718796193,0.357940982672242,-1.57930528430907
1,9,-0.12807606711356,0.722949413981606,0.610777437599565,-0.0664328783687112,0.151079201373665,0.00521637734188222,-4.99082815917806e-06,-0.749422355917997,0.944474916391628,0.651805607915037,1.06371250639905e-06,0.410117814416522,-0.565393894073146,-1.02128240097089,0.0423191765378498,-0.856260446269585,0.0238371582722952,0.899781615367527,-0.0536494764355049,-0.0854695727464109
1,10,-0.295648174517552,-0.79327927754992,-3.52234754037605e-05,-0.000104481860508114,0.661354580496926,0.0819842148308641,0.0327919222654036,-0.000397831565409066,-0.793125273751993,1.01008129989952,-0.833189306972695,-0.139149172502224,0.0510129285999542,-0.000682038332191271,0.122584353922117,0.225893703695896,0.415055418172837,0.610906192526277,-0.493309033892841,-0.420637298915235
