"Alpha","Iteration","BestLambda","FitCode","LogLik"
1,1,0.00440541340134864,8,-998.096728906988
1,2,0.00440541340134864,8,-1198.32901959404
1,3,0.0113496726515367,8,-1163.33962925365
1,4,0.0113496726515367,8,-1167.91256248932
1,5,0.0113496726515367,8,-1112.15233025353
1,6,0.0113496726515367,8,-1038.10378349124
1,7,0.0113496726515367,8,-1184.28873118219
1,8,0.00440541340134864,8,-1044.36756071826
1,9,0.0113496726515367,8,-1061.93928022176
1,10,0.0113496726515367,8,-1116.79594414176
1,11,0.0017099759466767,8,-926.511467868489
1,12,0.0113496726515367,8,-1187.10684185534
1,13,0.0113496726515367,8,-1198.74614588134
1,14,0.0113496726515367,8,-968.274365162214
1,15,0.0113496726515367,8,-1156.59926246643
1,16,0.0113496726515367,8,-1134.91476360867
1,17,0.00440541340134864,8,-1198.4933318976
1,18,0.00440541340134864,8,-1261.39481120482
1,19,0.00440541340134864,8,-1123.2360364671
1,20,0.0113496726515367,8,-919.176125600185
1,21,0.00440541340134864,8,-1104.24418998003
1,22,0.0113496726515367,8,-1155.34776111567
1,23,0.0113496726515367,8,-974.030397585969
1,24,0.0113496726515367,8,-1046.64922391084
1,25,0.0113496726515367,8,-995.504221569035
1,26,0.0113496726515367,8,-1124.59234898686
1,27,0.0113496726515367,8,-1072.77632041889
1,28,0.00440541340134864,8,-1227.40798627936
1,29,0.0113496726515367,8,-1095.75462654885
1,30,0.0113496726515367,8,-1269.14518997494
1,31,0.00440541340134864,8,-1142.50106268184
1,32,0.00440541340134864,8,-1068.74016910616
1,33,0.0113496726515367,8,-980.885791298372
1,34,0.00440541340134864,8,-997.890652958028
1,35,0.0113496726515367,8,-1134.90598138031
1,36,0.0113496726515367,8,-1008.10411702509
1,37,0.00440541340134864,8,-1283.34808668147
1,38,0.0113496726515367,8,-1040.14032425791
1,39,0.0113496726515367,8,-985.827571763978
1,40,0.0113496726515367,8,-1027.67323386853
1,41,0.0113496726515367,8,-1080.29956972687
1,42,0.0113496726515367,8,-1136.11817385662
1,43,0.0113496726515367,8,-1036.33379961636
1,44,0.0017099759466767,8,-962.013411240348
1,45,0.0113496726515367,8,-1120.03205161352
1,46,0.00440541340134864,8,-1141.91083694066
1,47,0.0113496726515367,8,-892.123098915901
1,48,0.0113496726515367,8,-955.566707161765
1,49,0.0113496726515367,8,-1176.93566211396
1,50,0.0113496726515367,8,-980.775251936377
1,51,0.00440541340134864,8,-1120.73690192024
1,52,0.0113496726515367,8,-1146.86013616178
1,53,0.0113496726515367,8,-1119.09258750096
1,54,0.0113496726515367,8,-1089.6983316034
1,55,0.00440541340134864,8,-1131.07995983383
1,56,0.0113496726515367,8,-997.656083786236
1,57,0.0113496726515367,8,-963.044014372568
1,58,0.00440541340134864,8,-1115.83792815038
1,59,0.0113496726515367,8,-1102.63449016743
1,60,0.0113496726515367,8,-1299.09897308686
1,61,0.0113496726515367,8,-1200.44476596911
1,62,0.0113496726515367,8,-1105.25885067451
1,63,0.0017099759466767,8,-1087.62475291793
1,64,0.0113496726515367,8,-1100.64249534285
1,65,0.0113496726515367,8,-1066.32989939917
1,66,0.0113496726515367,8,-1113.4241662088
1,67,0.0113496726515367,8,-1190.3708103508
1,68,0.0113496726515367,8,-1174.62359275594
1,69,0.0113496726515367,8,-1097.69955786728
1,70,0.0113496726515367,8,-1126.85822178997
1,71,0.0113496726515367,8,-1219.79195171493
1,72,0.0113496726515367,8,-1056.59115306394
1,73,0.0113496726515367,8,-1108.53845538793
1,74,0.0113496726515367,8,-1078.84125765257
1,75,0.0113496726515367,8,-1036.72677484862
1,76,0.0113496726515367,8,-921.206380781637
1,77,0.00440541340134864,8,-1142.02066762561
1,78,0.00440541340134864,8,-1217.95847715985
1,79,0.0113496726515367,8,-973.488439361982
1,80,0.0113496726515367,8,-1202.93721320588
1,81,0.0113496726515367,8,-1105.91862891657
1,82,0.0113496726515367,8,-1098.42589590655
1,83,0.00440541340134864,8,-1031.39530721966
1,84,0.00440541340134864,8,-1227.80648286514
1,85,0.0113496726515367,8,-1189.59162719001
1,86,0.0113496726515367,8,-1136.70237262435
1,87,0.0113496726515367,8,-1143.20335040027
1,88,0.0113496726515367,8,-1107.86054723263
1,89,0.00440541340134864,8,-1231.10005623724
1,90,0.00440541340134864,8,-1096.56879926079
1,91,0.0113496726515367,8,-1159.91953242804
1,92,0.00440541340134864,8,-1147.61237057632
1,93,0.0113496726515367,8,-1237.25592171106
1,94,0.00440541340134864,8,-1171.65627573121
1,95,0.00440541340134864,8,-1240.45569907307
1,96,0.0113496726515367,8,-1090.00054586959
1,97,0.0113496726515367,8,-948.144029838374
1,98,0.0113496726515367,8,-983.931473599928
1,99,0.0017099759466767,8,-922.587343734959
1,100,0.0113496726515367,8,-1104.1707383861
