"Alpha","Iteration","BestLambda","FitCode","LogLik"
0.5,1,0.0113496726515367,8,-946.632694013422
0.5,2,0.0113496726515367,8,-1094.64998624885
0.5,3,0.00440541340134864,8,-1256.59734067559
0.5,4,0.0113496726515367,8,-1074.35244277364
0.5,5,0.00440541340134864,8,-1136.19704059163
0.5,6,0.0113496726515367,8,-1125.54340448678
0.5,7,0.0292401773821287,8,-880.171909599871
0.5,8,0.0292401773821287,8,-991.563616105439
0.5,9,0.00440541340134864,8,-1251.63009675546
0.5,10,0.0113496726515367,8,-990.246842162283
0.5,11,0.00440541340134864,8,-1143.210631773
0.5,12,0.0113496726515367,8,-1130.45010563837
0.5,13,0.0113496726515367,8,-1067.0611778834
0.5,14,0.0113496726515367,8,-1159.05201667298
0.5,15,0.00440541340134864,8,-1110.53414926335
0.5,16,0.0113496726515367,8,-1103.3417361456
0.5,17,0.00440541340134864,8,-1185.67708046749
0.5,18,0.0113496726515367,8,-1190.39535996019
0.5,19,0.0113496726515367,8,-1089.42355139871
0.5,20,0.0113496726515367,8,-1006.45189354722
0.5,21,0.0113496726515367,8,-1104.25686302042
0.5,22,0.0292401773821287,8,-1054.7604682873
0.5,23,0.00440541340134864,8,-1235.23337945819
0.5,24,0.0113496726515367,8,-1136.59332643702
0.5,25,0.0292401773821287,8,-1073.72784075099
0.5,26,0.0292401773821287,8,-1179.87309106049
0.5,27,0.00440541340134864,8,-1102.38610865643
0.5,28,0.0113496726515367,8,-1313.41181924217
0.5,29,0.00440541340134864,8,-1043.41720790371
0.5,30,0.0017099759466767,8,-1030.69222483843
0.5,31,0.0113496726515367,8,-1154.14097372039
0.5,32,0.0113496726515367,8,-1086.06614776276
0.5,33,0.0113496726515367,8,-1134.43762931303
0.5,34,0.0292401773821287,8,-1169.92259092335
0.5,35,0.0292401773821287,8,-1179.80383706289
0.5,36,0.0113496726515367,8,-1082.53328935794
0.5,37,0.0113496726515367,8,-1169.6978371188
0.5,38,0.00440541340134864,8,-1111.09483930851
0.5,39,0.00440541340134864,8,-1101.29232373248
0.5,40,0.0113496726515367,8,-1057.30150019898
0.5,41,0.0113496726515367,8,-1161.85846334684
0.5,42,0.0113496726515367,8,-1207.02342055096
0.5,43,0.0113496726515367,8,-1094.364725402
0.5,44,0.0113496726515367,8,-1141.98854148143
0.5,45,0.0292401773821287,8,-1124.79360021057
0.5,46,0.0113496726515367,8,-1127.32544178313
0.5,47,0.0113496726515367,8,-1095.33784029064
0.5,48,0.00440541340134864,8,-1176.96865816357
0.5,49,0.0113496726515367,8,-1083.61820424293
0.5,50,0.0292401773821287,8,-1035.53622955353
0.5,51,0.0113496726515367,8,-1120.11166965549
0.5,52,0.0113496726515367,8,-1096.46927468223
0.5,53,0.0113496726515367,8,-1133.57604579857
0.5,54,0.0292401773821287,8,-1197.29730526562
0.5,55,0.0113496726515367,8,-1210.20645891932
0.5,56,0.00440541340134864,8,-1009.03776524019
0.5,57,0.0113496726515367,8,-1115.36807827293
0.5,58,0.0292401773821287,8,-1225.04990851392
0.5,59,0.0113496726515367,8,-1102.7574519261
0.5,60,0.0113496726515367,8,-1289.98648085993
0.5,61,0.00440541340134864,8,-1195.38874472668
0.5,62,0.0113496726515367,8,-1173.50481745564
0.5,63,0.0113496726515367,8,-1331.89513926812
0.5,64,0.0113496726515367,8,-1144.23613990984
0.5,65,0.00440541340134864,8,-1043.71690728323
0.5,66,0.00440541340134864,2,-925.602005311834
0.5,67,0.0113496726515367,8,-999.48400825153
0.5,68,0.00440541340134864,8,-1140.71849425017
0.5,69,0.0113496726515367,8,-1002.70843900634
0.5,70,0.0113496726515367,8,-1018.40975211968
0.5,71,0.0113496726515367,8,-1040.6606519912
0.5,72,0.0113496726515367,8,-1005.94982292172
0.5,73,0.0113496726515367,8,-1252.90048074012
0.5,74,0.0292401773821287,8,-1145.28768896415
0.5,75,0.0113496726515367,8,-1130.25286462462
0.5,76,0.0113496726515367,8,-1351.0250374496
0.5,77,0.00440541340134864,8,-979.81417396994
0.5,78,0.0113496726515367,8,-963.102010256613
0.5,79,0.00440541340134864,8,-959.537876240766
0.5,80,0.0113496726515367,8,-1138.13487673457
0.5,81,0.00440541340134864,8,-1054.94004969923
0.5,82,0.00440541340134864,8,-1139.02271236753
0.5,83,0.0113496726515367,8,-1134.36919651742
0.5,84,0.00440541340134864,8,-1138.12426962747
0.5,85,0.0113496726515367,8,-1107.66546527678
0.5,86,0.0292401773821287,8,-1059.99520428604
0.5,87,0.0017099759466767,8,-1068.85883545047
0.5,88,0.0113496726515367,8,-1166.79373808856
0.5,89,0.0113496726515367,8,-1082.60128639198
0.5,90,0.0292401773821287,8,-1144.93778289546
0.5,91,0.0113496726515367,8,-971.240302163815
0.5,92,0.0113496726515367,8,-1103.32536828468
0.5,93,0.00440541340134864,8,-1004.55348595887
0.5,94,0.0113496726515367,8,-1214.76467588561
0.5,95,0.0113496726515367,8,-1141.75439315263
0.5,96,0.0113496726515367,8,-1113.36398469345
0.5,97,0.0113496726515367,8,-1148.24869419448
0.5,98,0.0292401773821287,8,-1296.75575936042
0.5,99,0.0017099759466767,8,-1232.84414454185
0.5,100,0.0113496726515367,8,-1204.44109670321
