"Alpha","Iteration","BestLambda","FitCode","LogLik"
0.5,1,0.0292401773821287,4,-213.453933493326
0.5,2,0.000257630138594082,8,-190.655277609663
0.5,3,0.0113496726515367,8,-232.176963544136
0.5,4,0.0113496726515367,8,-201.628762926229
0.5,5,0.0113496726515367,8,-215.631261670281
0.5,6,0.0292401773821287,4,-242.393550937658
0.5,7,0.00440541340134864,4,-154.694723841125
0.5,8,0.0292401773821287,4,-178.28297993724
0.5,9,0.0753315095147334,4,-265.959781769062
0.5,10,0.0113496726515367,8,-171.282946984095
0.5,11,0.0113496726515367,8,-213.646874034286
0.5,12,0.0017099759466767,8,-211.822922226626
0.5,13,0.0113496726515367,8,-196.84819615736
0.5,14,0.0292401773821287,8,-211.306886105728
0.5,15,0.0292401773821287,8,-225.486455167431
0.5,16,0.0113496726515367,8,-182.061191200183
0.5,17,0.0292401773821287,4,-232.647598292352
0.5,18,0.0113496726515367,8,-236.505531381339
0.5,19,0.0292401773821287,8,-224.326396777053
0.5,20,0.00440541340134864,8,-196.358983125078
0.5,21,0.0292401773821287,4,-219.431195561784
0.5,22,0.0753315095147334,4,-225.764834514986
0.5,23,0.0753315095147334,4,-265.967722494263
0.5,24,0.0113496726515367,8,-227.653993627828
0.5,25,0.0292401773821287,8,-204.039214721582
0.5,26,0.0753315095147334,4,-240.044802238112
0.5,27,0.0292401773821287,4,-222.134315012217
0.5,28,0.0292401773821287,8,-262.107340941276
0.5,29,0.0113496726515367,4,-203.038747613708
0.5,30,0.0113496726515367,8,-213.441683677481
0.5,31,0.0292401773821287,4,-215.40588960416
0.5,32,0.0753315095147334,4,-236.250004799205
0.5,33,0.00440541340134864,8,-209.755603226328
0.5,34,0.0753315095147334,4,-251.960626463314
0.5,35,0.0292401773821287,8,-213.188341058675
0.5,36,0.0292401773821287,8,-222.463762830932
0.5,37,0.0753315095147334,4,-263.592837838027
0.5,38,0.0113496726515367,8,-194.773574293023
0.5,39,0.0113496726515367,8,-201.597935641075
0.5,40,0.0113496726515367,8,-206.428035515888
0.5,41,0.0753315095147334,4,-233.031458124042
0.5,42,0.0292401773821287,4,-249.887543555934
0.5,43,0.0753315095147334,4,-242.46617821945
0.5,44,0.0753315095147334,8,-246.544662555785
0.5,45,0.0292401773821287,4,-233.817189119062
0.5,46,0.0113496726515367,8,-205.15867026024
0.5,47,0.0292401773821287,8,-202.081746839344
0.5,48,0.0292401773821287,8,-235.534171332326
0.5,49,0.0017099759466767,4,-208.965466420752
0.5,50,0.0292401773821287,8,-202.207246342892
0.5,51,0.0292401773821287,4,-216.235347429376
0.5,52,0.0292401773821287,4,-217.410917671687
0.5,53,0.00440541340134864,8,-206.199404921819
0.5,54,0.0292401773821287,8,-223.826779228299
0.5,55,0.0292401773821287,4,-247.525285330479
0.5,56,0.0753315095147334,4,-240.16544522776
0.5,57,0.0292401773821287,8,-219.805017119824
0.5,58,0.0113496726515367,8,-221.80165072707
0.5,59,0.0113496726515367,8,-212.723108396103
0.5,60,0.0753315095147334,4,-252.757970862093
0.5,61,0.0113496726515367,4,-213.459112607324
0.5,62,0.000663732883120058,8,-204.948106389129
0.5,63,0.000257630138594082,8,-231.585915270625
0.5,64,0.0753315095147334,4,-248.235903728519
0.5,65,0.0113496726515367,8,-208.285728500802
0.5,66,0.0292401773821287,4,-210.605050258354
0.5,67,0.0292401773821287,4,-190.068447076389
0.5,68,0.0292401773821287,4,-251.779857586446
0.5,69,0.0292401773821287,4,-193.81265361284
0.5,70,0.0113496726515367,4,-200.958321411403
0.5,71,0.0113496726515367,8,-218.248278560816
0.5,72,0.0753315095147334,4,-226.570619177252
0.5,73,0.0292401773821287,8,-249.255278188063
0.5,74,0.0292401773821287,8,-222.475414692175
0.5,75,0.0753315095147334,8,-241.888347200787
0.5,76,0.0753315095147334,4,-299.80927223421
0.5,77,0.0113496726515367,4,-204.333768606086
0.5,78,0.0292401773821287,8,-204.295735496775
0.5,79,0.0753315095147334,8,-223.756142237099
0.5,80,0.0753315095147334,8,-258.600392051869
0.5,81,0.0292401773821287,4,-198.619242773428
0.5,82,0.0292401773821287,4,-236.137152743264
0.5,83,0.0753315095147334,4,-239.040867676203
0.5,84,0.0753315095147334,4,-237.678499883871
0.5,85,0.0753315095147334,8,-227.609166860946
0.5,86,0.0017099759466767,8,-170.26961964269
0.5,87,0.0292401773821287,4,-230.648797164236
0.5,88,0.0113496726515367,8,-213.474871090353
0.5,89,0.0753315095147334,4,-254.793711679241
0.5,90,0.0292401773821287,4,-203.960594240272
0.5,91,0.0017099759466767,8,-183.299958178892
0.5,92,0.0292401773821287,8,-203.282463181356
0.5,93,0.0292401773821287,4,-209.59109045125
0.5,94,0.0753315095147334,4,-248.981652931516
0.5,95,0.0753315095147334,4,-268.590866209426
0.5,96,0.0292401773821287,4,-226.172313243946
0.5,97,0.0292401773821287,8,-247.161717736026
0.5,98,0.0113496726515367,4,-217.497554114506
0.5,99,0.0292401773821287,4,-229.789841006769
0.5,100,0.00440541340134864,8,-221.331536850326
