"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
1,6,1,0,4,-318.590585267882
1,6,2,0,4,-308.306715477616
1,6,3,0,4,-306.620819370914
1,6,4,0,4,-301.927917126752
1,6,5,0,4,-305.117842231766
1,6,6,0,4,-318.001721377645
1,6,7,0,4,-303.580055084052
1,6,8,0,4,-303.164076033705
1,6,9,0,4,-318.437632970459
1,6,10,0,4,-317.234571101761
1,6,11,0,4,-304.729142003146
1,6,12,0,4,-310.635162639297
1,6,13,0,4,-309.925222206329
1,6,14,0,4,-307.175356092235
1,6,15,0,4,-309.105940786147
1,6,16,0,4,-308.417901130707
1,6,17,0,4,-317.696669407853
1,6,18,0,4,-310.540360735391
1,6,19,0,4,-309.872085409238
1,6,20,0,4,-313.974956953854
1,6,21,0,4,-315.649705837123
1,6,22,0,4,-305.242649579967
1,6,23,0,4,-310.528552085166
1,6,24,0,4,-299.601778686134
1,6,25,0,4,-307.749092282107
1,6,26,0,4,-313.107728675253
1,6,27,0,4,-299.687213801588
1,6,28,0,4,-312.654104551407
1,6,29,0,4,-303.923460132203
1,6,30,0,4,-307.82650274718
1,6,31,0,4,-305.215173596087
1,6,32,0,4,-313.404444159115
1,6,33,0,4,-309.592069308877
1,6,34,0,4,-315.247079561059
1,6,35,0,4,-303.325752968274
1,6,36,0,4,-311.106410671039
1,6,37,0,4,-313.155169315659
1,6,38,0,4,-315.413870803359
1,6,39,0,4,-313.187059563641
1,6,40,0,4,-308.691352842528
1,6,41,0,4,-318.56028882178
1,6,42,0,4,-314.170377649657
1,6,43,0,4,-306.224275436117
1,6,44,0,4,-315.230864644491
1,6,45,0,4,-314.783806332023
1,6,46,0,4,-305.459826986302
1,6,47,0,4,-319.170233517788
1,6,48,0,4,-304.224264807154
1,6,49,0,4,-302.264826809277
1,6,50,0,4,-310.07651249061
1,6,51,0,4,-299.815296523636
1,6,52,0,4,-310.316920702597
1,6,53,0,4,-317.128184203745
1,6,54,0,4,-317.309412814905
1,6,55,0,4,-309.176707996701
1,6,56,0,4,-312.56887682377
1,6,57,0,4,-318.429619444185
1,6,58,0,4,-314.076605215688
1,6,59,0,4,-307.80184752255
1,6,60,0,4,-308.542893740312
1,6,61,0,4,-302.447909652105
1,6,62,0,4,-315.789894376853
1,6,63,0,4,-314.856454358801
1,6,64,0,4,-308.8587241629
1,6,65,0,4,-298.562077692171
1,6,66,0,4,-316.972028620335
1,6,67,0,4,-310.878292143661
1,6,68,0,4,-312.796278090265
1,6,69,0,4,-314.206207226183
1,6,70,0,4,-308.966388861437
1,6,71,0,4,-317.080162620301
1,6,72,0,4,-314.375384739775
1,6,73,0,4,-309.00667165002
1,6,74,0,4,-310.528001996043
1,6,75,0,4,-305.63928664926
1,6,76,0,4,-317.087767116052
1,6,77,0,4,-312.109310466315
1,6,78,0,4,-298.894991006865
1,6,79,0,4,-308.897729299783
1,6,80,0,4,-313.711713901125
1,6,81,0,4,-304.017170273563
1,6,82,0,4,-310.301096894524
1,6,83,0,4,-315.617475844847
1,6,84,0,4,-308.992187622397
1,6,85,0,4,-310.520334279898
1,6,86,0,4,-309.444325393557
1,6,87,0,4,-313.707363043434
1,6,88,0,4,-309.740690112881
1,6,89,0,4,-303.608047777526
1,6,90,0,4,-299.429936067897
1,6,91,0,4,-310.11231225871
1,6,92,0,4,-312.748672528141
1,6,93,0,4,-309.636040632592
1,6,94,0,4,-312.115389113403
1,6,95,0,4,-306.624291914076
1,6,96,0,4,-313.507527670256
1,6,97,0,4,-307.266757548158
1,6,98,0,4,-296.605058215974
1,6,99,0,4,-314.298081702897
1,6,100,0,4,-313.222181210829
