"Alpha","NoiseScale","Iteration","ASC2_male","ASC2_age","ASC2_income","ASC2_child","ASC3_male","ASC3_age","ASC3_income","ASC3_child","prot25_male","prot25_age","prot25_income","prot25_child","prot50_male","prot50_age","prot50_income","prot50_child","invasive_male","invasive_age","invasive_income","invasive_child"
1,6,1,-0.335060585340883,0.150974180488606,0.0345216163967961,-0.340793266554172,-0.49890335446193,0.159061719159068,0.0600794274167371,-0.449172005822514,0.444058120368956,-0.216197737481357,0.144377230266151,-0.172980099046025,0.417767963998741,-0.388076056110259,-0.11486156774221,0.195620316340537,0.113203308913453,-0.202201730669904,0.0870952399809053,-0.481776387842714
1,6,2,0.293146267856967,0.131431521997331,0.318051570625463,-0.73398876211485,0.327140540755835,0.190724985437654,-0.0888594248450314,-0.66536555897482,0.0662535411389732,0.125251492288801,-0.361696401339757,-0.0669983424922258,0.0541558819460269,-0.283027170907557,-0.281809089577372,-0.148615410139082,-0.288743157170985,0.0795483209801053,0.149117344526744,-0.0927911131939112
1,6,3,0.188616922559188,-0.224937831056042,-0.371832951205995,-0.406524870927753,-0.363081949030915,-0.242376861542033,-0.114081971875601,0.367229202614764,0.359023736319498,0.468714474786309,0.286535283316397,0.0529820139537107,0.437852048876051,0.407308637204912,-0.249019443577462,-0.215939959631353,0.194736164653503,0.0382938094583054,-0.170598714782486,-0.0508789926211405
1,6,4,0.638697837811743,0.305243361729312,-0.511005946625012,-0.84114334949795,0.165196775992654,0.654543736720876,-0.67311803423528,-0.662183400954369,-0.924829763106129,-0.5557176693452,0.434994276645728,0.0249177175474605,-0.642573624874049,-0.0213573691096268,0.373695010315455,-0.22232402162091,-0.279551506559319,-0.123686451266496,-0.599040602100279,-0.595409574305797
1,6,5,0.125928030734136,0.197900792150767,-0.308717287477912,0.704803390759087,-0.00784466846857987,-0.246935604112433,0.107214260129226,0.876026207057898,0.619836465932043,-0.183129026700174,-0.175047751483463,-0.430137239953327,-0.100438646162225,0.293391825284488,0.0341897410934782,-0.0937817096326858,0.117559272436987,-0.0882215081480262,-0.422440650563628,0.632822090169004
1,6,6,-0.523917798300175,0.243055582415073,-0.259370199537727,0.356551149605676,-0.149583180922708,-0.117182976145484,-0.125301131716203,0.781307308763866,0.367853752395333,-0.217382995213155,0.258799367191398,-0.336470586731137,0.301880837432822,-0.374533281968393,0.324806450440213,-0.630420102928535,-0.306263566615496,-0.108584626710187,-0.00761538222615858,-0.029125622403631
1,6,7,-0.0227439189494252,0.369804792578818,0.000253786428599124,0.639086022886124,-0.148352253603797,0.65282884398517,-0.176284574947644,0.0669675617515227,-0.347445179111989,-0.487831618023793,0.0570115214257491,-0.422925036100596,-0.224894764525303,-0.789582176463348,0.173822978607637,-0.677354667055546,0.481642431931511,0.0536867626885733,0.224894658429408,-0.499873931113399
1,6,8,-1.18162869149922,0.0818143474695147,0.0623050598267704,-0.219286613782544,-1.14036300835037,0.560216681329294,-0.0525194064452875,-0.0199940122083305,0.631945742557875,0.0156136803873308,0.225644342926254,-0.22620850951877,0.703676034564987,-0.143390590253469,0.229311603111321,0.0291298738509976,-0.612733869019879,0.373050968404,0.0159337239371016,-0.505003487304236
1,6,9,0.792281947566979,-0.189182407291712,0.130259575295523,-0.61009849392225,0.132446485563602,-0.088079361547385,0.21230524912861,-0.512518278069612,-0.220876828700521,0.101618744305882,-0.306194079750773,0.380876560108239,-0.00964662573691057,0.47835339092696,-0.268448341794227,0.473970789239415,0.158581745882387,0.225143338697306,-0.069336460336277,-0.186461830316118
1,6,10,-0.236210256474695,-0.209563067848671,0.0870902536405979,-0.662119625420316,-0.304423702762274,-0.181125051642904,0.110400749082022,-0.478702949475091,0.162551599330695,0.345848406653925,0.155083924444084,-0.0906649490523097,0.0648635064148377,0.233059762670224,0.362505006925872,0.347869802386575,0.0493489052454289,0.0959653284666128,0.331618375208897,-0.0065690888880356
