"Alpha","NoiseScale","Iteration","ASC2_male","ASC2_age","ASC2_income","ASC2_child","ASC3_male","ASC3_age","ASC3_income","ASC3_child","prot25_male","prot25_age","prot25_income","prot25_child","prot50_male","prot50_age","prot50_income","prot50_child","invasive_male","invasive_age","invasive_income","invasive_child"
1,4,1,0.161054682084255,0.109518945246238,-0.00782188773788199,0.0884493553595414,-0.383457009242134,0.0157951924399536,0.199752352437504,0.0654638644702541,0.45225468155333,0.213677107747151,0.0406579334498278,0.231866666181804,0.0986250717007358,0.0260285339406996,-0.2515244953408,0.117978653716571,0.0780383406663433,-0.106343959393531,0.00788749255508205,0.0407074546082657
1,4,2,0.212608098820001,-0.0754683785557065,0.209787286948289,-0.0937396706029801,0.254325312375406,0.0250635758003142,-0.131288599062124,0.0341943912590232,0.0474680533935713,0.264814942015824,-0.0848323088206246,-0.0590954303770073,-0.299604108141288,0.115125625964253,-0.0947212659022894,-0.00178681022539339,0.160452330322703,-0.0273712422763545,-0.0142244677400131,-0.0880481136296244
1,4,3,-0.18864558995037,-0.227129849318619,0.0636830200197876,-0.197711987411801,-0.284308197255202,-0.0296146857363387,0.0371673541432276,0.0807986063342384,0.0392909285615463,0.0775246201350396,-0.0893911848660859,0.182099443585194,0.121665069923658,0.0117115884395709,-0.249167550707598,0.0439738103056892,-0.137266739377413,-0.036125949579787,-0.2943381723633,0.138171060993959
1,4,4,0.239262166815469,-0.173197019421157,0.0178206562401527,-0.105904409686469,0.232953517044025,0.217294357914663,0.0389515617510187,0.114246836771585,-0.0442587251238872,-0.143402789298817,-0.0194265659029664,-0.059204270005459,-0.0208270904056284,0.282291353008754,0.0686617094528215,-0.226072705365589,-0.162291478938116,-0.262235363068446,-0.100227333063641,0.210698411047266
1,4,5,0.115317071161913,0.130242624311671,-0.182206370018708,-0.0904255143887322,0.151065814652757,0.0173747764688611,0.223135323771585,-0.168353006624284,0.213076370936387,0.0415807141264375,-0.118085089561466,0.114866335260691,0.100508684653575,0.0727936672751862,0.174346353558268,0.0690945595098717,0.328044701725744,-0.017535193896631,-0.00122861091907135,0.0259474887066761
1,4,6,0.364449275168293,0.0439285874844939,-0.0355994492909716,0.037918701605735,0.203365937610334,-0.102036514721532,-0.043279529282158,0.31460336287813,-0.39013005177001,0.0910505442769681,-0.0150043521128524,-0.0131329328009148,0.000456310621200402,-0.174373555762885,-0.0439940313849515,0.0281366619873728,0.127672459936135,0.261586624460545,-0.0127586252042255,0.456576693976204
1,4,7,0.0176373141248521,-0.0811431504718682,0.0397480933789888,0.324534610516796,-0.327862910978746,-0.0413283230466109,0.0748942133341049,-0.113843693917236,0.385998526320045,0.366142881511446,-0.0269459735679084,0.227743979482651,0.0126557493380957,-0.00556201569946002,-0.0786829441384733,0.00209167308648259,-0.044679493174764,-0.0295580476178773,0.300548721103997,0.0273655038219217
1,4,8,0.0871563388745481,-0.407950187968608,0.0478627208062641,0.0257547714258812,-0.124021496586912,0.15584036440751,0.00952495092434692,0.150574686858365,-0.137968125496248,0.128348352199731,-0.0232393897603922,0.246407167863167,0.284458919676076,0.087027193317721,-0.108944638356245,-0.1206505791109,0.0177803960681218,0.165285624764926,0.00897483060426925,-0.183267849629688
1,4,9,0.344024706475791,-0.0656195981445889,-0.0571962481806132,-0.135703746400874,0.295722267589614,-0.169231847734694,-0.0849342324444708,-0.174968522093466,-0.156624661414748,0.0639537346736708,0.0512667544155338,-0.266691139476869,0.00361090616244104,0.215755032140244,-0.0873655951349845,-0.0386967567839194,0.0178184538919562,-0.021224732416645,-0.122488173635984,-0.0205100848392852
1,4,10,0.097191571159335,0.0567544727869519,0.343243418959503,-0.068122041129053,0.0105842725242413,-0.060275265986691,0.0212107314210858,0.192329174740157,0.212658789264901,-0.0165122338102532,-0.0776348232832317,-0.155618588172673,0.0218692583409309,0.0223385627117358,-0.020704714039649,0.034002504923618,-0.0714784487455587,0.227028471485029,0.0734309544443157,-0.101410033616063
1,4,11,0.369231225452097,-0.226603284872903,0.0569180971788458,-0.219560413986644,0.0580282726645544,-0.122430433180102,-0.100247501699178,0.053779837446492,0.0983332668231786,0.263032048853828,0.017470378853668,0.0166387560871766,-0.130052606478535,0.286788069326179,-0.0351059791257005,0.437677287632486,0.208054849272755,-0.0213128390176885,-0.0653219984476613,0.0503840269375085
1,4,12,0.141387390225504,0.294588700331407,-0.0669034176238619,-0.0217433211162036,0.376808523807257,0.133984722086777,-0.074917973892451,-0.0346053027519628,-0.222815811718047,-0.288775654145627,0.100411512807675,0.054022930143801,-0.495105196718655,-0.22238521808023,0.0318232632298538,-0.0764144071770212,0.0143777938750582,-0.313513688810921,-0.275322997031102,0.0302252654066955
1,4,13,-0.329159688208988,0.0560530474073286,0.0739380671755587,-0.142110415045969,-0.118145326357036,0.117438203143498,0.0577708586444896,-0.377523476677577,-0.154559941526853,-0.0443030754189323,0.0539016573114958,0.00839291415866405,0.19055015122418,0.258650607811808,-0.138725435075997,-0.0155370195540633,-0.168773239943646,0.0114664527899347,0.330690090620837,-0.0644733631936528
1,4,14,0.256461342469681,0.114748913599856,0.00367571148437306,-0.124608098816225,-0.220654149339188,0.112796584334939,-0.00149484076250616,0.100391342828003,-0.0644514983436011,-0.148590983317773,-0.274856554404503,-0.168875678079794,-0.113618104645438,-0.318933615094916,0.325023990236228,-0.00732186442165339,-0.155129861413092,0.135995606846985,0.0597035696381731,0.0318579645459405
1,4,15,0.0724620129704356,-0.152806850120459,0.159707707475149,0.21467251355728,0.141999867925137,-0.0826195359617954,0.317484683117849,0.534834213401801,-0.109960756247688,-0.0631015119428984,-0.00806917772373243,0.130471450939713,-0.137881987460018,0.178443101124673,0.047757499071205,0.000539726995839442,-0.0243699342854295,-0.286652429796813,0.050273593288281,0.251087890800785
1,4,16,0.525889466199439,0.169835800041406,-0.122035209816811,0.121917568308281,0.517070052984427,-0.0781275851692938,-0.13110902048243,-0.150390676024364,-0.256998387829818,0.0900290585130952,0.0523594627027694,-0.035076232957659,0.131244236684847,0.17887993170156,0.0538667825570983,-0.0356177991525085,0.0823134883203051,-0.0221445054253672,-0.0116641333164803,0.076835480761774
1,4,17,0.145894294962491,-0.158619270146333,0.339852282433178,0.0161712507283393,0.00323613812178219,0.0207286298975841,0.286128434468445,-0.21898700928552,-0.0709682698225499,-0.00729897039640503,-0.0893179345626157,-0.112140746500742,-0.16474806009352,0.0338602526668657,0.0522668657993465,-0.301025430700414,-0.0950024301800508,0.0252348717571559,-0.0742106820725662,0.03019051354045
1,4,18,0.0420671153771318,0.0399112214360035,0.078749838263929,0.272116082039536,0.149286538597992,0.0271718198700247,0.119158850023566,0.0910095408988225,0.0402088288183257,0.0701394310527448,0.00758557589851481,0.00443295522048461,-0.201525328056603,0.0682179894245407,0.00942466569067625,0.128843175253112,-0.207809206941405,0.0751816844882644,-0.114004564320883,0.0593579723640687
1,4,19,-0.0828549884598469,0.442664940061952,-0.0569321189214085,0.0990886175458631,-0.0806767613102359,0.107047188224236,0.0846888970600706,0.0932823782207461,-0.00480043994643879,-0.035903452610137,-0.0444078776271666,-0.0538179833372771,0.162621649580607,-0.0912897018880399,-0.00132035083595122,-0.0997974386544171,0.0847921016011397,0.00212132110310388,0.0137013892976507,-0.105951763155005
1,4,20,-0.173774433017154,0.187016487785751,-0.217723670818819,0.17037587156543,0.101859285108648,0.00963142509151932,0.0151701019841813,0.15341329885496,-0.0729044878625458,0.0642962942200597,-0.0208268225283502,-0.0536745185291988,-0.0123465728972568,-0.165777631627336,-0.335527069230967,0.00725829637084237,-0.0777320049948161,-0.0157214265100917,-0.210622112580209,0.212732221444599
1,4,21,-0.173703715777834,0.00342393944614671,0.0565694696168877,-0.110947630652408,-0.0616814346080653,-0.215517917634479,-0.00611240486630506,-0.104345004873101,-0.134105593025078,-0.0743354762671594,0.0519034323771593,0.218938516978423,0.123854135415073,-0.0647477410410401,0.0266801235867355,0.179444592107801,-0.120519871821103,-0.142074894640882,0.0338986809864526,-0.0909774271359642
1,4,22,0.19579052762616,-0.0442449939385708,-0.0832447338591539,-0.0762123193978923,-0.15907219504535,-0.0681433825734992,-0.0348175390118306,0.0426236767797127,0.199269432231092,-0.0519922511724428,0.0598566422645283,0.0675622763539102,0.23139395372692,-0.283087093727552,-0.0286063456215133,0.303084731962792,-0.00465479177392223,-0.246599606186325,-0.0631570285418452,0.275428810292574
1,4,23,-0.0768187956352111,0.0101458865857584,-0.0344819097289034,0.133898798117665,-0.223987151709197,0.0388812613534988,-0.0373036893359786,0.322963021949683,0.217216721461027,-0.101286190976444,0.0569876886928922,-0.550446630479693,-0.336046108000672,-0.231566688213914,0.0421521052675407,-0.331488407870982,-0.120226626551098,-0.0343770000074859,0.206488923690299,-0.160021752073838
1,4,24,0.0805582153812721,-0.263148308040422,-0.0536630569618016,-0.11337130773891,-0.144572518186021,0.0103378507071713,-0.19626808712799,-0.00540295515156585,-0.144479677989221,-0.0568133979762194,0.0510435680757212,-0.102317621738552,0.0756721139806972,0.0423626959852569,-0.0802129836187472,0.218514383495199,0.158907827115137,-0.143165628086835,0.25097405227633,-0.0148873064087658
1,4,25,-0.029849268892234,0.147606356904739,-0.123456241794212,-0.11768870491211,0.338169915752827,-0.041449837353553,-0.324202347353894,-0.218107622992236,-0.0917787065702115,0.121116914262547,-0.142306066351303,0.265017656639478,-0.031978735209136,0.131032509570111,0.152421496273898,0.129432167967421,-0.25526533298097,0.00891569376166062,-0.00936793542452784,-0.0761177940446233
1,4,26,0.154747121161863,-0.0391623189161432,-0.0268310030726711,0.111453646106785,0.291089016988504,-0.058559731687205,-0.203215866942802,-0.0560232388205374,-0.233474363429151,0.120744503269548,-0.232032633395474,0.169615418972549,-0.00215801835156292,0.33785171846207,0.0650734480192084,-0.243911030305909,0.249284541719903,-0.00953843653898648,-0.027201115844701,0.213485737196359
1,4,27,0.190137714458388,-0.156034835918428,0.151792853120546,0.188767701027125,0.0747119668525758,0.0370008489212766,-0.00352847215960116,0.0329512091469757,0.00924994431834462,0.0124196393261835,0.087931715105618,-0.0631247733638579,-0.184447650202477,0.223351753465029,0.116692283592385,-0.315147993121658,-0.0455017677099943,0.0203071422807217,0.321334220998706,0.358161848492461
1,4,28,-0.0163771697599475,-0.0277535092031105,-0.0696145424124387,-0.410338334013086,-0.218109029788852,-0.0964248906765163,-0.0473611849393541,-0.0952878727455002,-0.185114681716878,-0.0786161949741157,0.109929073244249,0.0963735016057457,-0.188807524117444,0.0412888857780142,0.106481481694241,-0.0525096570899156,0.0261744308992985,-0.0194903634897188,-0.221222948818293,-0.0478644859402059
1,4,29,0.0608041177436904,0.172886376226191,0.271268203314693,0.228635293280713,0.404017736554471,-0.0972441835312721,0.0664674376488893,0.0208714191309172,-0.285018939929749,0.0631948839550975,-0.0151898273394693,-0.357883478495243,0.0884598184983462,-0.275948948233718,-0.216135039556457,-0.329734891226255,0.193603905684595,-0.0699509858270659,-0.0662316872330446,-0.180493495588374
1,4,30,0.022761336839781,0.0935997455690756,0.00530126398669608,0.0591471518121593,0.40854266564959,0.0220888498705788,0.140614483568566,0.153426867423626,0.0254728536014621,0.00474299320457941,0.0603757063112371,-0.061584888551596,0.0644465220948538,-0.0299187296706296,-0.00200680543423216,-0.182913217917091,-0.0863888132974348,-0.0149942303383267,-0.200118802059094,-0.12917094348142
1,4,31,0.108964714780446,0.303637673979469,0.23247009106442,0.114705856670405,0.175284145395332,0.296439151350582,-0.231326950581978,0.196403487979016,-0.0598271667847277,-0.0538865833316817,0.0828760567932637,-0.228670942798826,-0.0116441280451228,-0.0276983981490035,0.0250377523357254,-0.062040226910491,0.124913070166651,0.03754646486202,0.226289784991239,-0.0540992606336641
1,4,32,0.19545857704774,-0.077201341423657,0.318032025914619,0.101948895863696,-0.142602296735649,-0.401779036751895,0.122628435067043,0.0879139597836582,0.144180959873462,0.0642395804376449,-0.183056883791387,-0.275673904377121,0.00636335633334883,-0.117248741908807,-0.0925990679301844,0.0434946126269138,-0.0750508437275933,-0.086835145316966,0.069643126026528,0.0726166612340653
1,4,33,-0.438009585622002,0.0863870779332329,-0.0197330524132843,0.129462692111983,-0.150322627626752,0.0726481684052259,-0.210404519348043,0.104856554350567,0.311560837752402,-0.076223493085371,0.040601934690734,0.283011355035832,0.233144041350427,-0.0462075118978707,0.0641529492690933,-0.129150464394306,0.0676942115118279,-0.0159457792028001,0.118290575812125,0.256154409913426
1,4,34,0.225924811330979,-0.0399750131235082,-0.130597884983769,0.134647614408362,0.242367141536272,-0.0417305261970802,0.0422024165079205,0.24552911827998,-0.105202573293885,0.0419067444087181,0.241173267091842,0.240024675690024,0.0218154743093267,0.0571120498212407,-0.159551840479292,0.000258124615463019,0.0558957228293474,0.0516447936243585,-0.20183315624062,0.23645873842014
1,4,35,0.00465898478647793,-0.0444614857767905,0.261490894568032,0.086338628620508,-0.050231914574197,0.186461471146169,0.00435951556373308,0.175890233125689,0.0868531792306103,0.0129936608084967,0.0748359175126157,-0.28994626747772,-0.0739655269976227,0.0659315847469398,-0.0420051190214209,0.109971158744209,0.102183788847244,0.0200643712983595,-0.353556191687031,0.278690534841359
1,4,36,-0.149242649293338,-0.220012867109689,-0.0387729216557219,-0.16130843399243,-0.142992557351063,0.335197818469357,0.070504571206628,0.138009938249681,0.0890005906776104,-0.0478564429767936,0.236215030837998,-0.157607570479772,-0.0591971903431594,-0.0498610686877387,0.267744240223563,-0.0378044308626973,0.0841645875509396,0.0420621750510256,-0.0631119538291642,0.128111849408387
