"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
1,0.5,1,0,4,-1928.63858980303
1,0.5,2,0,4,-2769.74559118143
1,0.5,3,0,4,-3089.96889545127
1,0.5,4,0,4,-2745.18667141005
1,0.5,5,0,4,-2846.71641309441
1,0.5,6,0,4,-2852.87403116874
1,0.5,7,0,4,-1919.7179773726
1,0.5,8,0,4,-1883.53440464362
1,0.5,9,0,4,-2929.42597971741
1,0.5,10,0,4,-2435.337387358
1,0.5,11,0,4,-2676.97013126763
1,0.5,12,0,4,-2866.78589852215
1,0.5,13,0,4,-2661.01734261464
1,0.5,14,0,4,-2754.09891285298
1,0.5,15,0,4,-2814.79481060104
1,0.5,16,0,4,-2629.44082540605
1,0.5,17,0,4,-2837.97840528691
1,0.5,18,0,4,-2980.44320481562
1,0.5,19,0,4,-2522.59141844382
1,0.5,20,0,4,-2479.32125753622
1,0.5,21,0,4,-2650.20300127286
1,0.5,22,0,4,-2326.33531725836
1,0.5,23,0,4,-3050.22677274263
1,0.5,24,0,4,-2784.52843622985
1,0.5,25,0,4,-2303.83109272771
1,0.5,26,0,4,-2953.9628592825
1,0.5,27,0,4,-2825.85856077187
1,0.5,28,0,4,-3841.81776242568
1,0.5,29,0,4,-2428.90307354157
1,0.5,30,0,4,-2828.7413470317
1,0.5,31,0,4,-2977.09965867274
1,0.5,32,0,4,-2522.59225375852
1,0.5,33,0,4,-2785.39465128138
1,0.5,34,0,4,-2718.5708271892
1,0.5,35,0,4,-2729.12593469927
1,0.5,36,0,4,-2430.19305427175
1,0.5,37,0,4,-2892.07970370688
1,0.5,38,0,4,-2827.57896147634
1,0.5,39,0,4,-2693.86017211247
1,0.5,40,0,4,-2471.51072050113
1,0.5,41,0,4,-2874.6494720507
1,0.5,42,0,4,-2935.68528527656
1,0.5,43,0,4,-2645.43278965652
1,0.5,44,0,4,-2824.09751524351
1,0.5,45,0,4,-2697.82256162526
1,0.5,46,0,4,-2727.93792980916
1,0.5,47,0,4,-2844.21861581487
1,0.5,48,0,4,-2755.36539815321
1,0.5,49,0,4,-2693.16016072522
1,0.5,50,0,4,-2335.60998976934
1,0.5,51,0,4,-2576.84120472771
1,0.5,52,0,4,-2566.75830137634
1,0.5,53,0,4,-2819.28794290531
1,0.5,54,0,4,-2877.35500367318
1,0.5,55,0,4,-3164.89674860841
1,0.5,56,0,4,-2615.48313546217
1,0.5,57,0,4,-2330.1764384228
1,0.5,58,0,4,-3164.44178011601
1,0.5,59,0,4,-2693.71660269033
1,0.5,60,0,4,-3713.82679380437
1,0.5,61,0,4,-3314.77009875394
1,0.5,62,0,4,-3112.9452179696
1,0.5,63,0,4,-3571.92275213232
1,0.5,64,0,4,-2422.33239017207
1,0.5,65,0,4,-2428.55539366413
1,0.5,66,0,4,-2041.21413522359
1,0.5,67,0,4,-2478.0484639263
1,0.5,68,0,4,-3031.79547518968
1,0.5,69,0,4,-2012.22341006664
1,0.5,70,0,4,-2464.37152991918
1,0.5,71,0,4,-2600.65088688963
1,0.5,72,0,4,-2618.66277729338
1,0.5,73,0,4,-3372.69207849767
1,0.5,74,0,4,-2752.69664565838
1,0.5,75,0,4,-2744.74892109642
1,0.5,76,0,4,-3598.98050047312
1,0.5,77,0,4,-2420.89694340992
1,0.5,78,0,4,-2395.86935862243
1,0.5,79,0,4,-2341.27797353382
1,0.5,80,0,4,-2828.76983865403
1,0.5,81,0,4,-2740.4358400641
1,0.5,82,0,4,-2855.87050771815
1,0.5,83,0,4,-2948.97478171741
1,0.5,84,0,4,-2903.12369367779
1,0.5,85,0,4,-2580.4924650717
1,0.5,86,0,4,-2400.31871750153
1,0.5,87,0,4,-2398.27623380862
1,0.5,88,0,4,-3216.61959638623
1,0.5,89,0,4,-2583.06659957768
1,0.5,90,0,4,-2656.88968665413
1,0.5,91,0,4,-2264.0647555569
1,0.5,92,0,4,-2454.71601463387
1,0.5,93,0,4,-2596.71107164791
1,0.5,94,0,4,-2815.54423503044
1,0.5,95,0,4,-2962.80026454594
1,0.5,96,0,4,-2891.08727635935
1,0.5,97,0,4,-2802.75854262124
1,0.5,98,0,4,-3193.19175562669
1,0.5,99,0,4,-3056.35011478546
1,0.5,100,0,4,-2794.86884475754
