"Alpha","Iteration","BestLambda","FitCode","LogLik"
1,1,0.0113496726515367,8,-2508.82259075823
1,2,0.00440541340134864,8,-2942.17645720873
1,3,0.00440541340134864,8,-2782.42580346168
1,4,0.000663732883120058,8,-2656.76734186203
1,5,0.00440541340134864,8,-2585.07422160938
1,6,0.00440541340134864,8,-2388.31410761522
1,7,0.0017099759466767,8,-2711.0259240167
1,8,0.00440541340134864,8,-2651.49180470168
1,9,0.0017099759466767,8,-2553.00761091175
1,10,0.0017099759466767,8,-2571.42129732686
1,11,0.00440541340134864,8,-2297.07186605717
1,12,0.00440541340134864,8,-2843.67143317721
1,13,0.00440541340134864,8,-2825.6634721093
1,14,0.0017099759466767,8,-2434.28834580004
1,15,0.00440541340134864,8,-2626.89003077159
1,16,0.00440541340134864,8,-2649.37622244085
1,17,0.0017099759466767,8,-2858.70226169087
1,18,0.0017099759466767,8,-2982.86585803249
1,19,0.00440541340134864,8,-2806.42237660576
1,20,0.0017099759466767,8,-2302.55592826371
1,21,0.00440541340134864,8,-2620.00313432797
1,22,0.0113496726515367,8,-2666.08061181477
1,23,0.00440541340134864,8,-2418.15338883502
1,24,0.0113496726515367,8,-2598.96985676519
1,25,0.00440541340134864,8,-2466.56995861001
1,26,0.0017099759466767,8,-2623.87117676755
1,27,0.000663732883120058,8,-2503.48903429404
1,28,0.0017099759466767,8,-2878.27320873952
1,29,0.00440541340134864,8,-2555.67806948815
1,30,0.0113496726515367,8,-2990.78028623652
1,31,0.00440541340134864,8,-2625.40689608705
1,32,0.0017099759466767,8,-2533.80304396945
1,33,0.0017099759466767,8,-2424.12289522943
1,34,0.00440541340134864,8,-2474.30147078373
1,35,0.00440541340134864,8,-2626.48042868297
1,36,0.00440541340134864,8,-2372.92230930778
1,37,0.00440541340134864,8,-3059.9962665608
1,38,0.0017099759466767,8,-2510.5105776023
1,39,0.0113496726515367,8,-2357.43762964616
1,40,0.00440541340134864,8,-2648.90977462455
1,41,0.00440541340134864,8,-2581.72680361806
1,42,0.00440541340134864,8,-2566.90080084449
1,43,0.00440541340134864,8,-2478.29193304364
1,44,0.0017099759466767,8,-2322.13419718097
1,45,0.00440541340134864,8,-2551.22048983783
1,46,0.0113496726515367,8,-2738.14766010455
1,47,0.00440541340134864,8,-2210.35451209194
1,48,0.0017099759466767,8,-2287.05118173568
1,49,0.00440541340134864,8,-2881.16057918293
1,50,0.0113496726515367,8,-2356.77337925943
1,51,0.00440541340134864,8,-2658.1361105888
1,52,0.0017099759466767,8,-2812.33134838073
1,53,0.0017099759466767,8,-2532.88994540504
1,54,0.00440541340134864,8,-2691.98140925891
1,55,0.00440541340134864,8,-2842.69623968833
1,56,0.00440541340134864,8,-2318.04473538957
1,57,0.0113496726515367,8,-2298.09941440057
1,58,0.0017099759466767,8,-2662.23494172649
1,59,0.00440541340134864,8,-2586.50124847418
1,60,0.00440541340134864,8,-2949.26187103843
1,61,0.000257630138594082,8,-2832.3229532442
1,62,0.0017099759466767,8,-2684.63356746751
1,63,0.0113496726515367,8,-2674.18297600183
1,64,0.00440541340134864,8,-2570.47779532933
1,65,0.00440541340134864,8,-2352.32881988635
1,66,0.00440541340134864,8,-2622.72793717303
1,67,0.00440541340134864,8,-2765.95577987253
1,68,0.00440541340134864,8,-2773.04340292131
1,69,0.0113496726515367,8,-2671.07212480561
1,70,0.00440541340134864,8,-2534.71272593227
1,71,0.00440541340134864,8,-2934.27757834737
1,72,0.00440541340134864,8,-2455.85676481569
1,73,0.0113496726515367,8,-2599.6224866824
1,74,0.00440541340134864,8,-2548.22005727847
1,75,0.0017099759466767,8,-2482.91631140093
1,76,0.0017099759466767,8,-2150.67898061541
1,77,0.00440541340134864,8,-2819.82561368624
1,78,0.00440541340134864,8,-3017.37284428067
1,79,0.0113496726515367,8,-2584.46399530155
1,80,0.00440541340134864,8,-2965.42017267625
1,81,0.0113496726515367,8,-2614.48296156343
1,82,0.00440541340134864,8,-2668.79599055297
1,83,0.000663732883120058,8,-2468.71743855938
1,84,0.00440541340134864,8,-3009.71553043512
1,85,0.0017099759466767,8,-2753.10224021137
1,86,0.0113496726515367,8,-2649.65455153396
1,87,0.00440541340134864,8,-2655.26977657565
1,88,0.00440541340134864,8,-2627.60219503899
1,89,0.00440541340134864,8,-3031.00142051717
1,90,0.0017099759466767,8,-2641.18439351834
1,91,0.0113496726515367,8,-2800.21163477034
1,92,0.000257630138594082,8,-2767.16596522468
1,93,0.0017099759466767,8,-2896.95527226299
1,94,0.00440541340134864,8,-2800.16600518113
1,95,0.00440541340134864,8,-2995.34540787312
1,96,0.00440541340134864,8,-2704.73639649491
1,97,0.00440541340134864,8,-2235.28200463372
1,98,0.00440541340134864,8,-2312.80275472343
1,99,0.0113496726515367,8,-2322.37764832391
1,100,0.00440541340134864,8,-2582.23765868087
