"Alpha","Iteration","ASC2_male","ASC2_age","ASC2_income","ASC2_child","ASC3_male","ASC3_age","ASC3_income","ASC3_child","prot25_male","prot25_age","prot25_income","prot25_child","prot50_male","prot50_age","prot50_income","prot50_child","invasive_male","invasive_age","invasive_income","invasive_child"
0.5,1,0.818627404699704,0.629573846541112,0.141013347643841,0.450379203568115,-1.29806193533192,2.17763711737312e-05,0.985133018835934,0.39969966349914,1.17719722302192,0.8677536093613,-0.0512560203538749,0.857163695883239,0.234183823647404,-0.0515300870100546,-1.20753948463224,0.840899405340332,0.056106202431576,-0.732939239032444,0.0426332190155533,0.230098375614144
0.5,2,-0.158361299015983,0.307099958974833,0.798831824466296,-0.491179560100596,-0.144051798240442,0.601050825964693,-0.945534708973201,0.070858338157427,0.898200336697967,0.862935846642894,0.0107747310599674,3.72823799726961e-06,-0.0386522857903215,0.0525107163198219,-0.0316867547188279,7.99847492011494e-05,0.668289135690288,-0.422487963713044,0.055572323682327,-0.670180052128588
0.5,3,-0.95861532679841,-0.656437393102407,1.83781464992579e-06,-0.351165447972156,-0.967887024608088,0.0238144028293176,0.040238237269965,0.67406286859877,-0.0404910679500831,0.00794643542332081,-0.0377929442847512,0.202442399366809,0.677093944459413,-0.409481197332721,-1.01820707450071,-0.586507116554322,-0.189241964573099,-0.0450276226603931,-1.11911471271532,0.923429561474813
0.5,4,-0.0023317493864948,-0.461230110959794,-0.0386455538673324,-0.908655548982921,0.000859685341203203,1.02717548516169,-0.0787619940881582,-0.0662052957525044,0.161350679312076,-0.677516030667681,0.0143706877769024,0.00548550618812898,0.665311882127435,0.938479275408643,-0.0481204255587808,-1.05362533159613,-0.856376055280405,-1.04260587284078,-0.568915496436113,0.175598840847165
0.5,5,-0.0525394141171444,0.969174821363558,-0.658439438993438,-0.781159745970505,1.36888350246942e-07,0.138523486226986,0.924443249515624,-0.833634623599338,1.11896777620338,0.0101406227722983,-0.564644896885594,0.310300624588174,0.605813740455383,0.014785094855103,0.611441448111975,0.0862646605307613,0.953446984549415,0.0598350723945183,-0.0718338708144817,-0.0101546884795337
0.5,6,0.591331601720672,0.758703017649237,-0.0754497665968604,0.134307309350714,0.011417881699727,-0.114470549545011,-0.0889681149749468,1.22321652063823,-0.75058871989686,-0.46024354069299,0.0160244758091504,-2.64977380921658e-06,0.0281386687704435,-0.93851835131801,-0.554504135143169,-0.453466551377016,0.0423801155404179,0.943058316086801,-0.186225920353587,1.08611324602833
0.5,7,0.783551007514205,-1.85346306676824e-05,0.0552385563253801,1.43821512523348,-0.75995182268425,0.0498250588068271,0.0809054033241848,-0.527644071077138,1.28885500849935,0.920418122630988,-0.0406327628176088,0.522077169425962,0.114129963921762,-0.553490110299317,-0.157271777340675,0.187074257763858,-0.0294012918766694,-0.0997450068532869,0.987317281786638,-0.0939615485189317
0.5,8,-8.8778594874474e-06,-1.30467982920045,-0.027727712938256,-0.135048570025816,-0.645096816344598,0.852408144129405,-0.0276959981039342,1.05468964401077,-0.00206530949295539,-0.351452564827712,0.00687054045652456,0.947789464097633,1.06997455479755,-0.0266534579527986,-0.538468748966963,-0.13835112464041,-0.178844361937671,0.667708314885729,0.484118729783996,-0.238924111862499
0.5,9,0.92851186464817,-5.21831889244287e-05,-0.0876454167493163,-0.9807190506102,0.825500276393785,-0.797161151538748,-0.0929118744082054,-0.874292847527072,-0.378890464718659,0.0454005032462249,0.0625257150418317,-0.39176416253599,-0.327973612271174,0.875992168558249,-0.814280514209573,-0.177840296999197,0.000439056605284101,0.058388680536865,-0.752939344890702,-0.00144496137155795
0.5,10,0.752373857519224,0.0694531204051422,1.39052474360933,-0.511216215424416,0.526648096176719,-0.51586028029828,0.154395327767426,0.437697365237848,1.22921389504583,-0.00847399298877955,-0.337809843491067,9.56385371705015e-05,0.706456307341889,0.0195097411434418,-0.303106849929159,0.864476299002611,-0.0276917635574258,0.886090777038556,-0.0997030224987304,-0.533101243563929
0.5,11,1.09596707013282,-0.739497964338135,0.0956641380741527,-0.871944419959912,-0.0467207335262097,-0.0555319429032291,-0.689581582574788,0.00943325057773753,0.240617078128908,0.748406239518451,8.33077278988256e-07,-0.0310106823617534,-1.00865342102635,0.805921020281948,0.306054443170329,1.32079373486656,0.113935175098327,-0.0183277887525571,-0.472865843516059,-0.135189799543576
0.5,12,-0.236000943986653,0.861093531995251,-0.0381542961616366,-0.105767858959197,0.667732365580723,0.512046822716356,-0.000533642382672858,-0.114687490016535,0.0386898497576459,-0.969319907160811,0.0260931872109477,0.443531182796293,-0.960238387504824,-0.763553406297647,0.0019808123653627,-0.0952523374029787,-0.700147874424933,-1.09779914359185,-0.894302747216011,-0.157606358537729
0.5,13,-0.750121936266208,-0.332596064265792,0.0763596182177615,-0.129820969478381,0.0318683052413971,0.158391466221799,0.103398690869171,-1.2765768690376,-0.712991050625479,-0.0633343485501124,0.450773774361474,-0.474631692748989,0.830514259179624,0.973869601539172,-0.658416355426196,-0.0960787093751884,0.0784054912695497,0.097629846542949,1.07290014592315,-8.84685428146659e-07
0.5,14,0.865031495436664,0.104811234298445,0.0001817038285707,-1.15163160911503,-1.20162623209592,0.0962033487220641,-0.024058177924258,1.63212119083571e-06,0.0300241936440211,-0.603215310453996,-1.22847021719907,-0.656459114617884,-0.128137811786325,-1.13238150973237,0.991694372307923,0.109650230582119,-0.296294771479659,0.728749095716885,0.378316737637185,0.130463837039414
0.5,15,-0.346343185282164,-0.714724712383325,0.730628733507712,0.180585644025646,0.0846715605563737,-0.0377916386778221,1.15417436831498,1.41564040963505,-0.0520327970301735,-0.122663053881877,-0.0388263417660833,0.703515412059783,-0.0587906665557952,0.778847951713622,0.494994483929836,-0.0645804796164509,-0.0610876830002135,-1.13544745020224,0.158906330476238,0.965478514971252
0.5,16,1.20923047577776,1.02160078101203,0.0186235143835326,0.0378745115107738,0.907361909958683,0.00841260123598218,-0.0219102244815502,-1.089100101856,-4.24096908549561e-05,0.513040268276725,0.0181332778448432,0.221935459855599,1.10317737774941,0.774491674029699,0.0707048171504248,-0.174471937220095,-0.549891590596405,0.037195068929153,0.556941934074652,0.165710489980011
0.5,17,0.668562455247662,-0.942277446021159,1.03303297807357,0.842426654623246,0.0709888907411153,-0.00989647950640923,0.786288891153298,-0.575606831322061,-0.165806837552218,0.0404567449365808,-0.0206309613114606,-0.891446320429339,-0.184179239321008,0.0182740852893401,0.629798107662556,-1.30857721336413,-0.13672866812648,-0.00861162523835772,-0.0200687243465926,0.792700363787222
