"Alpha","NoiseScale","Iteration","BestLambda","FitCode","LogLik"
1,2,1,0,4,-5225.45308149425
1,2,2,0,4,-5776.42140747361
1,2,3,0,4,-5919.88383128313
1,2,4,0,4,-5397.89396024623
1,2,5,0,4,-5856.55321219239
1,2,6,0,4,-5627.8727119311
1,2,7,0,4,-5257.35423506689
1,2,8,0,4,-5254.8429401744
1,2,9,0,4,-5904.48661014278
1,2,10,0,4,-5423.9493592749
1,2,11,0,4,-5776.65755175442
1,2,12,0,4,-5631.89738083916
1,2,13,0,4,-5651.41469092397
1,2,14,0,4,-5623.75515712549
1,2,15,0,4,-5621.82222255091
1,2,16,0,4,-5499.2551343281
1,2,17,0,4,-5843.43847523632
1,2,18,0,4,-5830.59391852594
1,2,19,0,4,-5677.3585361189
1,2,20,0,4,-5633.29098970913
1,2,21,0,4,-5741.58646047522
1,2,22,0,4,-5689.95120843812
1,2,23,0,4,-5855.20086076431
1,2,24,0,4,-5734.19327264464
1,2,25,0,4,-5550.94415447817
1,2,26,0,4,-5770.35763639019
1,2,27,0,4,-5721.1290241828
1,2,28,0,4,-6035.86764687127
1,2,29,0,4,-5593.37955219342
1,2,30,0,4,-5522.89172267462
1,2,31,0,4,-5703.97371434102
1,2,32,0,4,-5586.97966683708
1,2,33,0,4,-5805.32897252472
1,2,34,0,4,-5794.93796226958
1,2,35,0,4,-5650.27401923968
1,2,36,0,4,-5569.97202594497
1,2,37,0,4,-5686.16899993766
1,2,38,0,4,-5750.06369540996
1,2,39,0,4,-5801.87876684225
1,2,40,0,4,-5576.43780603333
1,2,41,0,4,-5896.27112375546
1,2,42,0,4,-5805.52276224034
1,2,43,0,4,-5728.75407500985
1,2,44,0,4,-5779.42538139875
1,2,45,0,4,-5734.5580661393
1,2,46,0,4,-5773.64816699299
1,2,47,0,4,-5765.24505204432
1,2,48,0,4,-5802.50115690206
1,2,49,0,4,-5574.91231947877
1,2,50,0,4,-5584.25759105134
1,2,51,0,4,-5802.60779800042
1,2,52,0,4,-5688.10287433108
1,2,53,0,4,-5758.04580683125
1,2,54,0,4,-5766.83332186809
1,2,55,0,4,-5908.46421700135
1,2,56,0,4,-5611.07875988528
1,2,57,0,4,-5678.43846269347
1,2,58,0,4,-5936.77138180934
1,2,59,0,4,-5649.3709311157
1,2,60,0,4,-5963.53545004906
1,2,61,0,4,-5781.68301692177
1,2,62,0,4,-5894.13740868193
1,2,63,0,4,-6024.2818664411
1,2,64,0,4,-5606.23986283681
1,2,65,0,4,-5660.65773054389
1,2,66,0,4,-5404.45692923545
1,2,67,0,4,-5477.37607608209
1,2,68,0,4,-5906.56334595366
1,2,69,0,4,-5396.8802317464
1,2,70,0,4,-5398.04961824098
1,2,71,0,4,-5727.32539191306
1,2,72,0,4,-5693.929856269
1,2,73,0,4,-5923.9387515448
1,2,74,0,4,-5559.93337594137
1,2,75,0,4,-5766.38698882283
1,2,76,0,4,-6063.70987057236
1,2,77,0,4,-5508.05532425015
1,2,78,0,4,-5351.65793462097
1,2,79,0,4,-5513.82484826937
1,2,80,0,4,-5720.71868835416
1,2,81,0,4,-5531.51200096708
1,2,82,0,4,-5668.80305459463
1,2,83,0,4,-5743.99132125395
1,2,84,0,4,-5798.88868284946
1,2,85,0,4,-5709.8618596864
1,2,86,0,4,-5563.19714035256
1,2,87,0,4,-5684.17091410173
1,2,88,0,4,-5850.18893808567
1,2,89,0,4,-5711.25626506191
1,2,90,0,4,-5624.44296576389
1,2,91,0,4,-5569.21996930201
1,2,92,0,4,-5663.81067235084
1,2,93,0,4,-5531.81700087065
1,2,94,0,4,-5915.43212705786
1,2,95,0,4,-5607.14143127621
1,2,96,0,4,-5789.25185334928
1,2,97,0,4,-5731.39922532262
1,2,98,0,4,-5893.10747712042
1,2,99,0,4,-5799.70392815359
1,2,100,0,4,-5843.44495179595
